row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Website,Link to details,facility_type
USA-NY-47-NY-HealthProfiles-output-548,"The New Jewish Home, Manhattan",120 West 106th Street,,New York,10025,NY,US,(212) 870-5000,http://www.jewishhome.org/our-services/our-campuses/manhattan,https://profiles.health.ny.gov/nursing_home/view/150725,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-549,"The New Jewish Home, Sarah Neuman",845 Palmer Avenue,,Mamaroneck,10543,NY,US,(914) 698-6005,http://www.jewishhome.org/our-services/our-campuses/sarah-neuman,https://profiles.health.ny.gov/nursing_home/view/150626,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-550,The Orchard Nursing and Rehabilitation Centre,10421 State Route 40,,Granville,12832,NY,US,(518) 642-2346,http://orchardcaring.com/,https://profiles.health.ny.gov/nursing_home/view/150846,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-551,The Osborn,101 Theall Road,,Rye,10580,NY,US,(914) 967-4100,http://www.theosborn.org/,https://profiles.health.ny.gov/nursing_home/view/150633,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-552,The Pavilion at Queens for Rehabilitation & Nursing,36-17 Parsons Boulevard,,Flushing,11354,NY,US,(718) 961-4300,http://www.flushingmanors.com/,https://profiles.health.ny.gov/nursing_home/view/150923,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-553,The Phoenix Rehabilitation and Nursing Center,140 St Edwards Street,,Brooklyn,11201,NY,US,(718) 858-6400,http://atlantisrehab.net/,https://profiles.health.ny.gov/nursing_home/view/150709,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-554,The Pines at Catskill Center for Nursing & Rehabilitation,154 Jefferson Heights,,Catskill,12414,NY,US,(518) 943-5151,http://www.pinescatskill.com/,https://profiles.health.ny.gov/nursing_home/view/150392,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-555,The Pines at Glens Falls Center for Nursing & Rehabilitation,170 Warren Street,,Glens Falls,12801,NY,US,(518) 793-5163,http://www.pinesglensfalls.com/,https://profiles.health.ny.gov/nursing_home/view/150595,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-556,The Pines at Poughkeepsie Center for Nursing & Rehabilitation,100 Franklin Street,,Poughkeepsie,12601,NY,US,(845) 454-4100,http://www.pinesatpoughkeepsie.com/,https://profiles.health.ny.gov/nursing_home/view/150350,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-557,The Pines at Utica Center for Nursing & Rehabilitation,1800 Butterfield Ave,,Utica,13501,NY,US,(315) 797-3570,http://www.pinesutica.com/,https://profiles.health.ny.gov/nursing_home/view/150484,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-558,The Pines Healthcare & Rehabilitation Centers Machias Campus,9822 Route 16,,Machias,14101,NY,US,(716) 353-8516,,https://profiles.health.ny.gov/nursing_home/view/150320,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-559,The Pines Healthcare & Rehabilitation Centers Olean Campus,2245 West State Street,,Olean,14760,NY,US,(716) 373-1910,,https://profiles.health.ny.gov/nursing_home/view/150317,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-560,The Plaza Rehab and Nursing Center,100 West Kingsbridge Road,,Bronx,10468,NY,US,(718) 410-1500,http://www.jewishhome.org/our-services/our-campuses/bronx,https://profiles.health.ny.gov/nursing_home/view/150652,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-561,The Riverside,150 Riverside Drive,,New York,10024,NY,US,(646) 505-3500,http://www.archcare.org/kateri-residence.html,https://profiles.health.ny.gov/nursing_home/view/150688,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-562,"The Shore Winds, LLC",425 Beach Avenue,,Rochester,14612,NY,US,(585) 663-0930,http://www.hurlbutcare.com/our-communities/the-shore-winds,https://profiles.health.ny.gov/nursing_home/view/150411,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-563,The Springs Nursing and Rehabilitation Centre,49 Marvin Avenue,,Troy,12180,NY,US,(518) 273-6646,http://springscaring.com/,https://profiles.health.ny.gov/nursing_home/view/150523,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-564,The Stanton Nursing and Rehabilitation Centre,152 Sherman Avenue,,Glens Falls,12801,NY,US,(518) 793-2575,http://stantoncaring.com/,https://profiles.health.ny.gov/nursing_home/view/150594,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-565,The Steven and Alexandra Cohen Pediatric Long Term Care Pavilion,95 Bradhurst Avenue,,Valhalla,10595,NY,US,(914) 831-2582,,https://profiles.health.ny.gov/nursing_home/view/1253510,Pediatric Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-566,The Valley View Center for Nursing Care and Rehabilitation,Glenmere Cove Road,P.o. Box 59,Goshen,10924,NY,US,(845) 291-4740,http://www.co.orange.ny.us/content/124/1380/default.aspx,https://profiles.health.ny.gov/nursing_home/view/150508,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-567,The Villages of Orleans Health and Rehabilitation Center,14012 Route 31,,Albion,14411,NY,US,(585) 589-3225,http://thevillagesoforleans.com/,https://profiles.health.ny.gov/nursing_home/view/150510,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-568,The Wartburg Home,Bradley Avenue,,Mount Vernon,10552,NY,US,(914) 699-0800,http://www.wartburg.org/live-at-wartburg/nursing-home/,https://profiles.health.ny.gov/nursing_home/view/150611,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-569,The Willows at Ramapo Rehabilitation and Nursing Center,30 Cragmere Road,,Suffern,10901,NY,US,(845) 357-1230,http://www.ramapomanor.com/,https://profiles.health.ny.gov/nursing_home/view/150529,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-570,Throgs Neck Rehabilitation & Nursing Center,707 Throgs Neck Expressway,,Bronx,10465,NY,US,(718) 430-0003,http://www.sentosacare.com/showfacilities.php?facilityid=21,https://profiles.health.ny.gov/nursing_home/view/150869,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-571,TLC Health Network Lake Shore Hosp Nursing Facility,845 Routes 5 & 20,,Irving,14081,NY,US,(716) 951-7200,http://www.tlchealth.org/,https://profiles.health.ny.gov/nursing_home/view/150607,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-572,Tolstoy Foundation Rehabilitation and Nursing Center,100 Lake Road,,Valley Cottage,10989,NY,US,(845) 268-9339,http://www.tfrnc.org/,https://profiles.health.ny.gov/nursing_home/view/150531,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-573,Townhouse Center for Rehabilitation & Nursing,755 Hempstead Turnpike,,Uniondale,11553,NY,US,(516) 565-1900,http://townhouseecf.com/,https://profiles.health.ny.gov/nursing_home/view/150893,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-574,Triboro Center for Rehabilitation and Nursing,1160 Teller Ave,,Bronx,10456,NY,US,(718) 293-1500,,https://profiles.health.ny.gov/nursing_home/view/150670,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-575,Trustees of the Eastern Star Hall and Home of the State of New York,8290 State Rt 69 (po Box S),,Oriskany,13424,NY,US,(315) 736-9311,http://www.eshomeny.org/,https://profiles.health.ny.gov/nursing_home/view/150490,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-576,Union Plaza Care Center,33-23 Union Street,,Flushing,11354,NY,US,(718) 670-0700,http://unionplazacares.com/,https://profiles.health.ny.gov/nursing_home/view/150892,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-577,United Health Services Hospitals Inc. - Binghamton General Hospital,10-42 Mitchell Avenue,,Binghamton,13903,NY,US,(607) 762-2200,http://www.uhs.net/transitional-care-unit,https://profiles.health.ny.gov/nursing_home/view/153979,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-578,United Hebrew Geriatric Center,391 Pelham Road,,New Rochelle,10805,NY,US,(914) 632-2804,http://www.unitedhebrewgeriatric.org/about.asp,https://profiles.health.ny.gov/nursing_home/view/150614,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-579,Unity Living Center,89 Genesee St,,Rochester,14611,NY,US,(585) 368-3881,http://www.unityhealth.org/senior_services/skilled_nursing/seniors_nursing_unity.aspx,https://profiles.health.ny.gov/nursing_home/view/150815,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-580,University Nursing Home,2505 Grand Ave,,Bronx,10468,NY,US,(718) 295-1400,http://universitynh.com/,https://profiles.health.ny.gov/nursing_home/view/150665,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-581,Upper East Side Rehabilitation and Nursing Center,211 East 79 St,,New York,10021,NY,US,(212) 879-1600,http://www.dewittnh.com/,https://profiles.health.ny.gov/nursing_home/view/150721,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-582,Upstate University Hospital at Community General,4900 Broad Road,,Syracuse,13215,NY,US,(315) 492-5953,,https://profiles.health.ny.gov/nursing_home/view/254528,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-583,Utica Rehabilitation & Nursing Center,2535 Genesee Street,,Utica,13501,NY,US,(315) 797-1230,http://stjosephnh.org/,https://profiles.health.ny.gov/nursing_home/view/150483,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-584,Valley Health Services Inc,690 West German Street,,Herkimer,13350,NY,US,(315) 866-3330,http://www.valleyhealthservices.org/,https://profiles.health.ny.gov/nursing_home/view/150801,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-585,Valley View Manor Nursing Home,40 Park Street,,Norwich,13815,NY,US,(607) 334-9931,http://www.valleyviewmanor.net/,https://profiles.health.ny.gov/nursing_home/view/150335,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-586,Van Duyn Center for Rehabilitation and Nursing,5075 West Seneca Turnpike,,Syracuse,13215,NY,US,(315) 449-6000,http://www.ongov.net/vanduyn/,https://profiles.health.ny.gov/nursing_home/view/150495,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-587,Van Rensselaer Manor,85 Bloomingrove Drive,,Troy,12180,NY,US,(518) 283-2000,http://www.rensco.com/departments_renesselaermanor.asp,https://profiles.health.ny.gov/nursing_home/view/150522,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-588,Verrazano Nursing Home,100 Castleton Avenue,,Staten Island,10301,NY,US,(718) 273-1300,,https://profiles.health.ny.gov/nursing_home/view/150779,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-589,Vestal Park Rehabilitation and Nursing Center,105 West Sheedy Road,,Vestal,13850,NY,US,(607) 754-4105,,https://profiles.health.ny.gov/nursing_home/view/241577,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-590,Victoria Home,25 N Malcolm Street,,Ossining,10562,NY,US,(914) 941-2450,http://www.victoriahome.org/,https://profiles.health.ny.gov/nursing_home/view/150620,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-591,Villagecare Rehabilitation and Nursing Center,214 West Houston Street,,New York,10014,NY,US,(212) 206-1493,http://www.villagecare.org/residentialcare/vcrnc/,https://profiles.health.ny.gov/nursing_home/view/150724,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-592,Warren Center for Rehabilitation and Nursing,42 Gurney Lane,,Queensbury,12804,NY,US,(518) 761-6540,http://warrencountyny.gov/westmount/,https://profiles.health.ny.gov/nursing_home/view/150593,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-593,Washington Center for Rehabilitation and Healthcare,Route 40,,Argyle,12809,NY,US,(518) 638-8274,http://centershealthcare.com/washington_center/,https://profiles.health.ny.gov/nursing_home/view/150599,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-594,Waterfront Center for Rehabilitation and Healthcare,200 Seventh Street,,Buffalo,14201,NY,US,(716) 847-2500,http://waterfrontrehab.net/about-us/,https://profiles.health.ny.gov/nursing_home/view/150364,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-595,Waters Edge at Port Jefferson for Rehabilitation and Nursing,150 Dark Hollow Road,,Port Jefferson,11777,NY,US,(631) 473-5400,http://watersedgeatportjeff.com/,https://profiles.health.ny.gov/nursing_home/view/150564,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-596,Waterview Hills Rehabilitation and Nursing Center,537 Route 22,P.o. Box 257,Purdys,10578,NY,US,(914) 277-3691,http://WaterviewNursingandRehab.com,https://profiles.health.ny.gov/nursing_home/view/150635,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-597,Waterview Nursing Care Center,119-15 27th Avenue,,Flushing,11354,NY,US,(718) 461-5000,http://www.waterviewnursing.com/,https://profiles.health.ny.gov/nursing_home/view/150740,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-598,Waterville Residential Care Center,220 Tower Street,,Waterville,13480,NY,US,(315) 841-4156,http://www.hardingnh.com/,https://profiles.health.ny.gov/nursing_home/view/150487,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-599,Wayne Center for Nursing & Rehabilitation,3530 Wayne Avenue,,Bronx,10467,NY,US,(718) 655-1700,,https://profiles.health.ny.gov/nursing_home/view/150677,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-600,Wayne County Nursing Home,1529 Nye Road,,Lyons,14489,NY,US,(315) 946-5673,http://www.waynecountynursinghome.org/,https://profiles.health.ny.gov/nursing_home/view/150603,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-601,Wayne Health Care,100 Sunset Drive,,Newark,14513,NY,US,(315) 332-2700,http://www.rochestergeneral.org/centers-and-services/senior-services/demay-living-center/,https://profiles.health.ny.gov/nursing_home/view/150600,Residential Health Care; Behavioral Intervention; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-602,Wedgewood Nursing Home,5 Church Street,,Spencerport,14559,NY,US,(585) 352-4810,http://www.hurlbutcare.com/our-communities/wedgewood-nursing-facility,https://profiles.health.ny.gov/nursing_home/view/150419,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-603,Wells Nursing Home Inc,201 W Madison Avenue,,Johnstown,12095,NY,US,(518) 762-4546,http://wellsnursinghome.org/,https://profiles.health.ny.gov/nursing_home/view/150388,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-604,Wellsville Manor Care Center,4192a Bolivar Road,,Wellsville,14895,NY,US,(585) 593-4400,http://www.wellsvillemanor.net/,https://profiles.health.ny.gov/nursing_home/view/150790,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-605,Wesley Gardens Corporation,3 Upton Park,,Rochester,14607,NY,US,(585) 241-2100,http://www.wesleygardens.com/,https://profiles.health.ny.gov/nursing_home/view/150418,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-606,Wesley Health Care Center Inc,131 Lawrence Street,,Saratoga Springs,12866,NY,US,(518) 587-3600,http://www.thewesleycommunity.org/,https://profiles.health.ny.gov/nursing_home/view/150544,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-607,"West Lawrence Care Center, LLC",1410 Seagirt Blvd,,Far Rockaway,11691,NY,US,(718) 471-7000,,https://profiles.health.ny.gov/nursing_home/view/150770,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-608,Westchester Center for Rehabilitation & Nursing,10 Claremont Ave,,Mount Vernon,10550,NY,US,(914) 699-1600,,https://profiles.health.ny.gov/nursing_home/view/150612,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-609,Western New York State Veterans Home,220 Richmond Avenue,,Batavia,14020,NY,US,(585) 345-2000,http://www.nysvets.org/homes/batavia/default.aspx,https://profiles.health.ny.gov/nursing_home/view/150884,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-610,Westhampton Care Center,78 Old Country Road,,Westhampton,11977,NY,US,(631) 288-0101,http://www.westhamptoncarecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150879,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-611,White Oaks Rehabilitation and Nursing Center,8565 Jericho Turnpike,,Woodbury,11797,NY,US,(516) 367-3400,http://whiteoaksnursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150826,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-612,"White Plains Center for Nursing Care, LLC",220 West Post Road,,White Plains,10606,NY,US,(914) 686-8880,http://whiteplainsnursing.com/,https://profiles.health.ny.gov/nursing_home/view/150609,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-613,Whittier Rehabilitation & Skilled Nursing Center,1 Whittier Way,,Ghent,12075,NY,US,(518) 828-0800,http://www.whittierhealth.com/nursing_homes/whittier_rehab.html,https://profiles.health.ny.gov/nursing_home/view/150860,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-614,Wilkinson Residential Health Care Facility,4988 Sthwy 30,,Amsterdam,12010,NY,US,(518) 842-3100,http://www.smha.org/patient-care/wilkinson-nursing-home,https://profiles.health.ny.gov/nursing_home/view/150437,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-615,Wilkinson Residential Health Care Facility,4988 Sthwy 30,,Amsterdam,12010,NY,US,(518) 842-3100,http://www.smha.org/patient-care/wilkinson-nursing-home,https://profiles.health.ny.gov/nursing_home/view/241654,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-616,Williamsbridge Manor Nursing Home,1540 Tomlinson Avenue,,Bronx,10461,NY,US,(718) 892-6600,http://williamsbridgemanor.com/,https://profiles.health.ny.gov/nursing_home/view/150668,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-617,Williamsville Suburban LLC,163 South Union Road,,Williamsville,14221,NY,US,(716) 632-6152,,https://profiles.health.ny.gov/nursing_home/view/150694,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-618,Willow Point Rehabilitation and Nursing Center,3700 Old Vestal Road,,Vestal,13850,NY,US,(607) 763-4400,http://www.gobroomecounty.com/wpnf/,https://profiles.health.ny.gov/nursing_home/view/150316,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-619,Windsor Park Nursing Home,212-40 Hillside Avenue,,Queens Village,11427,NY,US,(718) 468-0800,,https://profiles.health.ny.gov/nursing_home/view/150755,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-620,Wingate at Beacon,10 Hastings Dr,,Beacon,12508,NY,US,(845) 440-1600,http://wingatehealthcare.com/locations/wingate-beacon/,https://profiles.health.ny.gov/nursing_home/view/150900,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-621,Wingate of Dutchess,3 Summit Court,,Fishkill,12524,NY,US,(845) 896-1500,http://wingatehealthcare.com/locations/wingate-at-fishkill-dutchess/,https://profiles.health.ny.gov/nursing_home/view/150885,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-622,Wingate of Ulster,One Wingate Way,,Highland,12528,NY,US,(845) 691-6800,http://wingatehealthcare.com/locations/wingate-highland-ulster/,https://profiles.health.ny.gov/nursing_home/view/150918,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-623,"Woodcrest Rehabilitation & Residential Health Care Center., LLC",119-09 26th Avenue,,College Point,11354,NY,US,(718) 762-6100,http://www.woodcrestrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150756,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-624,Woodhaven Nursing Home,1360 Route 112,,Port Jefferson Station,11776,NY,US,(631) 473-7100,http://www.suffolkassistedliving.com/woodhaven_nursing.php,https://profiles.health.ny.gov/nursing_home/view/150566,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-625,Woodland Pond at New Paltz,100 Woodland Pond Circle,,New Paltz,12561,NY,US,(845) 256-5910,http://wpatnp.org/,https://profiles.health.ny.gov/nursing_home/view/208955,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-626,"Woodmere Rehab & Health Care Center, Inc",121 Franklin Place,,Woodmere,11598,NY,US,(516) 374-9300,http://www.extendedcare.com/eldercare/facilities/ny/woodmere/woodmere/,https://profiles.health.ny.gov/nursing_home/view/150459,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-627,Woodside Manor Nursing Home Inc,2425 Clinton Avenue South,,Rochester,14618,NY,US,(585) 461-0370,http://www.hurlbutcare.com/our-communities/woodside-manor,https://profiles.health.ny.gov/nursing_home/view/150425,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-628,Workmen's Circle Multicare Center,3155 Grace Avenue,,Bronx,10469,NY,US,(718) 379-8100,http://wcmcc.org/,https://profiles.health.ny.gov/nursing_home/view/150647,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-629,Wyoming County Community Hospital SNF,400 North Main Street,,Warsaw,14569,NY,US,(585) 786-2233,http://www.wcchs.net/,https://profiles.health.ny.gov/nursing_home/view/150639,Residential Health Care
