row_id,name,license_num,website,contact,phone,cell,fax,email,management_company_name,management_company_phone,rents,subsidized_rent,included_utilities,safety_features,resident_parking,visitor_parking,shuttle_bus,bus_stop,year_built,number_of_floors,building_features,laundry_type,flooring_type,street_address,po_box,city,province,postal_code,country,facility_type
Canada-MB-22-SeniorHousing-22-SeniorHousing-215,East Concordia Landing,,,,204 415-3600,,,,Broadstreet Properties Ltd.,1-866-736-8515,One Bedroom - $1088 (676 sq/ft); Two Bedroom - $1198 - $1238 (859 - 971sq/ft); Three Bedroom - $1328 (971 sq/ft)    *reduced deposit for 50+,FALSE,Heat; Water,Enterphone System; Locked Building; On-Site Personnel,$60 per stall,FALSE,,On Concordia Ave. Route 44,2013,4,Air Conditioning; Balcony/Patio; Elevator; Party Room,"En Suite, in suite washer and dryer",Carpet; Vinyl,"525, 535 545 Peguis Street",,Winnipeg,MB,R2W 0G9,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-216,Donwood South,,,,204 668-4410,,,donwoodsouth@donwoodmanor.org,,,One Bedroom - $882 (600 sq/ft) -  inquire about rent discount; Two Bedroom - $1144 (800 sq/ft) - inquire about rent discount,FALSE,Heat; Hydro; Water,Alarm System; Cameras; Enterphone System; Locked Building,Aboveground $40 /month,FALSE,To grocer two times per week,"On Henderson Hwy at Edison Ave (northbound) routes 11, 40, 41, 77 & 90 and (southbound) routes 11, 41 & 77",1982,14,Balcony/Patio; Elevator; Party Room; Recycling Program,Included In Rent,Carpet; Vinyl,1245 Henderson Hwy,,Winnipeg,MB,R2G 1M1,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-217,Donwood Manor (Assisted living),,,,204 668-4410,,,,,,Bachelor/Studio - 25% of gross income plus service charge; One Bedroom - 27% of gross income plus service charge,FALSE,Heat; Hydro; Water,Alarm System; Cameras; Emergency Pull Cord; Enterphone System; Key-Card Entry; Locked Building; On-Site Security; 24 hour on site personnel,Aboveground $20 / month,TRUE,,On Donwood Dr at Pinecrest Bay (eastbound & westbound) routes 11 & 85,1974,8,Balcony/Patio; Elevator; building renovated in 2016,Included In Rent,Vinyl,165 Donwood Dr,,Winnipeg,MB,R2G 2H9,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-218,Crescent Ridge Towers,,http://www.homebase.ca,,204 663-3530,,,,Crystal Properties Ltd.,101-90 Garry St,One Bedroom - $850 + (718 sq/ft); Two Bedroom - $955 + (857  - 1018 sq ft); Three Bedroom - $995 + up,FALSE,Heat; Hydro; Water,Alarm System; Enterphone System; Locked Building; On-Site Personnel,Aboveground included in rent,TRUE,None,On London St at Reay Cres (northbound & southbound) route 44,1976,6,Air Conditioning; Balcony/Patio; Elevator; Recycling Program; Storage Locker/Room; Activity Room,Coin Operated,Carpet; Tile,15,,Winnipeg,MB,R2K 3X7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-219,Cosmopolitan Club Homes,,,,204 989-4210,,,,d-7 Property Management,641 St. Mary's Rd.       R2M 3M2,Bachelor/Studio -  call for information; One Bedroom -  call for information,FALSE,Heat; Water,Locked Building; On-Site Personnel,Aboveground -call for information,TRUE,,On Talbot Ave at Elmwood Rd (eastbound & westbound) routes 44 & 45,,2,Party Room,Coin Operated,Vinyl,"561A,B,C Cosmo Ave",,Winnipeg,MB,R2L 1J2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-220,Concordia Village I & II (Assisted Living),,http://www.concordiahospital.mb.ca,,204 667-6479,,,ecunningham@concordiavillage.ca,Wellnesss Projects Incorporated,,One Bedroom - $1908 - $2020 (586 sq/ft)       *2nd person + $298; Two Bedroom - $2332 - $2458 (840 sq/ft)       *2nd person + $298,FALSE,Heat; Hydro; Water,; Concordia Village II has Victoria Life Line,Aboveground $35 per  month,TRUE,To grocer every second week,On Molson St at Concordia Ave (northbound) routes 77 & 90 and (southbound) route 77,2006,3,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Party Room; Storage Locker/Room,"Included In Rent, Concordia Village II has ensuite washer & dryer",Carpet,1115 & 1125 Molson St,,Winnipeg,MB,R2K 0A7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-221,Concordia Village  III (Assisted Living),,,,204 667-6479,,,ecunningham@concordiavillage.ca,Wellness Projects Incorporated,,One Bedroom - $2119 (625 sq/ft); Two Bedroom - $2578 (900 sq/ft)      *extra person add $298,FALSE,Heat; Hydro; Water,Cameras; Enterphone System; Key-Card Entry; Locked Building; On-Site Personnel; Victoria Life Line,aboveground $35 per month,FALSE,to grocery store every Friday,on Molson St. routes 77 & 90,2010,3,Air Conditioning; Balcony/Patio; Exercise Facilities; Party Room; Recycling Program,"En Suite, Included In Rent",Carpet; laminate in kitchen area and bathroom,1105 Molson Street,,Winnipeg,MB,R2K 4G4,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-222,Columbus Centennial Seniors Co,,http://www.lifelease.ca,,204 982-2000,,,,Murdoch Management Inc.,204  982-2000,One Bedroom - $758 (600-700 sq/ft)  + co-op share $1500.00; Two Bedroom - $922 (858-887 sq/ft) - $938 (954 sq/ft)+coop share,TRUE,Heat; Hydro; Water,Enterphone System; On-Site Personnel; On-Site Security; handi cap entrance,Aboveground $28/month,TRUE,To grocer weekly,On Nairn Ave at Desalaberry Ave (eastbound) and at Allan St (westbound) route 47,1989,6,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Party Room; Storage Locker/Room,Included In Rent,Carpet,op Housing 404 Desalaberry Ave,,Winnipeg,MB,R2L 2G3,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-223,Canadian Legion Gardens,,,,,,,,Canadian Legion Memorial Housing Foundation,47 Cascade Bay,One Bedroom - $370 - $375,FALSE,Heat; Hydro; Water,Enterphone System; On-Site Personnel,Aboveground $20/month,FALSE,to grocer 1x per week,On Talbot Ave at Grey St (eastbound & westbound) route 45,,1,Air Conditioning; wall lunit A/C,Coin Operated,,675 Talbot Ave,,Winnipeg,MB,R2L 0R9,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-224,"BethaniaHaus, Inc.",,,,204 654-5041,,,kweihs@bethania.ca,The Bethania Group,204 667-0795,One Bedroom - Rent geared to income (564 sq/ft); Two Bedroom - Rent geared to income (724 sq/ft),TRUE,Heat; Hydro; Water,Enterphone System; Locked Building; On-Site Personnel,Aboveground $12/month,TRUE,To grocer weekly,On Molson St at Snowdon Ave (northbound & southbound) route 77,1989,6,Air Conditioning; Balcony/Patio; Elevator; Party Room,Included In Rent,Carpet,1060 Kimberly Ave,,Winnipeg,MB,R2K 4J7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-225,53 Stadacona St,,,,,,,,Manitoba Housing,204 945-4663,Bachelor/Studio - 28% of gross income; One Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Enterphone System; Locked Building,$24/month,TRUE,No,On Stadacona St at Talbot Ave (northbound & southbound) route 44,,,,Included In Rent,,53 Stadacona St,,Winnipeg,MB,R2L 1P8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-226,St Josaphat Selo,,,,204 586-4346,,,,Knights of St Josaphat Inc.,204 586-4346,Bachelor/Studio - 28% of gross income; One Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Cameras; Enterphone System; Locked Building; On-Site Personnel,Aboveground $12/month,TRUE,,On McGregor St at Flora Ave (northbound) and at Stella Ave (southbound) route 17,1977,8,Elevator; Party Room; Recycling Program,Included In Rent,; Tile,Villa 114 McGregor St,,Winnipeg,MB,R2W 5J7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-227,Point Douglas Manor,,,,204 945-3431,,,,Manitoba Housing,204 945-4663,Bachelor/Studio - 28% of gross income; One Bedroom - 28% of gross income; Two Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Cameras; Key-Card Entry; Locked Building; Night Security; On-Site Personnel,Aboveground $24/month,TRUE,1x per month to grocer,"On Main St at Jarvis Ave (northbound & southbound) routes 15, 16, 18, 20 & 45",,,Elevator; 10 floors,Included In Rent,,817 Main St,,Winnipeg,MB,R2W 5J2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-228,Lord Selkirk Towers,,,,204  943-3615,,,,Manitoba Housing Authority,204  945-4663,Bachelor/Studio - 28% of gross income; One Bedroom - 28% of gross income; Two Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Cameras; Locked Building; Night Security,Aboveground $12/month,TRUE,No,On Dufferin Ave at Aikins St (eastbound & westbound) route 97,,,Elevator,Included In Rent,,269 Dufferin Ave,,Winnipeg,MB,R2W 2X8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-229,KeKiNan Centre Inc.,,http://www.whrc.ca,,204-949-2880,,,,Winnipeg Housing & Rehabilitation Corp.,60 Frances St.    R3A 1B5,One Bedroom - Geared to gross income,TRUE,Heat; Water,Alarm System; Cameras; Enterphone System; Night Security; On-Site Personnel,Aboveground,TRUE,Yes 1 x per month to grocer,On Dufferin Ave at Aikins St (eastbound & westbound) route 97,,,Party Room,Smart Card,Vinyl,100 Robinson St,,Winnipeg,MB,R2W 5M8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-230,Fred Douglas Apts,,http://www.freddouglassociety.com,,204 654-1919,,,ajanuska@shaw.ca,Fred Douglas Society,1275 Burrows Ave,Bachelor/Studio - $415 - $527 (300 sq ft) 28 units; One Bedroom - $553- $650 (440 sq ft) 10 units,FALSE,Heat; Hydro; Water,Alarm System; Cameras; Enterphone System; Locked Building; Bathroom grab bars,Surface lot $37.90 / month,,To grocer 1x per week,"On Burrows route 16, on Fife route 88 & 97",1964,1 & 2,Recycling Program; lounge,Included In Rent,Carpet; Vinyl; Ramps available for wheelchair users,"1280, 1290 1300 Aberdeen Ave",,Winnipeg,MB,R2X 0X3,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-231,Flora Place,,,,204 949-2880,,,,Winnipeg Housing Rehabilitation Corp,204 949-2880,One Bedroom - $748 (600 sq ft); Two Bedroom - $939 (720 sq ft); Three Bedroom - $1123 (880 sq ft),FALSE,Heat; Hydro; Water,Cameras; Grab bars in bathrooms,$12 per month,FALSE,1x per month to grocer,On Sinclair route 71,2007,1,Balcony/Patio; Storage Locker/Room; Some units have back yards;  in suite storage,Smart Card,Carpet; Vinyl,1 Flora Place,,Winnipeg,MB,R2X 0A9,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-232,CGS Manor Inc.,,http://www.whrc.ca,,204 949-2880,,,info@whrc.ca,Winnipeg Housing Rehabilitation Corporation,204 949-2880,One Bedroom - 28% of gross income; Two Bedroom - 28%of gross income,FALSE,Heat; Hydro; Water,Alarm System; Cameras; Enterphone System; Key-Card Entry; Locked Building; On-Site Personnel,Aboveground $12/month    limited number of pkg. stalls available,FALSE,No,On Mountain Ave at McGregor St (eastbound) routes 15 & 97 and (westbound) routes 15,1986,11,Air Conditioning; Balcony/Patio; Elevator; Party Room; Recycling Program,Included In Rent,Tile,595 Mountain Ave,,Winnipeg,MB,R2W 5L7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-233,Canadian Polish Manor,,http://www.whrc.ca,,204 949-2880,,,,Winnipeg Housing Rehabilitation Corporation,204 949-2880,Bachelor/Studio - 28% of gross income (340 sq/ft); One Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Enterphone System; Locked Building; Night Security; On-Site Personnel,$12/month aboveground,FALSE,To grocer 3 times per month,On Selkirk Ave at Charles St (eastbound & westbound) route 16,1987,8,Air Conditioning; Elevator; Exercise Facilities; Recycling Program; Storage Locker/Room; Grab Bars,Included In Rent,Tile; Tile,300 Selkirk Ave,,Winnipeg,MB,R2W 5H7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-234,Ivan Franko Manor,,,,204  589-4949,,,,,,One Bedroom - $630 (500+ sq/ft); Two Bedroom - $715 (600+ sq/ft),FALSE,Heat; Hydro; Water,Alarm System; Cameras; Emergency Pull Cord; Enterphone System; Locked Building; On-Site Personnel,Aboveground $27/month,FALSE,,On McGregor St at Manitoba Ave (northbound & southbound) routes 17 & 97,1984,7,Air Conditioning; Balcony/Patio; Elevator; Party Room; Pool; Sauna,Included In Rent,Carpet; Vinyl,200 McGregor St,,Winnipeg,MB,R2W 5L6,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-235,KeKiNan Centre (Assisted Living),,http://www.whrc.ca,,204 949-2880,,,,Winnipeg Housing & Rehabilitation Corp.,64 Frances Street   R3A 1B5,Bachelor/Studio - 25% of annual household income (377 sq.ft.); One Bedroom - 27% of annual household income (516 sq.ft),FALSE,Heat; Hydro; Water,Alarm System; Cameras; Enterphone System; Key-Card Entry; Locked Building; Night Security,Surface lot call for more info,FALSE,Grocery shuttle 1x per week,"On Main St. routes 15, 16, 18",2011,3,Air Conditioning; Elevator; Party Room; Lounge;  spiritual room;  outdoor gathering area,"Coin Operated, laundry/ housekeeping package extra cost",Carpet; Vinyl,102 Robinson St,,Winnipeg,MB,R2W 0T5,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-236,Fred Douglas Courts,,http://www.freddouglassociety.com,,204  654-1919,,,ajanuska@shaw.ca,Fred Douglas Society,1275 Burrows Avenue,Bachelor/Studio - $583 (305 sq. ft.) only 1 suite; One Bedroom - $682 (330-375 sq. ft.); Two Bedroom - $890 (460-595 sq. ft.)  garden suites $943,FALSE,Heat; Hydro; Water,Cameras; Enterphone System,above ground parking $37.90 / month,FALSE,to grocer 1x per week,"On Burrows route 16, On Fife route 88 & 97",1964,2,Elevator; Recycling Program; lounge;   $43 /month Shaw cable  package,Included In Rent,Carpet; Vinyl; apartments totally renovated in 2011,1286,,Winnipeg,MB,R2X 0X3,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-237,Prairie Landing Apts,,,,204-663-6983,,,,Homestead Manitoba,,One Bedroom - $1395  (786 sq/ft); Two Bedroom - $1800  (1119 sq/ft),FALSE,Heat; Hydro; Water,Locked Building; On-Site Personnel; On-Site Security,included in rent,FALSE,no,on Peguis at lmey route 44  and Peguis at Regent route 77,2016,7,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Storage Locker/Room; handicap accessibility;  smoking room;  hospitality suites; theatre room,En Suite,,20 Cal Gardner Dr,,Winnipeg,MB,R3W 1P7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-238,Kildonan Green Apartments,,http://www.kildonangreenapartments.ca,,204  228-9076,,,,,,One Bedroom - $1317 (906 sq/ft); Two Bedroom - $1388 - $1640 (906 sq.ft - 1132 sq/ft),FALSE,Heat; Hydro; Water,,$50 aboveground,FALSE,,,2011,4,Air Conditioning; Balcony/Patio; Elevator; Recycling Program; Storage Locker/Room,", in suite laundry",Carpet; Vinyl,45 Kildonan Green Drive,,Winnipeg,MB,R3W 0E6,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-239,Edgewood Place,,,,204 777-5182,,,,Broadstreet Properties Ltd.,1-866-736-8515,Two Bedroom - $1148 (861-922 sq/ft)   $1178 (923-971 sq/ft),FALSE,Water,Enterphone System; Locked Building; On-Site Personnel,$50 per stall,FALSE,No,"On Dugald routes 49, 87",2012,4,Air Conditioning; Balcony/Patio; Party Room,"En Suite, in suite washer & dryer",,30 Guy Savoie Drive,,Winnipeg,MB,R2J 3R7,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-240,East Park Lodge,,,,204  222-3251,,,,,,One Bedroom - $663  (575 sq / ft); Two Bedroom - $788 (675 sq / ft),TRUE,Heat; Hydro; Water,Locked Building; secure building,Surface lot $24 / month,FALSE,To grocer 1x / week,On Kildare Ave E routes 46 & 47,1986,,Balcony/Patio; Lounge,Included In Rent,Tile,720 Kildare Ave,,Winnipeg,MB,R2C 4P2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-241,Devonshire House II (Assisted Living),,,,204  222-8962,,,,Homestead Manitoba IV Limited,,One Bedroom - $2113 - $2184 (667-694 sq/ft) * 2nd person + $291; Two Bedroom - $2743 (941 sq. ft.) *2nd person + $291,FALSE,Heat; Hydro; Water,Cameras; Enterphone System; Locked Building,surface lot $50 / month,FALSE,bi-weekly to grocery store,,2011,4,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Party Room; Recycling Program,Included In Rent,Carpet; Vinyl,65 Kildonan Green Drive,,Winnipeg,MB,R3W 0E1,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-242,145 Powers St,,,,,,,,Manitoba Housing,204 945-4594,Bachelor/Studio - 28% of gross income; One Bedroom - 28% of gross income,TRUE,Heat; Hydro; Water,Locked Building; Security On-Site,Aboveground $12/month,FALSE,No,On Salter St at Manitoba Ave (northbound & southbound) route 38,,,Elevator,Included In Rent,,145 Powers St,,Winnipeg,MB,R2W 5J4,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-243,Devonshire House I (Assisted Living),,,,204  667-2412,,,devshire@mts.net,Homestead Manitoba,,One Bedroom - $2085 - $2279 + (622-738 sq/ft ) *2nd person+ $316; Two Bedroom - $2690 - $2778+  (879-904 sq/ft)  *2nd person+$316,FALSE,Heat; Hydro; Water,Cameras; Enterphone System; Locked Building,Surface lot $50 / month,FALSE,To grocer,On Plessis Rd route 42 & 92,2009,4 floors,Air Conditioning; Balcony/Patio; Elevator; Party Room; Recycling Program; Storage Locker/Room; Storage in suite,Included In Rent,Carpet; Vinyl,75 Kildonan Green Dr,,Winnipeg,MB,R2C 4M2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-244,Columbus Villa,,,,204  222-8292,,,,,,Bachelor/Studio - Rent geared to income (360 sq/ft); One Bedroom - Rent geared to income (525 sq/ft),TRUE,Heat; Hydro; Water,Alarm System; Cameras; Enterphone System; Locked Building; On-Site Personnel,Aboveground $25 / month,FALSE,None,On Kildare Ave E at Widlake St (eastbound & westbound) routes 46 & 47,1973,3,Elevator; Storage Locker/Room,Included In Rent,Vinyl,680 Kildare Ave,,Winnipeg,MB,R2C 3M8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-245,Southgate Plaza,,http://www.sussexrealty.ca,,204 257-8228,,,,Sussex Realty,274 Osborne st. N          R3C 0M7,Bachelor/Studio - $701; One Bedroom - $1100 +; Two Bedroom - $1251 +,FALSE,Cable; Heat; Hydro; Water,Enterphone System; Locked Building; On-Site Personnel,Included in rent,FALSE,To grocer 1x / week,On Alpine route 16,,10,Balcony/Patio; Pool; Seasonal pool,Coin Operated,Carpet; Vinyl,50 Alpine Ave,,Winnipeg,MB,R2M 0Y6,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-246,Seine River Retirement Residence (Assisted Living),,http://www.allseniorscare.ca,,204 256-8877,,,hmutcheson@allseniorscare.com,All Seniors Care,204 885-0303,One Bedroom - call for current rent costs; Two Bedroom - call for current rent costs,FALSE,Heat; Hydro; Water,On-Site Personnel; nurse on duty; 24 hour staff;  intercom system;  safety features in washrooms,Yes included in rent; surface lot,FALSE,Yes,Route 55 on St. Anne's Rd.,2009,4,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Party Room; Recycling Program; Storage Locker/Room; Coffee Lounge with Fireplace;  Library;  Movie Theatre;  Beauty Salon/Barber Shop;  Chapel;  Tuck Shop,"Included In Rent, Weekly Housekeeping,  Drycleaning Pick-up & Delivery",Carpet; Vinyl; Parquet,1095 St Anne's Rd,,Winnipeg,MB,R2N 4G5,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-247,Seine River Haven,,http://www.sam.mb.ca,,204 942-0991,,,,S.A.M. Management Inc,200 - 1080 Portage  Avenue   R3G 3M3,One Bedroom - $944  (561 sq/ft)  (subsidized rent available); Two Bedroom - $1038  (751 sq/ft),TRUE,Water,Enterphone System; Locked Building,$35 / month,FALSE,No,Route 55 on St. Anne's Rd.,2008,4,Elevator; Recreation rooms;  pet friendly wing,Smart Card,Carpet; Vinyl,571 St Anne's Rd,,Winnipeg,MB,R2M 1T3,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-248,Seine River Gardens,,http://www.EdisonProperties.ca,,204 940-3477,,,41clayton@edisonproperties.ca,Edison Properties,401 - 10 Fort Street   R3C 1C4,"Bachelor/Studio - starting at $704; One Bedroom - starting at  $946; Two Bedroom - starting at $1062; Three Bedroom - *ask about rent discounts for BACH, 1,2 BR",FALSE,Heat; Hydro; Water,Enterphone System; Locked Building; On-Site Personnel,$36 underground; $40 for non-residents,FALSE,,Route 55 on St. Anne's Rd.,,,Air Conditioning; Balcony/Patio; Elevator; Party Room; Pool; On site convenience store,Smart Card,Carpet; Vinyl,41 Clayton Dr,,Winnipeg,MB,R2M 1G3,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-249,Rotunda Towers,,http://www.sussexrealty.ca,,204 255-2838,,,,Sussex Realty,274 Osborne St. N                 R3C 0M7,One Bedroom - $904 + (600 - 900 sq ft); Two Bedroom - $1022 + (900 sq ft),FALSE,Heat; Hydro; Water,Enterphone System; Locked Building; On-Site Personnel; 24 hour security,Underground $32,FALSE,To grocer weekly,"Routes 16, 51, 55 & 58 on Dakota St",,,Air Conditioning; Elevator; Exercise Facilities; Party Room; Recycling Program; Guest suite available,"Smart Card, Laundry on every floor",Carpet; Vinyl,22 Beliveau Rd,,Winnipeg,MB,R2M 1S5,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-250,Riverside Lions Seniors Residences (Assisted Living),,http://www.riversidelions.mb.ca,,204 255-8940,,,admin@riversidelions.mb.ca,Riverside Lions Estates,,One Bedroom - $2047  (565 sq ft),FALSE,Cable; Heat; Hydro; Water,Cameras; Enterphone System; Key-Card Entry; Locked Building; On-Site Personnel; Victoria Life Line;  24 hr on-site personnel,$40 / month,TRUE,,On St.Anne's Rd. route 55,2008,5,Air Conditioning; Elevator; Exercise Facilities; Party Room; Recycling Program; on site hairdresser/salon,"Included In Rent, bed lines & towels only (included in rent)",Carpet; Vinyl,180 Worthington Ave,,Winnipeg,MB,R2M 5K1,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-251,Riverside Lions Estates,,http://www.riversidelions.mb.ca,,204 255-8940,,,admin@riversidelions.mb.ca,,,One Bedroom - $788 (560 - 620 sq ft); Two Bedroom - $1004 (760 - 820 sq ft); Three Bedroom - $1061 (835 - 1000 sq ft),FALSE,Heat; Hydro; Water,Cameras; Enterphone System; Locked Building,Underground $71.50/mth  Aboveground $44/mth,TRUE,"To grocer every Tues, Thurs and every 2nd weekdend",Route 55 across the street,1984,7,Air Conditioning; Balcony/Patio; Elevator; Exercise Facilities; Party Room; Recycling Program; hairdresser,", On every floor laundry fees $8.50 per week  2 x $14.50",Carpet; Vinyl,188 Worthington Ave,,Winnipeg,MB,R2M 5K1,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-252,River Meadow Estates,,http://www.broadstreet.ca,,204 256-5666,,,,Broadstreet Properties Ltd,1-866-736-8515,"One Bedroom - $1088 (650 sq ft)      1BR + Den $1228; Two Bedroom - $1198 + (750, 835, & 860 sq ft)",FALSE,Water,Alarm System; Cameras; Enterphone System; Locked Building; On-Site Personnel,surface lot $50/month         for 2BR apts. parking included in rent,FALSE,,"Route 58, 59, 93 at Aldgate Ave off St. Anne's Rd",2007,4,Air Conditioning; Balcony/Patio; Elevator; Party Room; Recycling Program; Dishwasher;  trash removal and sewer included in rent;  adult and family buildings;  month to month leasing available,En Suite,Carpet; Vinyl,1153 1177 Rd,,Winnipeg,MB,R2N 0C2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-253,River Gardens,,http://www.EdisonProperties.ca,,204 940-3476,,,21clayton@edisonproperties.ca,Edison Properties,401 - 10 Fort Street   R3C 1C4,"Bachelor/Studio - starting at  $696; One Bedroom - starting at $827; Two Bedroom - starting at $940; Three Bedroom - starting at $1020; Four Bedroom - *ask about rent discounts for 1,2,3 BR",FALSE,Heat; Hydro; Water,Locked Building; On-Site Personnel,$36 for underground; $40 for non-residents,FALSE,Call for more info,Route 55 on St. Anne's Rd.,,9 & 5 floors,Air Conditioning; Balcony/Patio; Elevator; Party Room; Convenience store on site,Smart Card,Carpet; Vinyl,21 Clayton Dr,,Winnipeg,MB,R2M 1G2,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-254,River Clayton,,http://www.globegeneral.ca,,204 254-1731,,,,Globe General Agencies,500 St. James St,One Bedroom - $750 +; Two Bedroom - $899 +,FALSE,Heat; Water,Enterphone System; Locked Building; On-Site Personnel,Surface lot $50,FALSE,,"On St. Anne's Rd routes 55, 59",,3,Air Conditioning; Recycling Program; Storage Locker/Room,Coin Operated,Carpet; Vinyl,61 Clayton Dr,,Winnipeg,MB,R2M 1G8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-255,Niakwa Tower,,http://www.ranchowinnipeg.com,,204 254-4176,,,niawka@ranchowinnipeg.com,Rancho Realty,one Dr.David Friesen Dr.  R3X 0G8,One Bedroom - $920 + (600 - 675 sq ft); Two Bedroom - $1066 +  (830 sq ft),FALSE,Heat; Hydro; Water,Emergency Pull Cord; On-Site Personnel,Aboveground included in rent,FALSE,To mall 2x per week,On Niakwa Rd. Route 16,,6,Air Conditioning; Balcony/Patio; Elevator; Storage in suite,Smart Card,Carpet; Vinyl,115 Niakwa Rd,,Winnipeg,MB,R2M 5A8,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-256,Mike Sunka Place,,http://www.sam.mb.ca,,204 942-0991,,,,S.A.M. Management Inc.,200 - 1080 Portage Avenue,Bachelor/Studio - $357  (375 sq/ft); One Bedroom - $480 (424 sq/ft); Two Bedroom - $648  (567 sq/ft),FALSE,Cable; Heat; Hydro; Water,Cameras; Enterphone System; Locked Building; On-Site Personnel,Aboveground $24/month,TRUE,,On St Anne‰Ûªs Rd at Niakwa Rd (northbound & southbound) routes 55 & 59,1969,6,Elevator; Party Room; Recycling Program; Lounge,Coin Operated,Carpet; Vinyl,275 St Anne's Rd,,Winnipeg,MB,R2M 4V1,Canada,Senior Housing
Canada-MB-22-SeniorHousing-22-SeniorHousing-257,Meadowood Manor Towers,,http://www.meadowood.ca,,204 257-2394,,,info@meadowood.ca,,,Bachelor/Studio - $457 (405 sq/ft); One Bedroom - $571 (486 sq/ft),TRUE,Heat; Hydro; Water,Cameras; Enterphone System; Locked Building,Aboveground $26 /month,TRUE,"To Safeway on Tuesdays, to Sobey's on Thursdays",On St Anne‰Ûªs Rd at Meadowood Dr (southbound & northbound) routes 55 & 59,1977,10,Elevator; Party Room,Smart Card,; Tile,575 St Anne's Rd,,Winnipeg,MB,R2M 5B2,Canada,Senior Housing
