row_id,Facility Name,License Number,License Exp.,Facility Type,Type,Address,County,City,Zip,State,Contact Phone,Mailing Address,Administrator,Admin Phone,Mailing City,Mailing Zip,Mailing State,Facility Email,Licensee,Fac. Contact Email,Country
USA-SC-56-SC-HealthCareFacilities-output-226,IDA LANE II CRCF,CRC-1518,12/31/2017,Residential Care,,124 IDA LN,Richland,COLUMBIA,29203-9234,SC,803-786-7543,124 IDA LN,BARR ANGELA W,803-786-7522,COLUMBIA,29203-9234,SC,No Facility Email on Record,BABCOCK CENTER INC,ABARR@BABCOCKCENTER.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-227,INVERNESS AT SPARTANBURG,CRC-1351,7/31/2018,Residential Care,Limited Liability,2720 COUNTRY CLUB RD,Spartanburg,SPARTANBURG,29302-4473,SC,864-591-1116,2720 COUNTRY CLUB RD,ADEIMY STEPHEN,864-591-1116,SPARTANBURG,29302-4473,SC,PPAL.ADM@AFFINITYLIVINGGROUP.COM,DSJ AL HOLDINGS LLC,PPAL.ADM@AFFINITYLIVINGGROUP.COM,US
USA-SC-56-SC-HealthCareFacilities-output-228,IVORY'S LOVING CARE RESIDENTIAL FACILITY,CRC-1383,4/30/2018,Residential Care,Partnership,2827 SPRUILL AVE,Charleston,NORTH CHARLESTON,29405-8050,SC,843-745-2339,2827 SPRUILL AVE,SANDERS JUANITA,843-745-2339,NORTH CHARLESTON,29405-8050,SC,SISTERSANDERS@COMCAST.NET,JUANITA SANDERS & GENEVA NELSON,SISTERSANDERS@BELLSOUTH.NET,US
USA-SC-56-SC-HealthCareFacilities-output-229,IVY GROVE RESIDENTIAL CARE CENTER,CRC-1458,10/31/2017,Residential Care,Ltd. Liability,483 LOCKHART LN,Cherokee,GAFFNEY,29341-2841,SC,864-487-0869,483 LOCKHART LN,MELEKWE OBIAJULU E,864-487-0869,GAFFNEY,29341-2841,SC,OSKARMANI@AOL.COM,HARMONY RESIDENTIAL CARE CENTER LLC,OSKARMANI@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-230,J & T RESIDENTIAL CARE FACILITY,CRC-1094,5/31/2018,Residential Care,Sole Proprietorship,604 WAGON WHEEL RD,Hampton,HAMPTON,29924-5346,SC,803-943-7177,604 WAGON WHEEL RD,HAMILTON DA'ASIA S,803-584-5090,HAMPTON,29924-5346,SC,JTRESIDENTIALCARE@GMAIL.COM,THELMA S MYERS,JTRESIDENTIALCARE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-231,J C LARAES SOUTHWINDS ASSISTED LIVING COMMUNITY,CRC-1181,9/30/2018,Residential Care,Sole Proprietorship,308 HUMPHRIES RD,Kershaw,RIDGEWAY,29130-9648,SC,803-438-4052,PO BOX 1382,OWENS JUDY W,803-438-4052,LUGOFF,29078-1382,SC,JUDYOWENS53@YAHOO.COM,ANNA L OWENS,JUDYOWENS53@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-232,J J RESIDENTIAL CARE,CRC-0831,9/30/2018,Residential Care,Sole Proprietorship,748 GREEN ST,Orangeburg,ORANGEBURG,29115-4805,SC,803-539-2604,PO BOX 204,IRICK BARBARA W,803-539-2604,ORANGEBURG,29116-0204,SC,No Facility Email on Record,BARBARA W IRICK,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-233,JENNI-LYNN ASSISTED LIVING COMMUNITY,CRC-1248,9/30/2018,Residential Care,Ltd. Liability,915 HOOK AVE,Lexington,WEST COLUMBIA,29169-5332,SC,803-926-8600,915 HOOK AVE,SHEALY DEBBIE M,803-926-8600,WEST COLUMBIA,29169-5332,SC,DSHEALY@JENNILYNNSENIORLIVING.COM,JENNI-LYNN ASSISTED LIVING LLC,DSHEALY@JENNILYNNSENIORLIVING.COM,US
USA-SC-56-SC-HealthCareFacilities-output-234,JESSAMINE COMMUNITY RESIDENCE,CRC-1445,6/30/2018,Residential Care,County,143 JESSAMINE AVE,Georgetown,GEORGETOWN,29440-5837,SC,843-527-1390,PO BOX 1471,RANDOLPH STACEY,843-527-1390,GEORGETOWN,29442-1471,SC,SANTLEY@GCBDSN.COM,GEORGETOWN COUNTY BOARD OF DISABILITIES AND SPECIAL NEEDS,SANTLEY@GCBDSN.COM,US
USA-SC-56-SC-HealthCareFacilities-output-235,JOANNE'S COMMUNITY CARE HOME #1,CRC-0932,6/30/2018,Residential Care,Sole Proprietorship,5048 PERCIVAL RD,Richland,ELGIN,29045-9156,SC,803-736-3860,PO BOX 23494,CALDWELL JOANNE M,803-736-3860,COLUMBIA,29224-3494,SC,JOANNESCCH@AOL.COM,JOANNE M CALDWELL,JOANNESCCH@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-236,JOANNE'S COMMUNITY CARE HOME II,CRC-0030,3/31/2018,Residential Care,Sole Proprietorship,756 FARROWOOD DR,Richland,COLUMBIA,29223-7801,SC,803-736-3094,PO BOX 23494,CALDWELL JOANNE M,803-413-2841,COLUMBIA,29224-3494,SC,JOANNESCCH@AOL.COM,JOANNE M CALDWELL,JOANNESCCH@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-237,JOHNSONVILLE ADULT CARE SERVICES,CRC-1530,11/30/2017,Residential Care,Ltd. Liability,351 S MIDWAY HWY,Florence,JOHNSONVILLE,29555-6242,SC,843-380-0777,PO BOX 1118,ROBINSON RHONDA H,843-380-0777,JOHNSONVILLE,29555-1118,SC,JADC2011@YAHOO.COM,JOHNSONVILLE ADULT CARE SERVICES LLC,JADC2011@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-238,JOLLY REST MORE,CRC-0332,11/30/2017,Residential Care,Sole Proprietorship,1488 GLOVER ST,Orangeburg,ORANGEBURG,29115-6095,SC,803-531-4386,PO BOX 1465,SMITH-KELL JIMI LYN,803-536-0060,ORANGEBURG,29116-1465,SC,JL333SMITH@AOL.COM,LYNN P SMITH,JL333SMITH@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-239,JOSHUAS FOUNDATION,CRC-0659,2/28/2018,Residential Care,Non-Profit Corporation,388 ELBOW CIR,Fairfield,RIDGEWAY,29130,SC,803-337-8701,625 BRIDGECREEK DR,HAYES TOWANA,803-337-8701,COLUMBIA,29229,SC,MBERNARDEZ@JOSHUASFOUNDATION.ORG,JOSHUA'S FOUNDATION INC,MBERNARDEZ@JOSHUASFOUNDATION.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-240,JOSIE DRIVE COMMUNITY RESIDENCE,CRC-1528,9/30/2018,Residential Care,,210 JOSIE DR,Colleton,WALTERBORO,29488-2791,SC,843-549-6979,210 JOSIE DR,FARMER THERESA L,843-549-6979,WALTERBORO,29488-2791,SC,TFARMER@COLLETONDSN.ORG,COLLETON COUNTY BOARD OF DISABILITIES AND SPECIAL NEEDS,TFARMER@COLLETONDSN.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-241,JOY COMMUNITY CARE HOME,CRC-0961,11/30/2017,Residential Care,Sole Proprietorship,6800 DOBY DR,Richland,COLUMBIA,29203-5133,SC,803-754-3157,PO BOX 25215,DOUGLAS JONATHAN,803-754-3157,COLUMBIA,29224-5215,SC,No Facility Email on Record,DEBORAH A SCOTT,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-242,KENSINGTON I,CRC-1532,6/30/2018,Residential Care,County,100 KENSINGTON RD,Richland,COLUMBIA,29203-5451,SC,803-256-0504,100 KENSINGTON RD,TURNER SUSAN P,803-256-0504,COLUMBIA,29203-5451,SC,S.TURNER@CHESCOSERVICES.ORG,CHESCO SERVICES,S.TURNER@CHESCOSERVICES.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-243,KENSINGTON II GROUP HOME,CRC-1536,11/30/2017,Residential Care,State,120 KENSINGTON RD,Richland,COLUMBIA,29203-5451,SC,803-252-0848,,TURNER SUSAN,803-608-8703,,,,S.TURNER@CHESCOSERVICES.ORG,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-244,KEOWEE PLACE,CRC-1460,12/31/2017,Residential Care,Ltd. Liability,475 ROCHESTER HWY,Oconee,SENECA,29672,SC,864-886-0070,330 N WABASH AVE STE 3700,CARLISLE CARROL A,864-886-0070,CHICAGO,60611-7605,IL,ALCLICENSE@ENLIVANT.COM,INN AT SENECA AID OPCO LLC,ALCLICENSE@ENLIVANT.COM,US
USA-SC-56-SC-HealthCareFacilities-output-245,KIVA LODGE,CRC-1092,7/31/2018,Residential Care,Corporation,200 CLAUDE BUNDRICK RD,Richland,BLYTHEWOOD,29016-9420,SC,803-764-2761,1823 GADSDEN ST,ROUSE MATRISE,803-764-2761,COLUMBIA,29201-2344,SC,JJAY@MHA-SC.ORG,MENTAL HEALTH AMERICA OF SOUTH CAROLINA,JJAY@MHA-SC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-246,L & B CARE HOME,CRC-0530,7/31/2018,Residential Care,Partnership,924 BARR WOODS RD,Saluda,SALUDA,29138-8191,SC,864-445-2494,924 BARR WOOD RD,GOLDMAN L ELIZABETH,864-445-2494,SALUDA,29138,SC,JWLONG@EMBARQMAIL.COM,LESA L BLEDSOE & FAYE LONG,JWLONG@EMBARQMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-247,L & M RESIDENTIAL HEALTH CARE FACILITY,CRC-1426,2/28/2018,Residential Care,Ltd. Liability,2504 HWY 311,Berkeley,CROSS,29436-3339,SC,843-753-7098,2504 HWY 311,TAYLOR LINDA B,843-753-7098,CROSS,29436-3339,SC,BLONTAY@AOL.COM,L & M RESIDENTIAL HCF LLC,BLONTAY@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-248,LADIES COMMUNITY RESIDENCE,CRC-1449,7/31/2018,Residential Care,County,408 WEBB ST,Horry,CONWAY,29527-5842,SC,843-349-7271,408 WEBB ST,CORNELL TERRY,843-349-7271,CONWAY,29527-5842,SC,ACORNELL@HCDSN.ORG,HORRY COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,ACORNELL@HCDSN.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-249,LADSON'S RESIDENTIAL HOME CARE,CRC-1256,9/30/2017,Residential Care,Sole Proprietorship,1116 CAMP RD,Charleston,CHARLESTON,29412-8831,SC,843-762-6443,1116 CAMP RD,LADSON PAULINE M,843-762-6443,CHARLESTON,29412-8831,SC,PAULINELADSON@ATT.NET,PAULINE LADSON,PAULINELADSON@ATT.NET,US
USA-SC-56-SC-HealthCareFacilities-output-250,LAKE WYLIE ASSISTED LIVING COMMUNITY,CRC-1241,1/31/2018,Residential Care,Limited Liability,4877 CHARLOTTE HWY,York,CLOVER,29710-8096,SC,803-831-9900,4877 CHARLOTTE HWY,MCCUIN KRISTI E,803-831-9900,CLOVER,29710-8096,SC,TMULLINS@SENIORLIFESTYLE.COM,LSREF GOLDEN OPS 14 (SC) LLC,KMCCUIN@SENIORLIFESTYLE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-251,LAKES AT LITCHFIELD ASSISTED LIVING,CRC-1116,8/31/2018,Residential Care,Ltd. Liability,120 LAKES AT LITCHFIELD DR,Georgetown,PAWLEYS ISLAND,29585-5515,SC,843-235-9393,120 LAKES AT LITCHFIELD DR,BARBER JEFF,843-235-9393,PAWLEYS ISLAND,29585-5515,SC,JBARBER@LAKES-LITCHFIELD.COM,LITCHFIELD RETIREMENT LLC,JBARBER@LAKES-LITCHFIELD.COM,US
USA-SC-56-SC-HealthCareFacilities-output-252,LAKEVIEW ASSISTED LIVING,CRC-0086,4/30/2018,Residential Care,Non-Profit Corporation,3420 CLEMSON BLVD STE 17,Anderson,ANDERSON,29621-1324,SC,864-638-5212,3420 CLEMSON BLVD STE 17,GILLESPIE JANE S,864-638-5212,ANDERSON,29621-1324,SC,DWRIGHT@SENIORSOLUTIONS-SC.ORG,LAKEVIEW ASSISTED LIVING INC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-253,LAMBS ROAD COMMUNITY RESIDENCE,CRC-0690,9/30/2017,Residential Care,State,4788 LAMBS RD,Charleston,NORTH CHARLESTON,29418-3521,SC,843-767-1066,PO BOX 22708,SIMMONS CYNTHIA,843-767-1066,CHARLESTON,29413-2708,SC,CSIMMONS@DSNCC.COM,DISABILITIES BOARD OF CHARLESTON COUNTY,CSIMMONS@DSNCC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-254,LANDRUM COMMUNITY RESIDENCE I,CRC-1507,8/31/2018,Residential Care,State,722 BOMAR AVE,Spartanburg,LANDRUM,29356,SC,864-562-2203,195 BURDETTE ST,MASON SUZAN B,864-562-2203,SPARTANBURG,29307-1003,SC,JBERNARD@CHARLESLEA.ORG,CHARLES LEA CENTER,JBERNARD@CHARLESLEA.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-255,LANDRUM COMMUNITY RESIDENCE II,CRC-1508,8/31/2018,Residential Care,State,722 BOMAR AVE,Spartanburg,LANDRUM,29356,SC,864-562-2203,195 BURDETTE ST,MASON SUZAN B,864-562-2203,SPARTANBURG,29307-1003,SC,JBERNARD@CHARLESLEA.ORG,CHARLES LEA CENTER,JBERNARD@CHARLESLEA.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-256,LANGIT'S ASSISTED LIVING FACILITY,CRC-0861,3/31/2018,Residential Care,Private,1273 REMOUNT RD,Charleston,NORTH CHARLESTON,29406-3439,SC,843-554-1671,1273 REMOUNT RD,LANGIT CRESENCIA B,843-554-1671,NORTH CHARLESTON,29406-3439,SC,LANGITSASSISTEDLIVING@COMCAST.NET,LANGIT'S RESIDENTIAL HOME CARE INC,LANGITSASSISTEDLIVING@COMCAST.NET,US
USA-SC-56-SC-HealthCareFacilities-output-257,LANGSTON PLACE,CRC-1408,11/30/2017,Residential Care,,939 SPRINGDALE DR,Laurens,CLINTON,29325-7266,SC,864-833-0338,330 N WABASH AVE STE 3700,MORGAN MARY A,864-833-0338,CHICAGO,60611-7605,IL,No Facility Email on Record,LANGSTON AID OPCO LLC,MAMORGAN@ENLIVANT.COM,US
USA-SC-56-SC-HealthCareFacilities-output-258,LAUREL CREST,CRC-0829,9/30/2017,Residential Care,Non-Profit Corporation,100 JOSEPH WALKER DR,Lexington,WEST COLUMBIA,29169-6939,SC,803-796-0370,100 JOSEPH WALKER DR,ROWLETTE-CARTER CASSANDRA N,803-796-0370,WEST COLUMBIA,29169-6939,SC,J.DEEL@LAUREL-CREST.COM,FPCRC INC,J.DEEL@LAUREL-CREST.C0M,US
USA-SC-56-SC-HealthCareFacilities-output-259,LAURENS ESTATES,CRC-0681,8/31/2018,Residential Care,,2841 BYPASS 127,Laurens,LAURENS,29360-8332,SC,864-984-8001,2841 BYPASS 127,SHIPMAN SUSAN F,864-984-8001,LAURENS,29360-8332,SC,SSHIPMAN@PROVIDENCECANHELP.COM,LAURENS ESTATES LLC,SSHIPMAN@PROVIDENCECANHELP.COM,US
USA-SC-56-SC-HealthCareFacilities-output-260,LAURENS MEMORIAL HOME FOR AGED,CRC-0316,12/31/2017,Residential Care,Non-Profit Corporation,3744 TORRINGTON RD,Laurens,LAURENS,29360-0638,SC,864-682-2322,PO BOX 638,PENLAND CAROLYN B,864-682-2322,LAURENS,29360-0638,SC,CPENLAND@PRTCNET.COM,LAURENS MEMORIAL HOME FOR AGED INC,CPENLAND@PRTCNET.COM,US
USA-SC-56-SC-HealthCareFacilities-output-261,LEMONAIDE HOUSE,CRC-0924,5/31/2018,Residential Care,Partnership,1018 CRYSTAL CLEAR LN,Richland,HOPKINS,29061-8237,SC,803-776-1742,1018 CRYSTAL CLEAR LN,ETHERIDGE LULA J,803-776-1742,HOPKINS,29061-8237,SC,LEMONS2LOVE@AOL.COM,LULA J ETHERIDGE AND NANCY A SMITH,LEMONS2LOVE@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-262,LENEVAR COMMUNITY RESIDENCE,CRC-0943,7/31/2018,Residential Care,State,1435 W LENEVAR DR,Charleston,CHARLESTON,29407-5118,SC,843-766-3061,"PO BOX 22708, DISABILITIES BOARD OF CHARLESTON COUNTY",COLEMAN SHARON,843-766-3061,CHARLESTON,29413-2708,SC,ETURNER@DSNCC.COM,DISABILITIES BOARD OF CHARLESTON COUNTY,SCOLEMAN@DSNCC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-263,LOIS EARGLE HOME,CRC-1450,7/31/2018,Residential Care,County,406 WEBB ST,Horry,CONWAY,29527-5842,SC,843-349-7271,250 VICTORY LN,CORNELL TERRY A,843-349-7271,CONWAY,29526-8650,SC,ACORNELL@HCDSN.ORG,HORRY COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,ACORNELL@HCDSN.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-264,LONG'S RESIDENTIAL CARE CENTER,CRC-0592,5/31/2018,Residential Care,Corporation,1280 DENNY HWY,Saluda,SALUDA,29138-8972,SC,864-445-7901,1280 DENNY HWY,LONG MARY J,864-445-7901,SALUDA,29138-8972,SC,LONGSRESIDENTIAL@YMAIL.COM,LONG'S RESIDENTIAL CARE CENTER INC,LONGSRESIDENTIAL@YMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-265,LONGWOOD PLANTATION,CRC-0797,10/31/2017,Residential Care,Limited Liability,1687 LONGWOOD DR,Orangeburg,ORANGEBURG,29118-2307,SC,803-535-0250,1687 LONGWOOD DR,FOWLER JOSEPH C,803-535-0250,ORANGEBURG,29118-2307,SC,CLAY.FOWLERHEALTHCAREENTERPRISE@GMAIL.CO,LONGWOOD PLANTATION-FHE LLC,CLAY.FOWLERHEALTHCAREENTERPRISE@GMAIL.CO,US
USA-SC-56-SC-HealthCareFacilities-output-266,LOW COUNTRY ASSISTED LIVING,CRC-1474,4/30/2018,Residential Care,Limited Liability,6060 EHRHARDT RD,Bamberg,EHRHARDT,29081,SC,803-267-2222,PO BOX 116,CASSIDY SHERRI,803-267-2222,EHRHARDT,29081-0116,SC,LOWCOUNTRYAL@YAHOO.COM,LOW COUNTRY ASSISTED LIVING LLC,LOWCOUNTRYAL@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-267,M & M RESIDENTIAL CARE HOME,CRC-1379,08/31/2017 (Renewal Pending),Residential Care,Sole Proprietorship,408 HOLIDAY ST,Marion,MARION,29571-4416,SC,843-423-0120,PO BOX 1673,GORDON TEQULIA,843-423-0120,MARION,29571-1673,SC,SANDYBURGESS98@YAHOO.COM,BURGESS SANDY M,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-268,MAGNOLIAS OF EASLEY,CRC-1274,1/31/2018,Residential Care,,123 COUCH LN,Pickens,EASLEY,29642-1916,SC,864-859-3303,123 COUCH LN,ETTY STEVEN J,864-859-3303,EASLEY,29642-1916,SC,SETTY@ROYALEASLEY.COM,CARE RSL EASLEY OPCO LLC,SETTY@ROYALEASLEY.COM,US
USA-SC-56-SC-HealthCareFacilities-output-269,MAGNOLIAS OF GAFFNEY ASSISTED LIVING COMMUNITY,CRC-1281,1/31/2018,Residential Care,Ltd. Liability,101 PARK CT,Cherokee,GAFFNEY,29341,SC,864-206-0006,101 PARK CT,KOESTER KELLY H,864-206-0006,GAFFNEY,29341,SC,KKOESTER@ROYALGAFFNEY.COM,CARE RSL GAFFNEY OPCO LLC,KKOESTER@ROYALGAFFNEY.COM,US
USA-SC-56-SC-HealthCareFacilities-output-270,MAGNOLIAS OF MYRTLE BEACH,CRC-1415,5/31/2018,Residential Care,Ltd. Liability,601 65TH AVE N,Horry,MYRTLE BEACH,29572-3532,SC,843-692-2330,6309 HAWTHORNE LN,GRAHAM DENISE,843-692-2330,MYRTLE BEACH,29572-3255,SC,DENISEJGRAHAM@YAHOO.COM,CAROLINA RETIREMENT SERVICES OF MYRTLE BEACH LLC,DODENICNAT@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-271,MAGNOLIAS OF SANTEE,CRC-1416,5/31/2018,Residential Care,Ltd. Liability,118 BRITAIN ST,Orangeburg,SANTEE,29142-8922,SC,803-854-2020,118 BRITAIN ST,WILLIS TAMMY S,803-854-2020,SANTEE,29142-8922,SC,MAGNOLIAS.OFSANTEE@NTINET.COM,CAROLINA RETIREMENT SERVICES OF SANTEE LLC,MAGNOLIAS.OFSANTEE@NTINET.COM,US
USA-SC-56-SC-HealthCareFacilities-output-272,MAGNOLIAS OF SUMMERVILLE,CRC-1414,5/31/2018,Residential Care,Ltd. Liability,335 MIDLAND PKWY,Dorchester,SUMMERVILLE,29485-8138,SC,843-821-4122,335 MIDLAND PKWY,REINHEIMER CINDY,843-821-4122,SUMMERVILLE,29485-8138,SC,CINDY@MAGNOLIASOFSUMMERVILLE.COM,CAROLINA RETIREMENT SERVICES OF SUMMERVILLE LLC,CINDY@MAGNOLIASOFSUMMERVILLE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-273,MANNING PLACE,CRC-1407,11/30/2017,Residential Care,,10 COMPANION CT,Greenville,GREER,29651-1288,SC,864-989-0707,330 N WABASH AVE STE 3700,POTTER KEARA,864-349-9083,CHICAGO,60611-7605,IL,ALCLICENSE@ENLIVANT.COM,MANNING AID OPCO LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-274,MAPLES OF HONEA PATH,CRC-0819,5/31/2018,Residential Care,Corporation,224 WILDWOOD DR,Anderson,HONEA PATH,29654-1335,SC,864-369-2000,224 WILDWOOD DR,WILLIS MARK N,864-369-2000,HONEA PATH,29654-1335,SC,WILLISFORHOUSE@GMAIL.COM,MAPLE MANOR INC,WILLISFORHOUSE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-275,MARANATHA MANOR OF SPARTANBURG,CRC-1235,12/31/2017,Residential Care,Corporation,2902 E MAIN ST,Spartanburg,SPARTANBURG,29307-1252,SC,864-579-0086,2902 E MAIN ST,MERRITT RITA G,864-579-0086,SPARTANBURG,29307-1252,SC,No Facility Email on Record,MARANATHA MANOR OF SPARTANBURG INC,RITAGMERRITT@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-276,MARCHBANKS ASSISTED LIVING AND MEMORY CARE,CRC-1413,5/31/2018,Residential Care,Ltd. Liability,2203 MARCHBANKS AVE,Anderson,ANDERSON,29621-2247,SC,864-231-7786,2203 MARCHBANKS AVE,MORRISON KENNETH S,864-231-7786,ANDERSON,29621-2247,SC,SCOTT@MARCHBANKSAL.COM,CAROLINA RETIREMENT SERVICES OF ANDERSON LLC,SCOTT@MARCHBANKSAL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-277,MARETT BOULEVARD COMMUNITY RESIDENTIAL CARE FACILITY,CRC-0883,8/31/2018,Residential Care,Non-Profit Corporation,1721 MARETT BLVD EXT,York,ROCK HILL,29732-2040,SC,803-327-9466,PO BOX 549,MCKNIGHT SHARON Y,803-327-9466,YORK,29745-0549,SC,SHARON.MCKNIGHT@MAXABILITIES.ORG,YORK COUNTY BOARD OF DISIBALITIES AND SPECIAL NEEDS,SHARON.MCKNIGHT@MAXABILITIES.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-278,MARIA'S PRIORITY CARE RESIDENTIAL HOME I,CRC-0937,7/31/2018,Residential Care,Sole Proprietorship,3117 MEETING STREET RD,Charleston,NORTH CHARLESTON,29405-7980,SC,843-554-8890,3117 MEETING STREET RD,PARANAL ROGERIA R,843-554-8890,NORTH CHARLESTON,29405-7980,SC,RRPARANAL@GMAIL.COM,PARANAL ROGERIA R,RRPARANAL@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-279,MARIA'S PRIORITY CARE RESIDENTIAL HOME II-B,CRC-0772,6/30/2018,Residential Care,Partnership,"4583 DURANT AVE, B",Charleston,NORTH CHARLESTON,29405-5212,SC,843-566-0460,PO BOX 61870,RELLORA JESUS N,,NORTH CHARLESTON,29419-1870,SC,JNRELLORA4SUS@GMAIL.COM,JESUS N AND WILHELMINA C RELLORA,JNRELLORA4SUS@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-280,MARIA'S PRIORITY CARE RESIDENTIAL HOME II-F,CRC-0774,6/30/2018,Residential Care,Partnership,"4583 DURANT AVE, F",Charleston,NORTH CHARLESTON,29405-5212,SC,843-566-0460,PO BOX 61870,RELLORA JESUS N,,NORTH CHARLESTON,29419-1870,SC,JNRELLORA4SUS@GMAIL.COM,JESUS N AND WILHELMINA C RELLORA,JNRELLORA4SUS@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-281,MARIA'S PRIORITY CARE RESIDENTIAL HOME III,CRC-0938,7/31/2018,Residential Care,Sole Proprietorship,3115 MEETING STREET RD,Charleston,NORTH CHARLESTON,29405-7980,SC,843-554-0064,3115 MEETING STREET RD,PARANAL ROGERIA R,843-554-0064,NORTH CHARLESTON,29405-7980,SC,RRPARANAL@GMAIL.COM,PARANAL ROGERIA R,RRPARANAL@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-282,MARQUISE RESIDENTIAL HOME,CRC-0863,3/31/2018,Residential Care,Sole Proprietorship,9 FRAZIER VILLAGE DR,Beaufort,BEAUFORT,29906-7959,SC,843-846-8417,9 FRAZIER VILLAGE DR,HAYWARD MATTIE L,843-846-8417,BEAUFORT,29906-7959,SC,MHAYWARD42@GMAIL.COM,MATTIE L HAYWARD,MHAYWARD42@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-283,MARTHA FRANKS BAPTIST RETIREMENT COMMUNITY,CRC-0360,2/28/2018,Residential Care,Non-Profit Corporation,1 MARTHA FRANKS DR,Laurens,LAURENS,29360-1799,SC,864-984-4541,1 MARTHA FRANKS DR,FRANKS POLLYANNA,864-984-4541,LAURENS,29360-1799,SC,PFRANKS@SCBMA.COM,SOUTH CAROLINA BAPTIST MINISTRIES FOR THE AGING INC,PFRANKS@SCBMA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-284,MARY'S HOME CARE,CRC-1505,5/31/2018,Residential Care,Sole Proprietorship,224 WARD LOOP,Georgetown,HEMINGWAY,29554-3415,SC,843-558-9053,224 WARD LOOP,HOLMES MARY W,843-558-9053,HEMINGWAY,29554,SC,MARYSHOMECARE1@GMAIL.COM,HOLMES MARY W,MARYSHOMECARE1@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-285,MARY'S RESIDENTIAL #2,CRC-1534,8/31/2018,Residential Care,Sole Proprietorship,633 SHARPE RD,Richland,COLUMBIA,29203-9304,SC,803-708-0300,529 HUMBLE DR,ANDERSON VALENCIA W,803-708-0300,COLUMBIA,29223-5435,SC,NHAJIYAH.SIMMONS@YAHOO.COM,BACOTE MARY,NHAJIYAH.SIMMONS@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-286,MARY'S RESIDENTIAL CARE FACILITY,CRC-1501,1/31/2018,Residential Care,Sole Proprietorship,10425 WILSON BLVD,Richland,BLYTHEWOOD,29016-9017,SC,803-708-1739,10425 WILSON BLVD,SIMMONS NHAJIYAH RAHESSIA,803-708-1739,BLYTHEWOOD,29016-9017,SC,NHAJIYAH.SIMMONS@YAHOO.COM,BACOTE MARY,NHAJIYAH.SIMMONS@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-287,MARYVILLE COMMUNITY RESIDENCE,CRC-1446,6/30/2018,Residential Care,County,2602 OLD CHARLESTON RD,Georgetown,GEORGETOWN,29440-1471,SC,843-546-7238,PO BOX 1471,RANDOLPH STACEY,843-546-7238,GEORGETOWN,29442-1471,SC,SANTLEY@GCBDSN.COM,GEORGETOWN COUNTY BOARD OF DISABILITIES AND SPECIAL NEEDS,SANTLEY@GCBDSN.COM,US
