row_id,Sort Name,Mailing Name,License Number,Profession,Status,Address Line 1,Address Line 2,City,State,Zip,County FIPS,County,Country,Phone,Fax,Address Directions,Expiration Date,Authorities,Department,Agency,Board,type
USA-ME-97-AssistedLiving-output-225,FIFTEEN WOODMONT STREET,FIFTEEN WOODMONT STREET,RCC349,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,15 WOODMONT ST,,WESTBROOK,ME,04092-3047,23005,CUMBERLAND,US,+1 (207) 854-8442,+1 (207) 856-2259,,9/18/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-226,FIFTY EIGHT SARGENT AVENUE,FIFTY EIGHT SARGENT AVENUE,RCC351,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,58 SARGEANT ST,,LEWISTON,ME,04240-3461,23001,ANDROSCOGGIN,US,+1 (207) 795-1088,+1 (207) 782-1734,,7/6/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-227,FINSON ROAD,FINSON ROAD,PND352,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,726 FINSON RD,,BANGOR,ME,04401-2414,23019,PENOBSCOT,US,+1 (207) 945-3099,+1 (207) 990-5948,,3/26/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-228,FLOYD POWELL WAIVER HOME,FLOYD POWELL WAIVER HOME,RCC356,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,38 CARTER STREET,,EAGLE LAKE,ME,4739,23003,AROOSTOOK,US,+1 (207) 444-6224,+1 (207) 444-6099,,7/25/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-229,FOGG AVENUE,FOGG AVENUE,RCC1543,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,4 FOGG AVE,,BIDDEFORD,ME,04005-3106,23031,YORK,US,+1 (207) 284-6977,+1 (207) 282-8388,,10/16/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-230,FOGG ROAD,FOGG ROAD,RCC357,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,61 FOGG RD,,BUXTON,ME,04093-3614,23031,YORK,US,+1 (207) 727-6783,+1 (207) 772-3743,,11/24/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-231,FONTBONNE,FONTBONNE,RCD38672,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,7 HIGHWOOD ST,,WATERVILLE,ME,04901-5739,23011,KENNEBEC,US,+1 (207) 873-0705,+1 (207) 861-5575,,4/24/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-232,FORBES LANE,FORBES LANE,RCC2172,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,109 FORBES LN,,WINDHAM,ME,04062-6114,23005,CUMBERLAND,US,+1 (207) 892-0214,+1 (207) 772-3743,,7/21/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-233,FORESIDE HARBOR,FORESIDE HARBOR,PND22588,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,191 FORESIDE RD,,FALMOUTH,ME,04105-1768,23005,CUMBERLAND,US,+1 (207) 781-8201,+1 (207) 781-9061,,7/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-234,FOREST AVENUE HOME,FOREST AVENUE HOME,RCC361,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,5 FOREST AVENUE,,ELLSWORTH,ME,4605,23009,HANCOCK,US,+1 (207) 667-6065,+1 (207) 667-1977,,6/2/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-235,FOREST STREET,FOREST STREET,RCC38623,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,77 FOREST ST,,SACO,ME,04072-3110,23031,YORK,US,+1 (207) 450-0306,+1 (207) 282-3101,,5/12/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-236,FORTY SEVEN WOOD STREET,FORTY SEVEN WOOD STREET,PNC363,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,47 WOOD ST,,LEWISTON,ME,04240-6844,23001,ANDROSCOGGIN,US,+1 (207) 784-6996,+1 (207) 784-2398,,7/10/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-237,FOSTER STREET HOME,FOSTER STREET HOME,RCC306,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,24 FOSTER STREET,,ELLSWORTH,ME,4605,23009,HANCOCK,US,+1 (207) 667-7464,+1 (207) 667-1977,,10/22/2017,"Dementia/Alzheimer's, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-238,FOUR O EIGHT-B BRIGHTON AVENUE,FOUR O EIGHT-B BRIGHTON AVENUE,RCC367,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,408 BRIGHTON AVE,,PORTLAND,ME,04102-2328,23005,CUMBERLAND,US,+1 (207) 899-2245,+1 (207) 854-1787,,9/17/2017,"Dementia/Alzheimer's, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-239,FOURTH STREET HOME,FOURTH STREET HOME,RCC368,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,22 FOURTH ST,,MEXICO,ME,04257-1738,23017,OXFORD,US,+1 (207) 369-0678,+1 (207) 369-0141,,2/25/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-240,FRANCISCAN HOME,FRANCISCAN HOME,PND22585,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,3400 AROOSTOOK RD,,EAGLE LAKE,ME,4739,23003,AROOSTOOK,US,+1 (207) 444-5152,+1 (207) 444-6099,,11/30/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-241,FRANKLIN HEIGHTS,FRANKLIN HEIGHTS,RCC370,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,125 BELCHER RD,,FARMINGTON,ME,04938-5713,23007,FRANKLIN,US,+1 (207) 778-0484,+1 (207) 778-0484,,8/27/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-242,FRANKLIN HOME,FRANKLIN HOME,RCC38651,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,53 UNION ST,,ELLSWORTH,ME,04605-1552,23009,HANCOCK,US,+1 (207) 667-0254,+1 (207) 667-1977,,3/16/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-243,"FRANKLIN HOUSE, THE",THE FRANKLIN HOUSE,RCD2168,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,80 MAIN ST,,FRANKLIN,ME,04634-3114,23009,HANCOCK,US,+1 (207) 565-8991,,,5/8/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-244,FRANKLIN-GOLDEN ACRES,FRANKLIN-GOLDEN ACRES,RCD2169,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,80 MAIN ST,,FRANKLIN,ME,04634-3114,23009,HANCOCK,US,+1 (207) 565-2352,+1 (207) 565-2352,,5/8/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-245,FREDERICK AVENUE FOSTER HOME,FREDERICK AVENUE FOSTER HOME,RCC371,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,3 FREDERICK AVE,,SOUTH PARIS,ME,04281-1402,23017,OXFORD,US,+1 (207) 743-0556,+1 (207) 743-0556,,8/2/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-246,FREEPORT PLACE,FREEPORT PLACE,RCD22474,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,4 OLD COUNTY RD,,FREEPORT,ME,04032-6231,23005,CUMBERLAND,US,+1 (207) 865-3500,+1 (207) 865-6681,,11/30/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-247,FREESE'S ASSISTED LIVING PROGRAM,FREESE'S ASSISTED LIVING PROGRAM,ALP377,ASSISTED LIVING PROGRAM,ACTIVE,10 WATER ST STE 1,,BANGOR,ME,04401-6394,23019,PENOBSCOT,US,+1 (207) 973-3571,+1 (207) 973-3699,,9/4/2018,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-248,FRIENDSHIP COTTAGE,FRIENDSHIP COTTAGE,ADS1969,ADULT DAY SERVICES PROGRAM,ACTIVE,118 ELLSWORTH ROAD,,BLUE HILL,ME,4614,23009,HANCOCK,US,+1 (207) 374-5612,+1 (207) 374-5023,,11/4/2017,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-249,FRIENDSHIP COVE,FRIENDSHIP COVE,ALP2227,ASSISTED LIVING PROGRAM,ACTIVE,30 GOVERNORS WAY,,TOPSHAM,ME,04086-1680,23023,SAGADAHOC,US,+1 (207) 725-2650,+1 (207) 725-9349,,4/5/2018,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-250,FRIENDSHIP HOUSE,FRIENDSHIP HOUSE,PNC38684,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,75 FRANKLIN ST,,BUCKSPORT,ME,04416-4033,23009,HANCOCK,US,+1 (207) 469-6090,+1 (844) 468-9586,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-251,FRUIT STREET,FRUIT STREET,RCC1806,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,155 FRUIT ST,,BANGOR,ME,04401-4141,23019,PENOBSCOT,US,+1 (207) 215-4810,+1 (207) 945-9997,,2/21/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-252,FRYEBURG RESIDENTIAL CARE CENTER,FRYEBURG RESIDENTIAL CARE CENTER,RCD22466,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,70 FAIRVIEW DR,,FRYEBURG,ME,04037-1524,23017,OXFORD,US,+1 (207) 935-3351,+1 (207) 935-3226,,5/31/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-253,FULLER CORNER WAIVER,FULLER CORNER WAIVER,RCC2072,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,471 FULLER CORNER RD,,HARTLAND,ME,04943-3605,23025,SOMERSET,US,+1 (207) 938-4615,+1 (207) 938-3865,,8/13/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-254,GAGE STREET ASSISTED HOUSING PROGRAM,GAGE STREET ASSISTED HOUSING PROGRAM,RCC38614,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,8 GAGE ST,,BRIDGTON,ME,04009-1108,23005,CUMBERLAND,US,+1 (207) 647-8168,+1 (207) 647-8168,,3/8/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-255,GALLAGHER COTTAGE WAIVER,GALLAGHER COTTAGE WAIVER,RCC2028,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,9 PRATT ROAD,,HINCKLEY,ME,4944,23025,SOMERSET,US,+1 (207) 453-7329,+1 (207) 938-2693,,1/30/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-256,"GARDEN, THE",THE GARDEN,PND22590,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,58 BARIBEAU DR,,BRUNSWICK,ME,04011-3218,23005,CUMBERLAND,US,+1 (207) 373-3646,,,5/31/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-257,GARDINER HEALTH CARE FACILITY,GARDINER HEALTH CARE FACILITY,RCD22468,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,8 HOLLAND ST,,HOULTON,ME,04730-1706,23003,AROOSTOOK,US,+1 (207) 532-3323,+1 (207) 532-2744,,4/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-258,GARDNER STREET HOME,GARDNER STREET HOME,RCC1055,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,13 GARDNER ST,,PATTEN,ME,04765-3078,23019,PENOBSCOT,US,+1 (207) 463-2156,+1 (207) 463-2125,,1/9/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-259,"GATHERING PLACE SOCIAL ADULT DAY CENTER, THE",THE GATHERING PLACE SOCIAL ADULT DAY CENTER,ADS1981,ADULT DAY SERVICES PROGRAM,ACTIVE,518 US ROUTE 1,,KITTERY,ME,03904-2500,23031,YORK,US,+1 (207) 439-6111,,,10/11/2017,Social,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-260,GEORGE ROBISHAW HOME,GEORGE ROBISHAW HOME,RCC399,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,170A RANKIN ST,,ROCKLAND,ME,04841-2318,23013,KNOX,US,+1 (207) 594-0855,+1 (207) 236-0690,,6/25/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-261,GEORGIA STREET RESIDENCE,GEORGIA STREET RESIDENCE,RCC401,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,28 GEORGIA ST,,PORTLAND,ME,04103-6016,23005,CUMBERLAND,US,+1 (207) 797-9502,+1 (207) 761-8460,,5/11/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-262,GETCHELL FOSTER HOMES,GETCHELL FOSTER HOMES,RCB1790,LEVEL II RESIDENTIAL CARE FACILITY,ACTIVE,219 BRUCKOFF RD,,CLIFTON,ME,04428-6038,23019,PENOBSCOT,US,+1 (207) 478-6759,+1 (207) 843-0612,,11/1/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-263,GETCHELL GROUP HOME B,GETCHELL GROUP HOME B,RCC1320,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,785 MOUNT HOPE AVE,,BANGOR,ME,04401-5621,23019,PENOBSCOT,US,+1 (207) 945-0730,+1 (207) 945-6973,,10/6/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-264,GODIN HOUSE,GODIN HOUSE,RCC406,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,445 MAIN ST STE A,,BIDDEFORD,ME,04005-2142,23031,YORK,US,+1 (207) 284-7456,+1 (207) 282-6810,,11/7/2017,"Dementia/Alzheimer's, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-265,"GOLDEN YEARS ADULT DAY SERVICES, THE",THE GOLDEN YEARS ADULT DAY SERVICES,ADS38641,ADULT DAY SERVICES PROGRAM,ACTIVE,24 HOYT ST,,SPRINGVALE,ME,04083-1710,23031,YORK,US,+1 (207) 850-4793,+1 (207) 850-1184,,9/22/2019,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-266,GOLDENEYE RESIDENCE,GOLDENEYE RESIDENCE,RCC412,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,29 GOLDENEYE DR,,TOPSHAM,ME,04086-1530,23023,SAGADAHOC,US,+1 (207) 725-4371,+1 (207) 725-1416,,9/18/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-267,GORDON GREEN,GORDON GREEN,PND413,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,23 THIRD ST,,SOUTH PORTLAND,ME,04106-2070,23005,CUMBERLAND,US,+1 (207) 767-2238,+1 (207) 767-2513,,10/12/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-268,GORHAM HOUSE,GORHAM HOUSE,RCD22470,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,50 NEW PORTLAND RD,,GORHAM,ME,04038-1542,23005,CUMBERLAND,US,+1 (207) 839-5757,+1 (207) 839-8263,,9/30/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-269,"GRACE HOME 2, THE",THE GRACE HOME 2,RCD2179,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,95 WILLEY DISTRICT RD,,HARRINGTON,ME,04643-3228,23029,WASHINGTON,US,+1 (207) 460-3825,+1 (207) 565-2352,,11/30/2018,"Adult Family Care Home, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-270,GRACE STREET,GRACE STREET,PNC2305,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,47 GRACE ST,,ROCKLAND,ME,04841-2834,23013,KNOX,US,+1 (207) 594-8960,+1 (207) 594-8960,,9/2/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-271,GRAFTON STREET,GRAFTON STREET,RCC2002,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,42 GRAFTON ST,,PORTLAND,ME,04103-5008,23005,CUMBERLAND,US,+1 (207) 775-2868,+1 (207) 879-7466,,9/19/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-272,GRANGE WAIVER,GRANGE WAIVER,RCC2037,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,13 PRATT ROAD,,HINCKLEY,ME,4944,23025,SOMERSET,US,+1 (207) 238-9260,+1 (207) 238-9261,,7/24/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-273,GRANT MANOR,GRANT MANOR,RCD2248,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,19 MILL ST,,BREWER,ME,04412-2508,23019,PENOBSCOT,US,+1 (207) 460-9303,+1 (888) 460-3866,,3/24/2019,"Adult Family Care Home, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-274,GRAY MANOR,GRAY MANOR,PND1780,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,9 LEWISTON RD,,GRAY,ME,04039-9534,23005,CUMBERLAND,US,+1 (207) 657-4949,+1 (207) 657-4950,,3/24/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-275,GREENE HOME,GREENE HOME,PNC1956,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,119 MEADOW HILL RD,,GREENE,ME,04236-3949,23001,ANDROSCOGGIN,US,+1 (207) 946-3269,+1 (207) 777-1605,,10/17/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-276,GREENHILL RESIDENCE,GREENHILL RESIDENCE,RCC1599,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,1 GREEN ST,,BIDDEFORD,ME,04005-2402,23031,YORK,US,+1 (207) 282-3741,+1 (207) 282-0802,,6/21/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-277,GROVE STREET GROUP HOME,GROVE STREET GROUP HOME,PNC427,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,120 GROVE ST,,BANGOR,ME,04401-5312,23019,PENOBSCOT,US,+1 (207) 942-7669,+1 (207) 945-4465,,1/15/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-278,GUINEA ROAD,GUINEA ROAD,RCC428,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,3 AJAC WAY,,BIDDEFORD,ME,04005-9121,23031,YORK,US,+1 (207) 282-2666,+1 (207) 282-8383,,9/8/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-279,GUY STREET,GUY STREET,RCC1900,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,41 GUY STREET,,HOULTON,ME,4730,23003,AROOSTOOK,US,+1 (207) 532-7150,+1 (207) 532-1359,,8/15/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-280,H.E.L.P. ADULT RESPITE CARE,H.E.L.P. ADULT RESPITE CARE,ADS38601,ADULT DAY SERVICES PROGRAM,ACTIVE,42 DALLAS HILL RD,,RANGELEY,ME,04970-4032,23007,FRANKLIN,US,+1 (207) 864-4397 x4,+1 (207) 864-9062,,1/6/2019,"Dementia/Alzheimer's, Social",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-281,HALL-DALE MANOR,HALL-DALE MANOR,PND435,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,647 MAINE AVE,,FARMINGDALE,ME,04344-1526,23011,KENNEBEC,US,+1 (207) 622-7082,+1 (207) 512-2037,,7/11/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-282,HALLOWELL ROAD,HALLOWELL ROAD,RCC1970,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,1241 HALLOWELL RD,,DURHAM,ME,04222-5238,23001,ANDROSCOGGIN,US,+1 (207) 504-5639,+1 (207) 725-1416,,6/13/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-283,HAMPDEN MEADOWS,HAMPDEN MEADOWS,PND38685,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,1282 KENNEBEC RD,,HAMPDEN,ME,04444-3118,23019,PENOBSCOT,US,+1 (207) 862-4684,+1 (844) 468-9588,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-284,HAMPDEN WOODS MANOR,HAMPDEN WOODS MANOR,RCD38717,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,60 CARMEL RD S,,HAMPDEN,ME,04444-3122,23019,PENOBSCOT,US,+1 (207) 951-6800,,,9/21/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-285,HANCOCK GOLDEN ACRES,HANCOCK GOLDEN ACRES,RCD2152,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,1421 US HIGHWAY 1,,HANCOCK,ME,4640,23009,HANCOCK,US,+1 (207) 460-3825,+1 (207) 422-2500,,7/27/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-286,"HANCOCK HOME 1, THE",THE HANCOCK HOME 1,RCC1802,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,203 EASTSIDE RD,,HANCOCK,ME,04640-3906,23009,HANCOCK,US,+1 (207) 422-3777,+1 (207) 422-9112,,4/6/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-287,"HANCOCK HOUSE, THE",THE HANCOCK HOUSE,RCD2153,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,1421 US HIGHWAY 1,,HANCOCK,ME,4640,23009,HANCOCK,US,+1 (207) 425-2522,+1 (207) 425-2522,,4/1/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-288,HANCOCK HOUSE-DEHI,HANCOCK HOUSE-DEHI,RCC38703,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,493 US ROUTE 1,,HANCOCK,ME,4840,23009,HANCOCK,US,+1 (207) 667-0320,+1 (207) 667-1977,,9/14/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
