row_id,name,address_line_1,address_line_2,city,postal_code,province,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type,latitude,longitude,neighborhood
USA-SC-58-SC-OfficeOnAging-output-447,Marett Boulevard Community Residential Care Facility,1721 Marett Blvd Ext,,Rock Hill,29732,SC,York,803-327-9466,,Christina Myers,cmyers@yorkdsnb.org,,CRC-0883,http://nfbl.sc.gov/FacilityInformation.php?FacID=566,US,Assisted Living Facility,34.964899,-81.0151262,
USA-SC-58-SC-OfficeOnAging-output-448,Low Country Assisted Living,6060 Ehrhardt Rd,,Ehrhardt,29081,SC,Bamberg,803-267-2222,803-267-2222,"Sherri Cassidy, BSN, RN, Administrator",lowcountryal@yahoo.com,,CRC-1474,http://nfbl.sc.gov/FacilityInformation.php?FacID=567,US,Assisted Living Facility,33.09960489999999,-81.014971,
USA-SC-58-SC-OfficeOnAging-output-449,Westminster Towers Residential,1330 India Hook Rd,,Rock Hill,29732,SC,York,803-328-5000,,,,,CRC-0580,http://nfbl.sc.gov/FacilityInformation.php?FacID=569,US,Assisted Living Facility,34.9540241,-81.0314412,
USA-SC-58-SC-OfficeOnAging-output-450,Emeritus At Spring Arbor,1800 India Hook Rd,,Rock Hill,29732,SC,York,803-325-1144,,,,,CRC-1392,http://nfbl.sc.gov/FacilityInformation.php?FacID=570,US,Assisted Living Facility,34.9628567,-81.0332456,
USA-SC-58-SC-OfficeOnAging-output-451,Reese's Community Care Home #1,1203 E Muller Ave,,Columbia,29203,SC,Richland,803-786-1843,,,,,CRC-0053,http://nfbl.sc.gov/FacilityInformation.php?FacID=571,US,Assisted Living Facility,34.045147,-81.033443,
USA-SC-58-SC-OfficeOnAging-output-452,Myers Residential Care Facility II,365 Caldon Rd,,Swansea,29160,SC,Calhoun,803-568-3582,,,,,CRC-0851,http://nfbl.sc.gov/FacilityInformation.php?FacID=573,US,Assisted Living Facility,33.7056329,-81.03834789999999,
USA-SC-58-SC-OfficeOnAging-output-453,Myers Residential Care Facility I,365 Caldon Rd,,Swansea,29160,SC,Lexington,803-568-3582,803-568-4914,Louise or Mary Myers,myersrcf@pbtcomm.net,,CRC-0644,http://nfbl.sc.gov/FacilityInformation.php?FacID=574,US,Assisted Living Facility,33.7056329,-81.03834789999999,
USA-SC-58-SC-OfficeOnAging-output-454,Zeigler Street Community Residence,71 Zeigler St,,Bamberg,29003,SC,Bamberg,803-245-6169,,,,,CRC-1297,http://nfbl.sc.gov/FacilityInformation.php?FacID=575,US,Assisted Living Facility,33.2999524,-81.0406112,
USA-SC-58-SC-OfficeOnAging-output-455,Dowdy's Community Care Home #2,4609 Arlington St,,Columbia,29203,SC,Richland,803-786-2105,,,,,CRC-0173,http://nfbl.sc.gov/FacilityInformation.php?FacID=576,US,Assisted Living Facility,34.04641,-81.0414904,
USA-SC-58-SC-OfficeOnAging-output-456,Walters Residential Care,821 Duke Ave,,Columbia,29203,SC,Richland,803-252-8918,,,,,CRC-0985,http://nfbl.sc.gov/FacilityInformation.php?FacID=577,US,Assisted Living Facility,34.0407677,-81.0436948,
USA-SC-58-SC-OfficeOnAging-output-457,Harborchase Of Rock Hill,1611 Constitution Blvd,,Rock Hill,29732,SC,York,803-981-6855,,Hilary King,,,CRC-1290,http://nfbl.sc.gov/FacilityInformation.php?FacID=579,US,Assisted Living Facility,34.9521235,-81.0506055,
USA-SC-58-SC-OfficeOnAging-output-458,Sterling House Of Rock Hill,1920 Ebenezer Rd,,Rock Hill,29732,SC,York,803-366-1189,,,,,CRC-1308,http://nfbl.sc.gov/FacilityInformation.php?FacID=580,US,Assisted Living Facility,34.963185,-81.04955509999999,
USA-SC-58-SC-OfficeOnAging-output-459,Carolina Gardens at Rock Hill,1785 Lexington Common Dr,,Rock Hill,29732,SC,York,803-207-8000,,Kayla A. Cline,,,CRC-1914,http://nfbl.sc.gov/FacilityInformation.php?FacID=581,US,Assisted Living Facility,34.98416960000001,-80.995261,
USA-SC-58-SC-OfficeOnAging-output-460,J & T Residential Care Facility,604 Wagon Wheel Rd,,Hampton,29924,SC,Hampton,803-943-7177,,Thelma Myers,Jtresidentialcare@gmail.com,,CRC-1094,http://nfbl.sc.gov/FacilityInformation.php?FacID=582,US,Assisted Living Facility,32.8935644,-81.0525818,
USA-SC-58-SC-OfficeOnAging-output-461,Davis Community Care Home,2306 Heyward Brockington Rd,,Columbia,29203,SC,Richland,803-754-5677,803-714-1731,,,,CRC-0240,http://nfbl.sc.gov/FacilityInformation.php?FacID=583,US,Assisted Living Facility,34.13404,-81.05551410000001,
USA-SC-58-SC-OfficeOnAging-output-462,Eugenia's Residential Care Facility,2232 Heyward Brockington Rd,,Columbia,29203,SC,Richland,803-786-1047,803-714-1731,,,,CRC-0538,http://nfbl.sc.gov/FacilityInformation.php?FacID=584,US,Assisted Living Facility,34.1320159,-81.0553597,
USA-SC-58-SC-OfficeOnAging-output-463,Kensington I,100 Kensington Rd,,Columbia,29203,SC,Richland,803-256-0504,803-865-6885,Susan Turner,s.turner@chescoservices.org,,CRC-1532,http://nfbl.sc.gov/FacilityInformation.php?FacID=585,US,Assisted Living Facility,34.03099,-81.057318,
USA-SC-58-SC-OfficeOnAging-output-464,Sc Episcopal Home At Still Hopes (crcf),1 Still Hopes Dr,,West Columbia,29169,SC,Lexington,803-796-6490,,,,,CRC-0144,http://nfbl.sc.gov/FacilityInformation.php?FacID=586,US,Assisted Living Facility,33.9861224,-81.0620045,
USA-SC-58-SC-OfficeOnAging-output-465,Morningside Of Rock Hill,1830 W Main St,,Rock Hill,29732,SC,York,803-980-4100,,,,,CRC-1114,http://nfbl.sc.gov/FacilityInformation.php?FacID=587,US,Assisted Living Facility,34.942936,-81.0624916,
USA-SC-58-SC-OfficeOnAging-output-466,Lake Wylie Assisted Living Community,4877 Charlotte Hwy,,Clover,29710,SC,York,803-831-9900,,,,,CRC-1241,http://nfbl.sc.gov/FacilityInformation.php?FacID=588,US,Assisted Living Facility,35.1147277,-81.0706616,
USA-SC-58-SC-OfficeOnAging-output-467,Twilite Manor Adult Residential Care,2306 Forrest St,,Cayce,29033,SC,Lexington,803-794-7561,,,,,CRC-1210,http://nfbl.sc.gov/FacilityInformation.php?FacID=589,US,Assisted Living Facility,33.9538821,-81.0720197,
USA-SC-58-SC-OfficeOnAging-output-468,Varnville Community Residence,266 Hampton Rd,,Varnville,29944,SC,Hampton,803-943-4818,,,,,CRC-1211,http://nfbl.sc.gov/FacilityInformation.php?FacID=590,US,Assisted Living Facility,32.8611356,-81.0763105,
USA-SC-58-SC-OfficeOnAging-output-469,Southern Heritage,1713 Charleston Hwy,,West Columbia,29169,SC,Lexington,803-796-3113,,,,,CRC-0993,http://nfbl.sc.gov/FacilityInformation.php?FacID=591,US,Assisted Living Facility,33.9675083,-81.0779962,
USA-SC-58-SC-OfficeOnAging-output-470,Meadowlark Drive Community Residential Care Facility,1183 Meadowlark Dr,,Rock Hill,29732,SC,York,803-327-9770,,Christina Myers,cmyers@yorkdsnb.org,,CRC-0881,http://nfbl.sc.gov/FacilityInformation.php?FacID=592,US,Assisted Living Facility,34.9520299,-81.0789756,
USA-SC-58-SC-OfficeOnAging-output-471,Passionate Care Community Center,2206 Hertford Dr,,Columbia,29210,SC,Richland,803-834-4544,,,,,CRC-1500,http://nfbl.sc.gov/FacilityInformation.php?FacID=593,US,Assisted Living Facility,34.0536925,-81.0904458,
USA-SC-58-SC-OfficeOnAging-output-472,Oakbridge Terrace At Park Pointe Village,3025 Chesbrough Blvd,,Rock Hill,29732,SC,York,803-327-4723,,,,,CRC-1374,http://nfbl.sc.gov/FacilityInformation.php?FacID=594,US,Assisted Living Facility,34.9561598,-81.099901,
USA-SC-58-SC-OfficeOnAging-output-473,Seville's Residential Care Facility,109 Bennett Ln,,Hampton,29924,SC,Hampton,803-9140105,803-9140105,Genora W Jenkins,kamille.jenkins@gmail.com,,CRC-1178,http://nfbl.sc.gov/FacilityInformation.php?FacID=595,US,Assisted Living Facility,32.85894570000001,-81.072013,
USA-SC-58-SC-OfficeOnAging-output-474,Jenni-Lynn Assisted Living Community,915 Hook Ave,,West Columbia,29169,SC,Lexington,803-926-8600,,,,,CRC-1248,http://nfbl.sc.gov/FacilityInformation.php?FacID=596,US,Assisted Living Facility,33.996147,-81.101091,
USA-SC-58-SC-OfficeOnAging-output-475,Emeritus At Lexington Garden,190 Mcswain Dr,,West Columbia,29169,SC,Lexington,803-936-0062,,,,,CRC-1386,http://nfbl.sc.gov/FacilityInformation.php?FacID=597,US,Assisted Living Facility,34.01009139999999,-81.1091397,
USA-SC-58-SC-OfficeOnAging-output-476,Kensington II Group Home,120 Kensington Rd,,Columbia,29203,SC,Richland,803-252-0848,,Susan Turner,s.turner@chescoservices.org,,CRC-1536,http://nfbl.sc.gov/FacilityInformation.php?FacID=598,US,Assisted Living Facility,34.0314958,-81.0574405,
USA-SC-58-SC-OfficeOnAging-output-477,Carolina Gardens at West Columbia,2705 Leaphart Rd,,West Columbia,29169,SC,Lexington,803-939-3000,,Russell Unthank,cunderhill@agapesenior.com,,CRC-1910,http://nfbl.sc.gov/FacilityInformation.php?FacID=599,US,Assisted Living Facility,33.989811,-81.1111729,
USA-SC-58-SC-OfficeOnAging-output-478,Presbyterian Home Of South Carolina-Columbia Home (crcf),700 Davega Dr,,Lexington,29073,SC,Lexington,803-796-8700,,,,,CRC-0387,http://nfbl.sc.gov/FacilityInformation.php?FacID=600,US,Assisted Living Facility,34.02142559999999,-81.1311829,
USA-SC-58-SC-OfficeOnAging-output-479,Harbison Hall,534 Wil Stel Rd,,Columbia,29210,SC,Richland,803-731-2000,803-731-2363,Carol Farr; Shainess Glymph,edeqnewman@gmail.com,,CRC-1107,http://nfbl.sc.gov/FacilityInformation.php?FacID=601,US,Assisted Living Facility,34.0726823,-81.13424959999999,
USA-SC-58-SC-OfficeOnAging-output-480,Hampton Street Community Residence,425 Hampton St,,Denmark,29042,SC,Bamberg,803-793-5003,,,,,CRC-1296,http://nfbl.sc.gov/FacilityInformation.php?FacID=602,US,Assisted Living Facility,33.324442,-81.135385,
USA-SC-58-SC-OfficeOnAging-output-481,Rumph's Residential Care,574 Progressive Way,,Denmark,29042,SC,Bamberg,803-793-0068,,,,,CRC-0791,http://nfbl.sc.gov/FacilityInformation.php?FacID=603,US,Assisted Living Facility,33.3269,-81.1455,
USA-SC-58-SC-OfficeOnAging-output-482,Sterling House Of Harbison,51 Woodcross Dr,,Columbia,29212,SC,Richland,803-732-0300,,,,,CRC-1311,http://nfbl.sc.gov/FacilityInformation.php?FacID=605,US,Assisted Living Facility,34.0769521,-81.1458932,
USA-SC-58-SC-OfficeOnAging-output-483,Harborchase Of Columbia,120 Fairforest Rd,,Columbia,29212,SC,Richland,803-781-2243,,,,,CRC-1315,http://nfbl.sc.gov/FacilityInformation.php?FacID=606,US,Assisted Living Facility,34.077964,-81.146581,
USA-SC-58-SC-OfficeOnAging-output-484,Stephanie's Residential Care Facility,4033 Delree St,,West Columbia,29170,SC,Lexington,803-356-7542,803-356-7542,Tiffany Peoples/Yvonne Harrison,stephanies.residential@yahoo.com,,CRC-1193,http://nfbl.sc.gov/FacilityInformation.php?FacID=607,US,Assisted Living Facility,33.9714586,-81.1501585,
USA-SC-58-SC-OfficeOnAging-output-485,Rapha Residential Care,3959 Fish Hatchery Rd,,Gaston,29053,SC,Lexington,803-755-6541,,,,,CRC-1283,http://nfbl.sc.gov/FacilityInformation.php?FacID=608,US,Assisted Living Facility,33.841625,-81.149051,
USA-SC-58-SC-OfficeOnAging-output-486,Brook Pine Community Residential Care Facility,3961 Fish Hatchery Rd,,Gaston,29053,SC,Lexington,803-955-3821,,Laverne Murhpy,lmd60@scdmh.org,,CRC-1302,http://nfbl.sc.gov/FacilityInformation.php?FacID=609,US,Assisted Living Facility,33.84252010000001,-81.1506945,
USA-SC-58-SC-OfficeOnAging-output-487,Carolina Gardens at Harbison,990 Columbia Ave,,Irmo,29063,SC,Lexington,803-749-7889,,Dorthea L. Dennis,,,CRC-1932,http://nfbl.sc.gov/FacilityInformation.php?FacID=610,US,Assisted Living Facility,34.0873846,-81.17295949999999,
USA-SC-58-SC-OfficeOnAging-output-488,Generations Of Irmo,7142 Woodrow St,,Irmo,29063,SC,Lexington,803-227-8991,,,,,CRC-1477,http://nfbl.sc.gov/FacilityInformation.php?FacID=611,US,Assisted Living Facility,34.079021,-81.17815499999999,
USA-SC-58-SC-OfficeOnAging-output-489,Youngblood'S Assisted Living Home,1500 Fork Ave,,Irmo,29063,SC,Lexington,803-740-4861,,,,,CRC-1433,http://nfbl.sc.gov/FacilityInformation.php?FacID=612,US,Assisted Living Facility,34.081992,-81.18956399999999,
USA-SC-58-SC-OfficeOnAging-output-490,Carolina Gardens at Lexington,5422 Augusta Rd,,Lexington,29072,SC,Lexington,803-520-5850,,Matthew Piepenbring,,,CRC-1907,http://nfbl.sc.gov/FacilityInformation.php?FacID=613,US,Assisted Living Facility,33.97684499999999,-81.2188149,
USA-SC-58-SC-OfficeOnAging-output-491,Carolina Gardens at York,40 Ross Cannon St,,York,29745,SC,York,803-684-0183,,Elizabeth Whittle,kennap@techbase-sol.com,,CRC-1909,http://nfbl.sc.gov/FacilityInformation.php?FacID=615,US,Assisted Living Facility,35.0025281,-81.2262623,
USA-SC-58-SC-OfficeOnAging-output-492,Palmetto Village Of Chester,570 Center St,,Chester,29706,SC,Chester,803-581-7319,803-581-8588,Susie Watts,susie@pvchester.com,,CRC-1399,http://nfbl.sc.gov/FacilityInformation.php?FacID=616,US,Assisted Living Facility,34.7199392,-81.2267115,
USA-SC-58-SC-OfficeOnAging-output-493,Oakleaf Village Of Lexington,800 N Lake Dr,,Lexington,29072,SC,Lexington,803-808-3477,,,,,CRC-1329,http://nfbl.sc.gov/FacilityInformation.php?FacID=617,US,Assisted Living Facility,33.9913374,-81.22905229999999,
USA-SC-58-SC-OfficeOnAging-output-494,Briana's Residential Care Facility,252 Charleston Ave N,,Fairfax,29827,SC,Allendale,803-632-9813,803-632-9813,Vermelle Walker,,,CRC-1333,http://nfbl.sc.gov/FacilityInformation.php?FacID=618,US,Assisted Living Facility,32.9575314,-81.2349065,
USA-SC-58-SC-OfficeOnAging-output-495,Morningside Of Lexington,218 Old Chapin Rd,,Lexington,29072,SC,Lexington,803-957-3600,,,,,CRC-1280,http://nfbl.sc.gov/FacilityInformation.php?FacID=621,US,Assisted Living Facility,33.9935103,-81.2470349,
USA-SC-58-SC-OfficeOnAging-output-496,S & S Assistance Housing,800 Hendrix St,,Lexington,29072,SC,Lexington,803-359-4259,,,,,CRC-1526,http://nfbl.sc.gov/FacilityInformation.php?FacID=622,US,Assisted Living Facility,33.9825514,-81.2506239,
USA-SC-58-SC-OfficeOnAging-output-497,Heritage At Lowman Residential Care,2101 Dutch Fork Rd,,Chapin,29036,SC,Richland,803-732-8800,803-732-8750,Yvette Pearson,ypearson@theheritageatlowman.org,www.theheritageatlowman.org,CRC-0840,http://nfbl.sc.gov/FacilityInformation.php?FacID=623,US,Assisted Living Facility,34.1430027,-81.27576289999999,
USA-SC-58-SC-OfficeOnAging-output-498,C & S Assisted Living,726 Barton Rd,,Allendale,29810,SC,Allendale,803-584-5090,803-584-5277,Patricia Cave,CSAssistedLivingHome@gmail.com,,CRC-1220,http://nfbl.sc.gov/FacilityInformation.php?FacID=624,US,Assisted Living Facility,33.0040629,-81.3054411,
USA-SC-58-SC-OfficeOnAging-output-499,Perry Eldercare,182 Roberts St E,,Salley,29137,SC,Aiken,803-564-5092,,,,,CRC-1183,http://nfbl.sc.gov/FacilityInformation.php?FacID=625,US,Assisted Living Facility,33.626887,-81.316118,
USA-SC-58-SC-OfficeOnAging-output-500,Generations Of Chapin,431 E Boundary St,,Chapin,29036,SC,Lexington,803-345-1911,,,,,CRC-1128,http://nfbl.sc.gov/FacilityInformation.php?FacID=626,US,Assisted Living Facility,34.16314599999999,-81.336029,
USA-SC-58-SC-OfficeOnAging-output-501,Black'S Drive Community Residence,160 Blacks Dr,,Williston,29853,SC,Aiken,803-259-7472,,,,,CRC-1524,http://nfbl.sc.gov/FacilityInformation.php?FacID=627,US,Assisted Living Facility,33.4107355,-81.4377824,
USA-SC-58-SC-OfficeOnAging-output-502,Palmetto Gardens,425 S Wheeler Ave,,Prosperity,29127,SC,Newberry,803-364-0022,803-364-8250,Tonja L. Boston or Kathy Mengus,tboston@srcqualityoflife.com,www.srcqualityoflife.com,CRC-1916,http://nfbl.sc.gov/FacilityInformation.php?FacID=628,US,Assisted Living Facility,34.2124139,-81.52055089999999,
USA-SC-58-SC-OfficeOnAging-output-503,Brookwood Community Residence,181 Brookwood Dr,,Batesburg,29006,SC,Lexington,803-532-4440,,,,,CRC-0879,http://nfbl.sc.gov/FacilityInformation.php?FacID=629,US,Assisted Living Facility,33.9047489,-81.52963240000001,
USA-SC-58-SC-OfficeOnAging-output-504,Generations Of Batesburg,111 Generations Blvd,,Batesburg,29006,SC,Lexington,803-532-8428,,,,,CRC-0647,http://nfbl.sc.gov/FacilityInformation.php?FacID=630,US,Assisted Living Facility,33.907138,-81.534235,
USA-SC-58-SC-OfficeOnAging-output-505,Generations Of Monetta,77 Cato Rd,,Monetta,29105,SC,Aiken,803-685-6156,,,,,CRC-0876,http://nfbl.sc.gov/FacilityInformation.php?FacID=631,US,Assisted Living Facility,33.850462,-81.59816699999999,
USA-SC-58-SC-OfficeOnAging-output-506,Springfield Place Residential Care,2006 Springfield Cir,,Newberry,29108,SC,Newberry,803-405-1585,803-405-6113,Ty Ransdell,transdell@newberryccrc.com,newberryccrc.com,CRC-1250,http://nfbl.sc.gov/FacilityInformation.php?FacID=632,US,Assisted Living Facility,34.285399,-81.60107649999999,
USA-SC-58-SC-OfficeOnAging-output-507,Whitney Place,107 Cornwell St,,Union,29379,SC,Union,864-427-4275,,Tiffany Dawkins/Janice Gore,,,CRC-0572,http://nfbl.sc.gov/FacilityInformation.php?FacID=633,US,Assisted Living Facility,34.7111175,-81.616631,
USA-SC-58-SC-OfficeOnAging-output-508,Cherokee County Community Residential Care Facility,1434 N Limestone St,,Gaffney,29340,SC,Cherokee,864-487-2717,,Lisa Jenkins or Cynthia Matthews,lisa.j@peachtreectr.com,peachtreectr.com/,CRC-1904,http://nfbl.sc.gov/FacilityInformation.php?FacID=634,US,Assisted Living Facility,35.08789050000001,-81.63614369999999,
USA-SC-58-SC-OfficeOnAging-output-509,Heartland Health Care Center-Union (Residential Care),709 Rice Ave Ext,,Union,29379,SC,Union,864-427-0306,,,,,CRC-0576,http://nfbl.sc.gov/FacilityInformation.php?FacID=635,US,Assisted Living Facility,34.7179476,-81.6466914,
USA-SC-58-SC-OfficeOnAging-output-510,Ivy Grove Residential Care Center,483 Lockhart Ln,,Gaffney,29341,SC,Cherokee,864-487-0869,,,,,CRC-1458,http://nfbl.sc.gov/FacilityInformation.php?FacID=636,US,Assisted Living Facility,35.09797299999999,-81.647941,
USA-SC-58-SC-OfficeOnAging-output-511,Parker's Residential Care Home,935 Pineview Dr,,New Ellenton,29809,SC,Aiken,803-652-7290,,,,,CRC-0311,http://nfbl.sc.gov/FacilityInformation.php?FacID=637,US,Assisted Living Facility,33.400859,-81.68150419999999,
USA-SC-58-SC-OfficeOnAging-output-512,Magnolias Of Gaffney Assisted Living Community,101 Park Ct,,Gaffney,29341,SC,Cherokee,864-206-0006,,,,,CRC-1281,http://nfbl.sc.gov/FacilityInformation.php?FacID=638,US,Assisted Living Facility,35.129834,-81.6901486,
USA-SC-58-SC-OfficeOnAging-output-513,We Care Residential,2370 Williston Rd,,Aiken,29803,SC,Aiken,803-652-3652,,,,,CRC-1034,http://nfbl.sc.gov/FacilityInformation.php?FacID=639,US,Assisted Living Facility,33.39501649999999,-81.6954784,
USA-SC-58-SC-OfficeOnAging-output-514,L & B Care Home,924 Barr Woods Rd,,Saluda,29138,SC,Saluda,864-445-2494,,,,,CRC-0530,http://nfbl.sc.gov/FacilityInformation.php?FacID=640,US,Assisted Living Facility,34.0465796,-81.7041831,
USA-SC-58-SC-OfficeOnAging-output-515,Rudnick CRCF,629 Chesterfield St,,Aiken,29801,SC,Aiken,803-642-1041,803-642-1043,Kenneth James,kjames@aikentdc.com,,CRC-1429,http://nfbl.sc.gov/FacilityInformation.php?FacID=641,US,Assisted Living Facility,33.570949,-81.7142662,
USA-SC-58-SC-OfficeOnAging-output-516,Sanders CRCF,625 Chesterfield St,,Aiken,29801,SC,Aiken,803-642-1044,803-642-1043,Kenneth James,kjames@aikentdc.com,,CRC-1430,http://nfbl.sc.gov/FacilityInformation.php?FacID=642,US,Assisted Living Facility,33.570923,-81.714615,
USA-SC-58-SC-OfficeOnAging-output-517,Long's Residential Care Center,1280 Denny Hwy,,Saluda,29138,SC,Saluda,864-445-7901,,,,,CRC-0592,http://nfbl.sc.gov/FacilityInformation.php?FacID=643,US,Assisted Living Facility,34.0664185,-81.7119754,
USA-SC-58-SC-OfficeOnAging-output-518,Trinity On Laurens,213 Laurens St Nw,,Aiken,29801,SC,Aiken,803-643-4203,,,,,CRC-0935,http://nfbl.sc.gov/FacilityInformation.php?FacID=644,US,Assisted Living Facility,33.5643774,-81.7220373,
USA-SC-58-SC-OfficeOnAging-output-519,Hitchcock House,102 Crepe Myrtle Ct Ofc,,Aiken,29803,SC,Aiken,803-649-6439,,,,,CRC-1412,http://nfbl.sc.gov/FacilityInformation.php?FacID=645,US,Assisted Living Facility,33.5138026,-81.7374474,
USA-SC-58-SC-OfficeOnAging-output-520,Harborchase Of Aiken,1385 Silver Bluff Rd,,Aiken,29803,SC,Aiken,803-642-8444,,,,,CRC-1316,http://nfbl.sc.gov/FacilityInformation.php?FacID=646,US,Assisted Living Facility,33.5055999,-81.7404562,
USA-SC-58-SC-OfficeOnAging-output-521,Shadow Oaks Assisted Living Community,108 Gregg Ave,,Aiken,29801,SC,Aiken,803-643-0300,,,,,CRC-1425,http://nfbl.sc.gov/FacilityInformation.php?FacID=647,US,Assisted Living Facility,33.56482810000001,-81.7588097,
USA-SC-58-SC-OfficeOnAging-output-522,Hills Of Cumberland Village,3215 Wise Creek Ln,,Aiken,29801,SC,Aiken,803-641-8444,,,,,CRC-1121,http://nfbl.sc.gov/FacilityInformation.php?FacID=648,US,Assisted Living Facility,33.55886590000001,-81.7777547,
USA-SC-58-SC-OfficeOnAging-output-523,Clarke House,919 Shiloh Rd,,Saluda,29138,SC,Saluda,864-445-8816,,John Canady or Savannah Smith,theclarkehouse1988@gmail.com,,CRC-0485,http://nfbl.sc.gov/FacilityInformation.php?FacID=649,US,Assisted Living Facility,34.0999113,-81.78033529999999,
USA-SC-58-SC-OfficeOnAging-output-524,Village Inn Community Care Home,112 Powell St,,Graniteville,29829,SC,Aiken,803-663-9495,803-663-9495,Michele Herron,villageinncch@bellsouth.net,,CRC-0396,http://nfbl.sc.gov/FacilityInformation.php?FacID=650,US,Assisted Living Facility,33.565606,-81.8141862,
USA-SC-58-SC-OfficeOnAging-output-525,Park Place,2720 Country Club Rd,,Spartanburg,29302,SC,Spartanburg,864-591-1116,,,,,CRC-1351,http://nfbl.sc.gov/FacilityInformation.php?FacID=651,US,Assisted Living Facility,34.9390618,-81.8586219,
USA-SC-58-SC-OfficeOnAging-output-526,Maranatha Manor Of Spartanburg,2902 E Main St,,Spartanburg,29307,SC,Spartanburg,864-579-0086,864-579-0466,KIM Mahaffey,k.mahaffey@upstatemail.nett,,CRC-1235,http://nfbl.sc.gov/FacilityInformation.php?FacID=652,US,Assisted Living Facility,34.9836513,-81.8630282,
USA-SC-58-SC-OfficeOnAging-output-527,Rosewood Assisted Living,5221 Hwy 215,,Pauline,29374,SC,Spartanburg,864-573-4060,8645731050,kimberly clobes,wijg38@gmail.com,,CRC-1367,http://nfbl.sc.gov/FacilityInformation.php?FacID=653,US,Assisted Living Facility,34.826052,-81.86151699999999,
USA-SC-58-SC-OfficeOnAging-output-528,Langston House,939 Springdale Dr,,Clinton,29325,SC,Laurens,864-833-0338,,,,,CRC-1408,http://nfbl.sc.gov/FacilityInformation.php?FacID=654,US,Assisted Living Facility,34.45811429999999,-81.86778149999999,
USA-SC-58-SC-OfficeOnAging-output-529,Eden Terrace Of Spartanburg,2780 E Main St,,Spartanburg,29307,SC,Spartanburg,864-579-7387,,,,,CRC-1213,http://nfbl.sc.gov/FacilityInformation.php?FacID=655,US,Assisted Living Facility,34.98134890000001,-81.869615,
USA-SC-58-SC-OfficeOnAging-output-530,White Oak Estates Assisted Living,400 Webber Rd,,Spartanburg,29307,SC,Spartanburg,864-579-7004,,,,,CRC-1334,http://nfbl.sc.gov/FacilityInformation.php?FacID=656,US,Assisted Living Facility,34.9726757,-81.8697114,Hillbrook
USA-SC-58-SC-OfficeOnAging-output-531,Davidson Street Community Residence,313 Davidson St,,Clinton,29325,SC,Laurens,864-833-7284,,Julie Steele,jsteele@lcdsnb.otg,,CRC-1420,http://nfbl.sc.gov/FacilityInformation.php?FacID=657,US,Assisted Living Facility,34.4795317,-81.87323289999999,
USA-SC-58-SC-OfficeOnAging-output-532,Bailey Manor,300 Jacobs Hwy,,Clinton,29325,SC,Laurens,864-833-3425,,,,,CRC-0732,http://nfbl.sc.gov/FacilityInformation.php?FacID=658,US,Assisted Living Facility,34.4530465,-81.8777675,
USA-SC-58-SC-OfficeOnAging-output-533,Summit Hills Assisted Living Community,100 Summit Hills Dr,,Spartanburg,29307,SC,Spartanburg,864-591-2222,,,,,CRC-1113,http://nfbl.sc.gov/FacilityInformation.php?FacID=659,US,Assisted Living Facility,34.982703,-81.8903723,
USA-SC-58-SC-OfficeOnAging-output-534,Emeritus At Skylyn Place,1705 Skylyn Dr Ofc,,Spartanburg,29307,SC,Spartanburg,864-582-6838,,ANDREA HUNTER,skylynplace_ed@emeritus.com,,CRC-0856,http://nfbl.sc.gov/FacilityInformation.php?FacID=660,US,Assisted Living Facility,34.9791825,-81.89204699999999,
USA-SC-58-SC-OfficeOnAging-output-535,Dillon Pointe Assisted Living & Memory Care,104 Dillon Dr,,Spartanburg,29307,SC,Spartanburg,864-948-9300,,,,,CRC-0893,http://nfbl.sc.gov/FacilityInformation.php?FacID=661,US,Assisted Living Facility,34.980782,-81.8929112,
USA-SC-58-SC-OfficeOnAging-output-536,Miller's Place,140 Cox St,,Spartanburg,29306,SC,Spartanburg,864-573-7008,864-583-7142,Mildred Miller,jackiemiller231@yahoo.com,,CRC-0897,http://nfbl.sc.gov/FacilityInformation.php?FacID=662,US,Assisted Living Facility,34.917921,-81.93007399999999,Arkwright
USA-SC-58-SC-OfficeOnAging-output-537,God's Haven Of Rest,516 Belvedere Clearwater Rd,,North Augusta,29841,SC,Aiken,803-279-1129,,,,,CRC-1237,http://nfbl.sc.gov/FacilityInformation.php?FacID=663,US,Assisted Living Facility,33.5309688,-81.9370909,
USA-SC-58-SC-OfficeOnAging-output-538,Benchmark Homes - Spartanburg,450 W Henry St,,Spartanburg,29306,SC,Spartanburg,864-585-0322,,,,,CRC-1509,http://nfbl.sc.gov/FacilityInformation.php?FacID=664,US,Assisted Living Facility,34.94397399999999,-81.94090469999999,
USA-SC-58-SC-OfficeOnAging-output-539,Hammond House,128 Walnut Ln,,North Augusta,29860,SC,Aiken,803-441-8441,,,,,CRC-1405,http://nfbl.sc.gov/FacilityInformation.php?FacID=665,US,Assisted Living Facility,33.5721932,-81.9439232,
USA-SC-58-SC-OfficeOnAging-output-540,Laurens Memorial Home For Aged,3744 Torrington Rd,,Laurens,29360,SC,Laurens,864-682-2322,,,,,CRC-0316,http://nfbl.sc.gov/FacilityInformation.php?FacID=666,US,Assisted Living Facility,34.5096019,-81.9422238,
