row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_city,mail_co_province,mail_co_postal_code,street_address,po_box,city,province,postal_code,country,facility_type
USA-CO-72-AssistedLiving-72-AssistedLiving-255,CROSSROADS AT DELTA ALF,,,,,,,,,,,, Ms DIANE OBERMEYER, (970)874-1421,, (970)874-8018,,Medicaid, CORPORATE NON-PROFIT,,,DELTA COUNTY,,49,, (970)241-6371,,,,,,1380 ASPEN WAY,,DELTA,CO,81416,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-256,CROSSROADS AT DELTA MEMORY,,,,,,,,,,,, Ms DIANE OBERMEYER, (970)808-6020,, (970)399-3234,,Private,8,,,DELTA COUNTY,,48,,CORPORATE NON-PROFIT,,,,,,1379 ASPEN WAY,,DELTA,CO,81416,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-257,CROSSROADS AT NORTHGLENN ALF,,,,,,,,,,,,  MICHELE STRAUCH, (303)252-1118,, (303)457-2395,,Medicaid, CORPORATE NON-PROFIT,,,ADAMS COUNTY,,100,, (303)480-5624,,,,,,451 MALLEY DR,,NORTHGLENN,CO,80233,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-258,CRYSTAL HOME CARE,,,,,,,,,,,, Mr HERBERT MARIETTA, (719)685-1566,, (719)685-1566,,Private, LIMITED LIABILITY,,,EL PASO COUNTY,,5,, (719)471-7080,,,,,,316 CLARKSLEY ROAD,,MANITOU SPRINGS,CO,80829,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-259,DAVID HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)293-8554,, (303)504-7991,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,15,, (303)480-5624, MENTAL HEALTH CENTER OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,5201 SHERMAN,,DENVER,CO,80216,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-260,DAYSPRING VILLA,,,,,,,,,,,, Ms LATOYA GARCIA, (303)455-5066,, (303)455-8966,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,71,, (303)480-5624, CLC DAYSPRING VILLA LLC,7000 E. BELLEVIEW AVENUE SUITE 150,GREENWOOD VILLAGE,CO,80111,3777 W 26TH AVE,,DENVER,CO,80211,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-261,DECATUR WEST PERSONAL CARE FACILITY,,,,,,,,,,,, MS PAULA LOPEZ, (303)455-7001,, (303)455-3793,,Medicaid, PROFIT-CORPORATION,,,DENVER COUNTY,,32,, (303)480-5624,,,,,,2801 W 33RD AVE,,DENVER,CO,80211,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-262,DELTA HOUSE,,,,,,,,,,,, Ms MICHELLE TRUJILLO, (970)874-1117,, (970)874-8853,,Medicaid, PROFIT-CORPORATION,,,DELTA COUNTY,,28,, (970)241-6371,,,,,,233 MAIN ST,,DELTA,CO,81416,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-263,DEVONSHIRE ACRES,,,,,,,,,,,, MS GLORIA KAISER, (970)522-4888,, (970)522-4892,,Medicaid, LIMITED LIABILITY,,,LOGAN COUNTY,,30,, (970)867-9409,,,,,,1330 N SIDNEY AVE,,STERLING,CO,80751,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-264,"DOCTOR'S TOUCH LLC, A",,,,,,,,,,,, Mr HERALD OSTOVAR, (719)638-8198,, (719)694-3969,,Medicaid, LIMITED LIABILITY,,,EL PASO COUNTY,,8,, (719)471-7080,,,,,,1550 HIAWATHA DRIVE,,COLORADO SPRINGS,CO,80915,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-265,DOROTHY'S SOFT TOUCH,,,,,,,,,,,, Ms CHINYERE HILL, (303)739-2700,, (303)739-2900,,Medicaid, CORPORATE NON-PROFIT,,,ARAPAHOE COUNTY,,8,, (303)480-5624,,,,,,1139 TUCSON STREET,,AURORA,CO,80011,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-266,DOROTHYS SOFT TOUCH II,,,,,,,,,,,, Ms CHINYERE HILL, (303)341-1120,, (303)739-2900,,Medicaid, CORPORATE NON-PROFIT,,,ARAPAHOE COUNTY,,6,, (303)480-5624, DOROTHY'S SOFT TOUCH II,1139 TUCSON STREET,AURORA,CO,80011,716 URSULA STREET,,AURORA,CO,80011,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-267,DOROTHY'S SOFT TOUCH IV,,,,,,,,,,,, Ms CHINYERE HILL-JOINER, (303)587-3578,, (303)739-2900,,Private, CORPORATE NON-PROFIT,,,ADAMS COUNTY,,8,, (303)480-5624, DOROTHY'S SOFT TOUCH,1139 TUCSON STREET,AURORA,CO,80011,790 UVALDA ST,,AURORA,CO,80011,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-268,DUNCAN-HART HOUSE,,,,,,,,,,,, Mr MICHAEL VAN DE CASTEELE, (719)471-0149,, (719)634-5002,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,16,, (719)471-7080, DUNCAN-HART,PO BOX 326,COLORADO SPRINGS,CO,80901,615 N CORONA ST,,COLORADO SPRINGS,CO,80903,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-269,EAGLE CREST ASSISTED LIVING COMMUNITY,,,,,,,,,,,, Ms STACEY SHRIVER, (970)675-4298,, (970)675-4297,,Medicaid, DISTRICT,,,RIO BLANCO COUNTY,,20,, (970)248-2717,,,,,,222 EAGLE CREST DRIVE,,RANGELY,CO,81648,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-270,EAGLES NEST ASSISTED LIVING LLC,,,,,,,,,,,, Mr SCOTT WILLIAMS, (970)493-1073,, (970)416-5708,,Private, LIMITED LIABILITY,,,LARIMER COUNTY,,8,, (303)862-3524,,,,,,1026 SALMON RUN,,FORT COLLINS,CO,80524,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-271,EAGLES NEST AT PLATTE VALLEY ASSISTED LIVING,,,,,,,,,,,, Ms MARILYN TAYLOR, (303)536-4880,, (303)536-4890,,Private, PROFIT-CORPORATION,,,WELD COUNTY,,16,, (970)353-3800,,,,,,6994 CR 39,,FORT LUPTON,CO,80621,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-272,EBEN EZER LUTHERAN CARE CENTER,,,,,,,,,,,, Ms LYNELLE PHILLIPS, (970)842-2861,, (970)842-3148,,Medicaid, CORPORATE NON-PROFIT,,,MORGAN COUNTY,,65,, (970)867-9409,,,,,,122 HOSPITAL ROAD,,BRUSH,CO,80723,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-273,EBEN EZER LUTHERAN CARE CENTER-II,,,,,,,,,,,, Ms LYNELLE PHILLIPS, (970)842-2861,, (970)842-3148,,Private, CORPORATE NON-PROFIT,,,MORGAN COUNTY,,28,, (970)867-9409, EBEN EZER LUTHERAN CARE CENTER (II),122 HOSPITAL ROAD,BRUSH,CO,80723,1920 EDISON ST,,BRUSH,CO,80723,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-274,EDDIE'S HOUSE,,,,,,,,,,,, Mr SCOTT BOYLE, (719)560-9415,, (719)696-9103,,Medicaid,,,,PUEBLO COUNTY,,14,, (719)583-6123,,,,,,1724 SPRUCE,,PUEBLO,CO,81004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-275,EVENINGS PORCH LLC,,,,,,,,,,,, Ms ERIN YOUNGBLOOD, (970)884-0101,, (970)884-2856,,Private, LIMITED LIABILITY,,,LA PLATA COUNTY,,16,, (970)259-1967, EVENINGS PORCH LLC,PO BOX 1579,BAYFIELD,CO,81122,42811 HIGHWAY 160,,BAYFIELD,CO,81122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-276,EVERGREEN GARDENS AT LA JUNTA,,,,,,,,,,,,  VIRGINIA FORD, (719)384-9333,, (719)384-9393,,Medicaid, LIMITED LIABILITY,,,OTERO COUNTY,,55,, (719)383-3167,,,,,,909 W 10TH STREET,,LA JUNTA,CO,81050,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-277,FAITH HOUSE,,,,,,,,,,,,,(970)454-2219,,,,,,,,,TRIANGLE CROSS RANCH,,,,,,,,,36047 WCR 51,,GALETON,CO,80622,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-278,FAMILY ASSISTED LIVING,,,,,,,,,,,, Mr TIMOTHY MILLAR, (303)997-4876,, (720)920-9398,,Private, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,8,, (303)480-5624, FAMILY ASSISTED LIVING,11080 WEST WALKER DRIVE,LITTLETON,CO,80127,2948 ROUTT CIRCLE,,LAKEWOOD,CO,80215,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-279,FAMILY ASSISTED LIVING OF ARVADA,,,,,,,,,,,, Mr TIMOTHY MILLAR, (303)467-6842,, (303)421-0145,,Private, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,8,, (303)480-5624, FAMILY ASSISTED LIVING OF ARVADA,11080 WEST WALKER DR,LITTLETON,CO,80127,9585 W 51ST AVENUE,,ARVADA,CO,80002,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-280,FAMILY CARE ASSISTED LIVING,,,,,,,,,,,, MR SAM LEM HEAN, (970)241-6379,, (970)254-9390,,Medicaid, INDIVIDUAL,,,MESA COUNTY,,10,, (970)248-2717, FAMILY CARE ASSISTED LIVING,476 GUNNISON WAY,GRAND JUNCTION ,CO,81504,174 EDLUN RD,,GRAND JUNCTION,CO,81503,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-281,"FLORENCE CARE HOME, INC",,,,,,,,,,,, Ms JANE CHESS, (719)784-4830,, (719)784-4905,,Medicaid, PROFIT-CORPORATION,,,FREMONT COUNTY,,10,, (719)275-4979,,,,,,1230 W 3RD ST,,FLORENCE,CO,81226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-282,FOREVER EDELWEISS HOME,,,,,,,,,,,, Mr RICHARD HALIM, (303)256-0128,, (303)953-8082,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,5,, (303)480-5624,,,,,,4045 S HANNIBAL STREET,,AURORA,CO,80013,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-283,FORGETMENOT CARE HOME ASSISTED LIVING RESIDENCE,,,,,,,,,,,, Ms SUSAN GEBHART, (719)372-0749,, (719)784-1395,,Medicaid,7,,,FREMONT COUNTY,,17,,PROFIT-CORPORATION,,,,,,9 S DORIS DRIVE,,FLORENCE,CO,81226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-284,FORT COLLINS GOOD SAMARITAN RETIREMENT VILLAGE,,,,,,,,,,,, Ms JULIE RICH, (970)226-4909,, (970)226-6976,,Private, CORPORATE NON-PROFIT,,,LARIMER COUNTY,,28,, (303)862-3524,,,,,,508 W TRILBY ROAD,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-285,FOUNTAINHEAD CARE HOMES,,,,,,,,,,,, Ms SAHRA MOALIM, (303)232-4431,, (303)231-9601,,Medicaid, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,14,, (303)480-5624,,,,,,1398 ZEPHYR ST,,LAKEWOOD,CO,80214,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-286,"FOUNTAINS OF HILLTOP, THE",,,,,,,,,,,, Mr JON TADVICK, (970)243-8800,, (970)241-7062,,Medicaid, CORPORATE NON-PROFIT,,,MESA COUNTY,,110,, (970)248-2717,,,,,,3203 N 15TH STREET,,GRAND JUNCTION,CO,81506,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-287,FOX MEADOWS ASSISTED LIVING,,,,,,,,,,,, Ms TAMRA MEURER, (970)449-4472,, (970)449-4476,,Private, LIMITED LIABILITY,,,LARIMER COUNTY,,8,, (303)862-3524,,,,,,4021 SPRUCE DRIVE,,FORT COLLINS,CO,80526,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-288,FRANKLIN HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)377-3772,, (303)377-1105,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,11,, (303)480-5624, MENTAL HEALTH CORPORATION OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,1730 FRANKLIN,,DENVER,CO,80218,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-289,FRASIER MEADOWS MANOR INC ASSISTED LIVING CENTER,,,,,,,,,,,,  TINA CUNNINGHAM, (720)562-4312,, (720)562-4373,,Private,5,,,BOULDER COUNTY,,55,,CORPORATE NON-PROFIT,,,,,,4950 THUNDERBIRD DRIVE,,BOULDER,CO,80303,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-290,"FREEDOM HOME ASSISTED LIVING, INC",,,,,,,,,,,, Ms LAURA RUSSELL, (720)436-3995,, (719)452-3886,,Private, PROFIT-CORPORATION,,,EL PASO COUNTY,,8,, (719)471-7080, FREEDOM HOME ASSISTED LIVING,6007 VALLECITO DRIVE,COLORADO SPRINGS,CO,80923,10080 LEXINGTON DRIVE,,COLORADO SPRINGS,CO,80920,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-291,FREMONT HOME CARE CEDAR,,,,,,,,,,,, Ms LILLIAN WRIGHT, (719)345-4300,, (719)275-4100,,Medicaid, PROFIT-CORPORATION,,,FREMONT COUNTY,,16,, (719)275-4979,,,,,,1425 CEDAR AVENUE,,CANON CITY,CO,81212,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-292,"FREMONT HOME CARE, INC",,,,,,,,,,,, Ms LILLIAN WRIGHT, (719)269-9300,, (719)275-1593,,Medicaid, PROFIT-CORPORATION,,,FREMONT COUNTY,,16,, (719)275-4979,,,,,,1815 ELM AVENUE,,CANON CITY,CO,81212,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-293,FRIENDSHIP HOUSE AT THE HOME,,,,,,,,,,,, Ms TISHA DARNELL, (719)275-7451,, (719)269-0794,,Medicaid, CORPORATE NON-PROFIT,,,FREMONT COUNTY,,36,, (719)275-4979,,,,,,1020 NORTH 15TH STREET,,CANON CITY,CO,81212,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-294,GABRIEL ASSISTED LIVING,,,,,,,,,,,, Mrs ERLIN SIREGAR, (303)954-0531,, (303)766-8760,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,7,, (303)480-5624,,,,,,5235 S LIVERPOOL WAY,,CENTENNIAL,CO,80015,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-295,GARDEN PLAZA OF AURORA,,,,,,,,,,,, Ms KIMBERLY BOUGHTON, (303)750-0820,, (303)873-8964,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,90,, (303)480-5624,,,,,,14211 EAST EVANS AVENUE,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-296,GARDEN RANCH SENIOR CARE,,,,,,,,,,,, MS ELLA MCCARTNEY, (719)260-9121,, (719)260-9122,,Private, INDIVIDUAL,,,EL PASO COUNTY,,8,, (719)471-7080,,,,,,5075 SADDLE DRIVE,,COLORADO SPRINGS,CO,80918,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-297,GARDEN SQUARE AT SPRING CREEK,,,,,,,,,,,, Ms SHANNON BUXMANN, (970)494-3253,, (970)493-1367,,Medicaid, LIMITED LIABILITY,,,LARIMER COUNTY,,62,, (303)862-3524,,,,,,1000 E STUART ST,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-298,GARDEN SQUARE AT WESTLAKE,,,,,,,,,,,, Ms JENNIFER BRUNNER, (970)346-1222,, (970)346-1228,,Private, LIMITED LIABILITY,,,WELD COUNTY,,64,, (970)353-3800,,,,,,3151 W 20TH ST,,GREELEY,CO,80634,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-299,GARDEN SQUARE OF GREELEY,,,,,,,,,,,, Ms KELLY ELLERMAN, (970)336-9063,, (970)336-9130,,Private,6,,,WELD COUNTY,,34,,LIMITED LIABILITY,,,,,,1663 29TH AVE PLACE,,GREELEY,CO,80634,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-300,"GARDENS AT COLUMBINE, THE",,,,,,,,,,,, Mr JEREMY KLASSEN, (303)973-5115,, (303)973-6004,,Private,2,,,ARAPAHOE COUNTY,,147,,PARTNERSHIP,,,,,,5130 W KEN CARYL AVE,,LITTLETON,CO,80128,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-301,GARDENS AT ST ELIZABETH,,,,,,,,,,,, Ms CHERYL CROSS, (303)964-2000,, (303)964-3807,,Private,4,,,DENVER COUNTY,,145,,CORPORATE NON-PROFIT,,,,,,2825 W 32ND AVE,,DENVER,CO,80211,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-302,"GARDENS CARE HOMES LLC, THE - INDIAN TREE",,,,,,,,,,,, Ms JENNIFER CONRAD, (303)431-6027,, (303)431-6222,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,12,, (303)480-5624, THE GARDENS CARE HOMES,12650 W 64TH AVENUE E 172,ARVADA,CO,80004,7319 CARR STREET,,ARVADA,CO,80005,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-303,"GARDENS CARE HOMES MAJESTIC VIEW, THE",,,,,,,,,,,, Ms JENNIFER CONRAD, (303)421-6539,, (303)431-6222,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,8,, (303)480-5624,,,,,,6882 GARLAND STREET,,ARVADA,CO,80004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-304,GARDENS ON QUAIL STREET,,,,,,,,,,,, Ms SARA DENT, (303)456-1500,, (303)456-1501,,Private,6,,,JEFFERSON COUNTY,,66,,PROFIT-CORPORATION,,,,,,6447 QUAIL STREET,,ARVADA,CO,80004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-305,GENTLE CARE HOUSE,,,,,,,,,,,, Ms ASHLEY COLE (P), (719)466-9863,, (719)268-2769,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,8,, (719)471-7080,,,,,,1333 DARBY STREET,,COLORADO SPRINGS,CO,80907,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-306,GENTLE HEARTS 2 ASSISTED LIVING,,,,,,,,,,,, Ms JULLIA ARIDA, (720)508-4195,, (720)282-3102,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,8,, (303)480-5624, GENTLE HEARTS ASSISTED LIVING,10185 WEST 71ST PLACE,ARVADA,CO,80004,10185 W 71ST PLACE,,ARVADA,CO,80004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-307,GENTLE HEARTS ASSISTED LIVING,,,,,,,,,,,, Ms JULLIA ARIDA, (720)242-7960,, (720)242-7884,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, BLAKE DIMEO,6780 E LAKE CIRCLE,CENTENNIAL,CO,80111,6780 E LAKE CIRCLE,,CENTENNIAL,CO,80111,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-308,GLENWOOD SPRINGS HARMONY HOUSE INC,,,,,,,,,,,, Ms PATRICIA MCKINNEY, (970)928-8262,, (970)230-9347,,Private, PROFIT-CORPORATION,,,GARFIELD COUNTY,,6,, (970)248-2717,,,,,,1045 PARKWEST DRIVE,,GLENWOOD SPRINGS,CO,81601,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-309,GLORY COMMUNITY ASSISTED LIVING,,,,,,,,,,,, Mr JAMES HEMBD, (303)469-3238,, (303)469-3849,,Private, CORPORATE NON-PROFIT,,,BOULDER COUNTY,,8,, (303)441-1173, GLORY COMMUNITY ASSISTED LIVING,4195 BROADMOOR LOOP,BROOMFIELD,CO,80023,1397 COTTONWOOD STREET,,BROOMFIELD,CO,80020,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-310,GOLDEN GATE MANOR,,,,,,,,,,,, Mrs JOSEPHINE HARRIMAN, (719)583-9132,, (719)564-0344,,Medicaid, PARTNERSHIP,,,PUEBLO COUNTY,,16,, (719)583-6123, GOLDEN GATE MANOR,1337 W ABRIENDO AVE,PUEBLO,CO,81004,606 W ABRIENDO AVE,,PUEBLO,CO,81004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-311,GOLDEN GATE MANOR II,,,,,,,,,,,, Mrs JOSEPHINE HARRIMAN, (719)583-2473,, (719)564-0344,,Medicaid, PROFIT-CORPORATION,,,PUEBLO COUNTY,,10,, (719)583-6123, GOLDEN GATE MANOR II,1337 W ABRIENDO AVENUE,PUEBLO,CO,81004,1219 LAKE AVENUE,,PUEBLO,CO,81004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-312,GOLDEN HORIZON,,,,,,,,,,,, Mrs JOSEPHINE HARRIMAN, (719)583-9132,, (719)564-0344,,Medicaid, PROFIT-CORPORATION,,,PUEBLO COUNTY,,12,, (719)583-6123, GOLDEN GATE MANOR,1337 WEST ABRIENDO AVENUE,PUEBLO,CO,81004,2109 CHAUTARD,,PUEBLO,CO,81005,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-313,GOLDEN MANOR ENTERPRISES,,,,,,,,,,,, Ms MARY LOU STEADMAN, (303)893-0600,, (303)620-9238,,Medicaid, PROFIT-CORPORATION,,,DENVER COUNTY,,70,, (303)480-5624,,,,,,4600 W COLFAX AVE,,DENVER,CO,80204,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-314,GOLDEN ORCHARD I,,,,,,,,,,,, Ms FEROL JOHNSTON, (303)660-1437,, (303)660-1456,,Private,2,,,ARAPAHOE COUNTY,,12,,PROFIT-CORPORATION,,,,,,850 E ORCHARD RD,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-315,GOLDEN ORCHARD II,,,,,,,,,,,, MS FEROL JOHNSTON, (303)660-1437,, (303)347-1054,,Private, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,12,, (303)480-5624,,,,,,890 E ORCHARD RD,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-316,GOLDEN ORCHARD III,,,,,,,,,,,, Ms MARY FIERRO, (303)619-7837,, (303)660-5143,,Private, PROFIT-CORPORATION,,,JEFFERSON COUNTY,,16,, (303)480-5624," GOLDEN ORCHARD, INC.",2322 BEACHAM DRIVE,CASTLE ROCK,CO,80104,3510 HOLLAND ST,,WHEAT RIDGE,CO,80033,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-317,GOLDEN POND LLC,,,,,,,,,,,, Ms KAREN JENKINS, (303)271-0430,, (303)278-0623,,Private,6,,,JEFFERSON COUNTY,,91,,LIMITED LIABILITY,,,,,,1270 NORTH FORD STREET,,GOLDEN,CO,80403,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-318,GOLDEN VALLEY ASSISTED LIVING,,,,,,,,,,,, Mrs JOSEPHINE HARRIMAN, (719)545-0152,, (719)564-0344,,Medicaid, PROFIT-CORPORATION,,,PUEBLO COUNTY,,14,, (719)583-6123, GOLDEN VALLEY ASSISTED LIVING,1337 W. ABRIENDO AVENUE,PUEBLO,CO,81004,1033 E EVANS,,PUEBLO,CO,81004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-319,GOLDEN VIEW,,,,,,,,,,,, Mrs JOSEPHINE HARRIMAN, (719)583-9132,, (719)564-0334,,Medicaid, PROFIT-CORPORATION,,,PUEBLO COUNTY,,10,, (719)583-6123, GOLDEN GATE MANOR INC,1337 W ABRIENDO AVENUE,PUEBLO,CO,81004,525 W 9TH,,PUEBLO,CO,81003,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-320,GOLDEN YEARS RETIREMENT HOME II,,,,,,,,,,,,  JESSICA HEACOCK, (970)882-7438,, (970)882-7438,,Medicaid, LIMITED LIABILITY,,,MONTEZUMA COUNTY,,16,, (970)259-1967, GOLDEN YEARS RETIREMENT HOME,P.O. BOX 335,DOLORES,CO,81323,103 N 18TH STREET,,DOLORES,CO,81323,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-321,GOOD SAMARITAN SOCIETY ESTES PARK VILLAGE,,,,,,,,,,,,  CALLIE STEWART, (970)577-7700,, (970)586-4785,,Private, CORPORATE NON-PROFIT,,,LARIMER COUNTY,,30,, (303)862-3524,,,,,,1901 PTARMIGAN TRAIL,,ESTES PARK,CO,80517,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-322,GOOD SAMARITAN SOCIETY -LOVELAND VILLAGE,,,,,,,,,,,, Ms KRISTINE KOSCHKE, (970)669-3100,, (970)663-4526,,Private, CORPORATE NON-PROFIT,,,LARIMER COUNTY,,60,, (303)862-3524,,,,,,2101 S GARFIELD AVE,,LOVELAND,CO,80537,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-323,GOSHEN ASSISTED LIVING LLC,,,,,,,,,,,, Mr HARIJANTO SUGIARSO, (303)353-9041,, (303)353-2334,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,7,, (303)480-5624,,,,,,12099 E LOUISIANA AVENUE,,AURORA,CO,80012,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-324,GRACE ASSISTED LIVING LLC,,,,,,,,,,,, Ms YEONG RICHARDSON, (303)341-8078,, (303)341-8078,,Medicaid, LIMITED LIABILITY,,,ADAMS COUNTY,,8,, (303)480-5624,,,,,,15011 E MONTVIEW BLVD,,AURORA,CO,80011,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-325,GRACE HOUSE,,,,,,,,,,,,,(970)454-2219,,,,,,,,,TRIANGLE CROSS RANCH,,,,,,,,,36047 WELD COUNTY ROAD 51,,GALETON,CO,80622,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-326,GRACE POINTE CONTINUING CARE SENIOR CAMPUS ASSISTED LIVING,,,,,,,,,,,, Ms DEBRA MAJORS, (970)304-1919,, (970)304-2231,,Private,6,,,WELD COUNTY,,105,,LIMITED LIABILITY,,,,,,1919 68TH AVENUE,,GREELEY,CO,80634,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-327,GRAND VILLA ASSISTED LIVING,,,,,,,,,,,, Ms CHERYL DEAN, (970)241-9706,, (970)241-6855,,Medicaid, CORPORATE NON-PROFIT,,,MESA COUNTY,,64,, (970)248-2717,,,,,,2680 N 15TH STREET,,GRAND JUNCTION,CO,81506,USA,Assisted Living
