row_id,Facility Name,Facility ID,License Exp.,Facility Type,Address1,Address2,City,State,Zip,Owner,Owner Address1,Owner Address2,Owner City,Owner State,Owner Zip,Facility Phone,Facility Fax,Owner Phone,Owner Fax,Capacity,Country
USA-TX-59-TX-AssistedLiving-output-615,ARDEN COURTS OF RICHARDSON,030337,04/07/2019,ASSISTED LIVING,410 BUCKINGHAM RD,,RICHARDSON,TX,75081,ARDEN COURTS OF RICHARDSON TX LLC,333 NORTH SUMMIT ST,,TOLEDO,OH,43604,(972) 235-1200,(972) 235-1267,(419) 252-5500,(877) 385-9446,60,US
USA-TX-59-TX-AssistedLiving-output-616,ATRIA RICHARDSON,010273,05/12/2019,ASSISTED LIVING,1493 RICHARDSON DR,,RICHARDSON,TX,75080,WG RICHARDSON SH LLC,10350 ORMSBY PARK PLACE,STE 300,LOUISVILLE,KY,40223,(972) 231-3313,(972) 231-2923,(502) 779-4700,(502) 779-4749,114,US
USA-TX-59-TX-AssistedLiving-output-617,COTTONWOOD CREEK HEALTHCARE COMMUNITY,000704,06/01/2019,ASSISTED LIVING,1111 W SHORE DR,,RICHARDSON,TX,75080,DHC OPCO-RICHARDSON LLC,1111 WEST SHORE DRIVE,,RICHARDSON,TX,75080,(972) 783-8000,(972) 783-4267,(972) 783-8000,(972) 783-4267,124,US
USA-TX-59-TX-AssistedLiving-output-618,FAITH COMFORT CARE HOME LLC,103842,05/12/2019,ASSISTED LIVING,525 BIRCH LN,,RICHARDSON,TX,75081,FAITH COMFORT CARE HOME LLC,525 BIRCH LANE,,RICHARDSON,TX,75081,(972) 664-0740,(972) 664-0720,(214) 607-8763,(972) 664-0720,8,US
USA-TX-59-TX-AssistedLiving-output-619,FIELDWOOD,001506,01/21/2019,ASSISTED LIVING,406 FIELDWOOD,,RICHARDSON,TX,75081,AUTISTIC TREATMENT CENTER INC,10503 METRIC DR,,DALLAS,TX,75243,(972) 690-4011,(972) 644-5650,(972) 644-2076,(972) 644-5650,5,US
USA-TX-59-TX-AssistedLiving-output-620,GLORIOUS RESIDENTIAL PLACE,106642,04/04/2019,ASSISTED LIVING,1800 LONGMONT PLACE,,RICHARDSON,TX,75081,AMANICARE TRANSPORTATION SERVICES INC.,1124 COOLIDGE STREET,,PLANO,TX,75094,(972) 408-5380,,(972) 408-5380,,7,US
USA-TX-59-TX-AssistedLiving-output-621,GUARDIAN ANGELS GROUP HOME LLC,105765,08/26/2018,ASSISTED LIVING,426 BIRCH LANE,,RICHARDSON,TX,75081,GUARDIAN ANGELS LOVE AND CARE LLC,426 BIRCH LANE,,RICHARDSON,TX,75081,(972) 234-4041,(972) 234-4041,(972) 234-4041,(972) 234-4041,8,US
USA-TX-59-TX-AssistedLiving-output-622,PARK BEND,030278,03/26/2019,ASSISTED LIVING,410 PARK BEND,,RICHARDSON,TX,75080,AUTISTIC TREATMENT CENTER INC,10503 METRIC DR,,DALLAS,TX,75243,(972) 234-5348,(972) 644-5650,(972) 644-2076,(972) 644-5650,6,US
USA-TX-59-TX-AssistedLiving-output-623,THE WELLINGTON AT ARAPAHO ASSISTED LIVING COMMUNITY,101007,09/17/2017,ASSISTED LIVING,600 W ARAPAHO RD,,RICHARDSON,TX,75080,TRIAD SENIOR LIVING IV LP,14160 DALLAS PKWY,STE 300,DALLAS,TX,75254,(469) 330-2800,(469) 330-2299,(972) 770-5600,(972) 770-5666,57,US
USA-TX-59-TX-AssistedLiving-output-624,TWIN RIVERS ASSISTED LIVING & MEMORY CARE,106770,03/07/2019,ASSISTED LIVING,1720 N. PLANO ROAD,,RICHARDSON,TX,75081,"TWIN RIVERS ASSISTED LIVING, LTD.",613 NW LOOP 410,STE 510,SAN ANTONIO,TX,78216,(972) 979-4333,,(512) 695-5489,,122,US
USA-TX-59-TX-AssistedLiving-output-625,MERCER PLACE,000830,07/11/2017,ASSISTED LIVING,5701 DEXHAM RD,,ROWLETT,TX,75088,MERCER AID OPCO LLC,330 N WABASH AVE,STE 3700,CHICAGO,IL,60611,(972) 463-1646,(972) 475-7311,(312) 725-7000,(312) 332-5300,42,US
USA-TX-59-TX-AssistedLiving-output-626,OXFORD GLEN AT SACHSE,105791,06/05/2018,ASSISTED LIVING,4546 BUNKER HILL RD,,SACHSE,TX,75048,OXFORD SACHSE MEMORY CARE LTD,125 N MARKET,STE 1416,WICHITA,KS,67202,(214) 449-1884,,(316) 201-3210,(316) 201-3219,48,US
USA-TX-59-TX-AssistedLiving-output-627,BEEHIVE HOMES OF LAMESA,103079,07/16/2017,ASSISTED LIVING,101 NE 27TH ST,,LAMESA,TX,79331,RATHMANN CARE LLC,101 NE 27TH ST,,LAMESA,TX,79331,(806) 872-0629,(806) 872-0651,(505) 480-1445,(505) 508-2837,16,US
USA-TX-59-TX-AssistedLiving-output-628,BEEHIVE HOMES OF LAMESA 2,104153,03/29/2018,ASSISTED LIVING,109 NE 27TH STREET,,LAMESA,TX,79331,LAMESA CARE LLC,4709 GOLDEN BARREL NW,,ALBUQUERQUE,NM,87114,(806) 872-0629,(806) 872-0651,(505) 480-1445,(505) 821-1834,16,US
USA-TX-59-TX-AssistedLiving-output-629,YOUNGBLOOD ELDER CARE,100198,01/15/2019,ASSISTED LIVING,308 N 20TH ST,,LAMESA,TX,79331,SHARLAN INC,308 NORTH 20TH ST,,LAMESA,TX,79331,(806) 872-2030,(806) 872-0023,(806) 759-9811,(806) 872-0023,9,US
USA-TX-59-TX-AssistedLiving-output-630,KINGS MANOR PERSONAL CARE HOME,000453,08/20/2018,ASSISTED LIVING,400 RANGER DR,,HEREFORD,TX,79045,KINGS MANOR METHODIST RETIREMENT SYSTEM INC,PO BOX 1999,,HEREFORD,TX,79045,(806) 364-0661,(806) 364-0675,(806) 364-0661,(806) 364-0675,31,US
USA-TX-59-TX-AssistedLiving-output-631,ATRIA CARROLLTON,030359,05/12/2019,ASSISTED LIVING,1825 ARBOR CREEK DR,,CARROLLTON,TX,75010,"WG CARROLLTON SH, LLC",10350 ORMSBY PARK PLACE,STE 300,LOUISVILLE,KY,40223,(972) 862-8700,(972) 307-5865,(502) 779-4700,(502) 779-4749,125,US
USA-TX-59-TX-AssistedLiving-output-632,AUTUMN LEAVES OF NORTH CARROLLTON AT CASTLE HILLS,101033,07/09/2018,ASSISTED LIVING,1800 KING ARTHUR BLVD,,CARROLLTON,TX,75010,"CARROLLTON AUTUMN LEAVES, LP",545 E JOHN CARPENTER FRWY,STE 500,IRVING,TX,75062,(972) 492-7700,(972) 492-7704,(214) 845-4500,(214) 845-4501,46,US
USA-TX-59-TX-AssistedLiving-output-633,AVALON AT WILLOW BEND,105959,10/24/2018,ASSISTED LIVING,4229 MARSH LANE,,CARROLLTON,TX,75007,"WISMISS MANAGEMENT, LLC",1625 NORTH STEMMONS FREEWAY,,DALLAS,TX,75207,(214) 752-7050,(214) 752-7054,(214) 752-7050,(214) 752-7054,32,US
USA-TX-59-TX-AssistedLiving-output-634,AVALON AT WILLOW BEND II,106406,05/18/2018,ASSISTED LIVING,4233 MARSH LANE,,CARROLLTON,TX,75007,"WISMISS MANAGEMENT, LLC",1625 NORTH STEMMONS FREEWAY,,DALLAS,TX,75207,(214) 752-7050,(214) 752-7054,(214) 752-7050,(214) 752-7054,24,US
USA-TX-59-TX-AssistedLiving-output-635,FOUR SEASONS SENIOR LIVING III,105078,06/21/2018,ASSISTED LIVING,3805 GILLESPIE DR,,CARROLLTON,TX,75010,FOUR SEASONS SENIOR LIVING III LLC,3805 GILLESPIE,,CARROLLTON,TX,75010,(214) 492-2452,(214) 295-0827,(972) 584-9880,(972) 584-9885,5,US
USA-TX-59-TX-AssistedLiving-output-636,SONOMA HOUSE ASSISTED LIVING LLC,105849,05/01/2018,ASSISTED LIVING,2040 E HEBRON PRWY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-637,SONOMA HOUSE ASSISTED LIVING LLC,105701,04/08/2018,ASSISTED LIVING,2052 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-638,SONOMA HOUSE ASSISTED LIVING LLC,105700,03/19/2018,ASSISTED LIVING,2056 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-639,SONOMA HOUSE ASSISTED LIVING LLC,105766,04/08/2018,ASSISTED LIVING,2048 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-640,"SONOMA HOUSE ASSISTED LIVING, LLC",105852,11/10/2017,ASSISTED LIVING,2044 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-641,"SONOMA HOUSE ASSISTED LIVING, LLC",105850,10/20/2017,ASSISTED LIVING,2036 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-642,"SONOMA HOUSE ASSISTED LIVING, LLC",105851,02/11/2018,ASSISTED LIVING,2032 E. HEBRON PARKWAY,,CARROLLTON,TX,75007,SONOMA HOUSE ASSISTED LIVING LLC,5949 SHERRY LN,STE 600,DALLAS,TX,75225,(972) 385-0500,,(214) 463-2604,(972) 769-6136,16,US
USA-TX-59-TX-AssistedLiving-output-643,TEXSEN GROUP HOMES LLC,104248,06/23/2019,ASSISTED LIVING,4304 WILLIAMSON LN,,CARROLLTON,TX,75010,TEXSEN GROUP HOMES LLC,4304 WILLIAMSON LN,,CARROLTON,TX,75010,(469) 892-5332,,(469) 892-5332,,6,US
USA-TX-59-TX-AssistedLiving-output-644,VILLAGE OF CARROLLTON,000305,08/01/2017,ASSISTED LIVING,1029 W SEMINOLE TRL,,CARROLLTON,TX,75007,SELECT OPERATIONS OF CARROLLTON LLC,102 W SEMINOLE TR,,CARROLLTON,TX,75007,(972) 395-3553,(888) 753-6262,(888) 753-6262,,70,US
USA-TX-59-TX-AssistedLiving-output-645,AUTUMN OAKS OF CORINTH - ASSISTED LIVING,101899,06/02/2018,ASSISTED LIVING,3440 CORINTH PKWY,,CORINTH,TX,76208,CORINTH ASSISTED CARE LP,545 E JOHN CARPENTER FRWY,STE 500,IRVING,TX,75062,(940) 321-9933,(940) 497-9200,(214) 845-4500,(214) 845-4501,42,US
USA-TX-59-TX-AssistedLiving-output-646,A JOYFUL JOURNEY ASSISTED LIVING LLC,103403,01/15/2019,ASSISTED LIVING,804 ABBOTS LN,,DENTON,TX,76205,A JOYFUL JOURNEY ASSISTED LIVING LLC,1540 NEELY TRAIL,,VALLEY VIEW,TX,76272,(940) 393-2273,,(940) 668-9008,,6,US
USA-TX-59-TX-AssistedLiving-output-647,BROOKDALE DENTON NORTH,000498,12/01/2018,ASSISTED LIVING,2525 N HINKLE DR,,DENTON,TX,76201,BROOKDALE SENIOR LIVING COMMUNITIES INC,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(940) 566-7054,(940) 382-9906,(414) 918-5441,(414) 918-6076,60,US
USA-TX-59-TX-AssistedLiving-output-648,BROOKDALE DENTON SOUTH,030309,12/21/2017,ASSISTED LIVING,2525 LILLIAN MILLER PKWY,,DENTON,TX,76210,KGC OPERATOR INC,6737 WEST WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(940) 320-1926,(940) 566-1360,(414) 918-5000,,64,US
USA-TX-59-TX-AssistedLiving-output-649,CARRIAGE HOUSE,030109,07/13/2018,ASSISTED LIVING,1357 BERNARD ST,,DENTON,TX,76201,DENTON ASSISTED LIVING LP,1615 W ABRAM ST,STE 201,ARLINGTON,TX,76013-1788,(940) 484-1066,(940) 380-9606,(817) 861-8442,(817) 549-9831,65,US
USA-TX-59-TX-AssistedLiving-output-650,DENTON GOLDEN MEADOWS,102659,10/11/2017,ASSISTED LIVING,1805 WESTRIDGE STREET,,DENTON,TX,76210,2DENTON GOLDEN MEADOWS CARE INC,3674 SERENDIPITY HILLS,,CORINTH,TX,76210,(940) 565-1249,(940) 566-1975,(214) 334-5764,,6,US
USA-TX-59-TX-AssistedLiving-output-651,DENTON GOLDEN MEADOWS CARE INC,101459,10/15/2017,ASSISTED LIVING,3200 DONNA ROAD,,DENTON,TX,76207,DENTON GOLDEN MEADOWS CARE INC,3674 SERENDIPITY HILLS,,CORINTH,TX,76210,(214) 334-5764,(940) 566-1975,(214) 334-5764,,11,US
USA-TX-59-TX-AssistedLiving-output-652,LAKE FOREST GOOD SAMARITAN VILLAGE ASSISTED LIVING,100868,04/11/2019,ASSISTED LIVING,3901 MONTECITO DR,,DENTON,TX,76210,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,4800 W 57TH ST,,SIOUX FALLS,SD,57108,(940) 891-0856,(940) 891-0866,(605) 362-3100,(605) 362-3897,16,US
USA-TX-59-TX-AssistedLiving-output-653,"MAYBERRY GARDENS ASSISTED LIVING & MEMORY CARE HOMES, DENTON",106310,02/03/2018,ASSISTED LIVING,3636 TEASLEY LANE,,DENTON,TX,76210,"MG AL DENTON, LLC",3636 TEASLEY LN.,,DENTON,TX,76210,(940) 600-4178,(940) 600-4178,(940) 600-4178,,16,US
USA-TX-59-TX-AssistedLiving-output-654,"MAYBERRY GARDENS ASSISTED LIVING & MEMORY CARE HOMES, DENTON HOUSE 2",106327,02/02/2018,ASSISTED LIVING,3636 TEASLEY LANE #2,,DENTON,TX,76210,"MG AL DENTON, LLC",3636 TEASLEY LN.,,DENTON,TX,76210,(940) 600-4178,(940) 600-4178,(940) 600-4178,,16,US
USA-TX-59-TX-AssistedLiving-output-655,"MAYBERRY GARDENS ASSISTED LIVING & MEMORY CARE HOMES, DENTON HOUSE 3",106328,01/06/2018,ASSISTED LIVING,3636 TEASLEY LANE,#3,DENTON,TX,76210,"MG AL DENTON, LLC",3636 TEASLEY LN.,,DENTON,TX,76210,(940) 600-4178,,(940) 600-4178,,16,US
USA-TX-59-TX-AssistedLiving-output-656,"MAYBERRY GARDENS ASSISTED LIVING & MEMORY CARE HOMES, DENTON HOUSE 4",106329,07/25/2018,ASSISTED LIVING,3636 TEASLEY LN.,,DENTON,TX,76210,"MG AL DENTON, LLC",3636 TEASLEY LN.,,DENTON,TX,76210,(940) 600-4178,(940) 600-4178,(940) 600-4178,,16,US
USA-TX-59-TX-AssistedLiving-output-657,"MAYBERRY GARDENS ASSISTED LIVING & MEMORY CARE HOMES, DENTON HOUSE 5",106330,07/25/2018,ASSISTED LIVING,3636 TEASELY,#5,DENTON,TX,76210,"MG AL DENTON, LLC",3636 TEASLEY LN.,,DENTON,TX,76210,(940) 600-4178,,(940) 600-4178,,16,US
USA-TX-59-TX-AssistedLiving-output-658,MORRISON RESIDENCE,101950,12/01/2018,ASSISTED LIVING,2500 HINKLE DR,,DENTON,TX,76201,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,4800 W 57TH ST,,SIOUX FALLS,SD,57108,(940) 383-2651,(940) 382-9306,(605) 362-3100,(605) 362-3897,16,US
USA-TX-59-TX-AssistedLiving-output-659,VINTAGE HEALTH CARE CENTER,000544,05/01/2019,ASSISTED LIVING,205 N BONNIE BRAE,,DENTON,TX,76201,VINTAGE SCC LLC,1717 W 6TH STREET,SUITE 450,AUSTIN,TX,78703,(940) 384-1500,(940) 380-0567,(512) 340-7829,(512) 480-0258,88,US
USA-TX-59-TX-AssistedLiving-output-660,WILLOW BEND ASSISTED LIVING AND MEMORY CARE,104946,06/16/2019,ASSISTED LIVING,2125 BRINKER ROAD,,DENTON,TX,76208,"DENTON ALF, LLC",8415 EAST 21ST STREET NORTH SUITE 1,,WICHITA,KS,67206,(940) 381-3000,(940) 381-0600,(316) 616-6288,(316) 616-6255,86,US
USA-TX-59-TX-AssistedLiving-output-661,AUTUMN LEAVES OF FLOWER MOUND,103044,08/03/2017,ASSISTED LIVING,3201 KARNES RD,,FLOWER MOUND,TX,75022,FLOWER MOUND AUTUMN LEAVES LP,545 E JOHN CARPENTER FRWY,STE 500,IRVING,TX,75062,(972) 355-5432,(972) 355-0396,(214) 845-4500,(214) 845-4501,50,US
USA-TX-59-TX-AssistedLiving-output-662,AVALON MEMORY CARE-RAINTREE,102844,05/30/2018,ASSISTED LIVING,6601 RAINTREE PLACE,,FLOWER MOUND,TX,75022,"AVALON DEMENTIA CARE MANAGEMENT, LLC",1625 N STEMMONS FRWY,,DALLAS,TX,75207,(214) 752-7050,(214) 752-7054,(214) 752-7050,(214) 752-7054,15,US
USA-TX-59-TX-AssistedLiving-output-663,AVANTI SENIOR LIVING AT FLOWER MOUND,106788,08/15/2019,ASSISTED LIVING,4041 LONG PRAIRIE ROAD,,FLOWER MOUND,TX,75028,"IP AVANTI FLOWER MOUND OPCO, LLC",4041 LONG PRAIRIE ROAD,,FLOWER MOUND,TX,77380,(469) 294-1080,,(469) 294-1080,,98,US
USA-TX-59-TX-AssistedLiving-output-664,FLOWER MOUND ASSISTED LIVING COMMUNITY,000398,10/09/2018,ASSISTED LIVING,6051 MORRISS RD,,FLOWER MOUND,TX,75028-3710,FLOWER MOUND ASSISTED LIVING LLC,1914 WILLIAMETTE FALLS DR,STE 230,WEST LINN,OR,97068,(972) 539-9444,(972) 691-1914,(971) 717-2475,(971) 303-7234,50,US
USA-TX-59-TX-AssistedLiving-output-665,ROSEWOOD ASSISTED LIVING AND MEMORY CARE,105287,06/15/2017,ASSISTED LIVING,4141 LONG PRIARIE RD,,FLOWER MOUND,TX,75028,"FLOWER MOUND ALF, LLC",8415 EAST 21ST ST N,STE 100,WICHITA,KS,67206,(972) 829-2050,,(316) 616-6288,(316) 615-6255,86,US
USA-TX-59-TX-AssistedLiving-output-666,THE OAKS AT FLOWER MOUND,106343,12/22/2018,ASSISTED LIVING,3281 LONG PRAIRIE,,FLOWER MOUND,TX,75022,CSH FLOWER MOUND LICENSEE LLC,1275 PENNSYLVANIA AVE,NW 2ND FL,WASHINGTON,DC,20004,(469) 630-0800,,(202) 469-8400,,103,US
USA-TX-59-TX-AssistedLiving-output-667,"HUNTLEIGH CARE HOMES, LLC - CEDAR CREEK",105024,06/15/2018,ASSISTED LIVING,3259 CEDAR CREEK TRAIL,,FRISCO,TX,75034,"HUNTLEIGH CARE HOMES, LLC",4133 VENETO DR,,FRISCO,TX,75033,(214) 415-8943,(214) 618-1028,(972) 455-8280,(972) 455-8281,7,US
USA-TX-59-TX-AssistedLiving-output-668,MUSTANG CREEK ESTATES FRISCO HOUSE A,105813,09/19/2018,ASSISTED LIVING,1200 W MAIN STREET,,FRISCO,TX,75033,MUSTANG CREEK MANAGEMENT LLC,1200 W MAIN ST,,FRISCO,TX,75033,(214) 683-5111,,(214) 683-5111,(972) 623-2275,16,US
USA-TX-59-TX-AssistedLiving-output-669,MUSTANG CREEK ESTATES FRISCO HOUSE B,105809,10/15/2017,ASSISTED LIVING,1200 W MAIN ST,,FRISCO,TX,75033,MUSTANG CREEK MANAGEMENT LLC,1200 W MAIN ST,,FRISCO,TX,75033,(214) 683-5111,(972) 623-2275,(214) 683-5111,(972) 623-2275,16,US
USA-TX-59-TX-AssistedLiving-output-670,MUSTANG CREEK ESTATES FRISCO HOUSE C AND D,105811,08/14/2018,ASSISTED LIVING,1200 MAIN ST,,FRISCO,TX,75033,MUSTANG CREEK MANAGEMENT LLC,1200 W MAIN ST,,FRISCO,TX,75033,(214) 683-5111,(972) 623-2275,(214) 683-5111,(972) 623-2275,30,US
USA-TX-59-TX-AssistedLiving-output-671,MUSTANG CREEK ESTATES FRISCO HOUSE E,105812,02/04/2019,ASSISTED LIVING,1200 MAIN STREET,,FRISCO,TX,75033,MUSTANG CREEK MANAGEMENT LLC,1200 W MAIN ST,,FRISCO,TX,75033,(214) 683-5111,(972) 623-2275,(214) 683-5111,(972) 623-2275,14,US
USA-TX-59-TX-AssistedLiving-output-672,MUSTANG CREEK ESTATES FRISCO HOUSE F,105814,08/14/2018,ASSISTED LIVING,1200 MAIN ST,,FRISCO,TX,75033,MUSTANG CREEK MANAGEMENT LLC,1200 W MAIN ST,,FRISCO,TX,75033,(214) 683-5111,,(214) 683-5111,(972) 623-2275,14,US
USA-TX-59-TX-AssistedLiving-output-673,PARKVIEW IN FRISCO,106610,12/28/2018,ASSISTED LIVING,7420 ROLLING BROOK,,FRISCO,TX,75034,"WATERMARK PARKVIEW AL, LLC",7420 ROLLING BROOK,,FRISCO,TX,75034,(972) 377-6744,(469) 362-2588,(972) 377-6744,(469) 362-2588,57,US
USA-TX-59-TX-AssistedLiving-output-674,RAMBLING OAKS COURTYARD ASSISTED LIVING RESIDENCE,102151,09/27/2017,ASSISTED LIVING,110 BARNETT BLVD,,HIGHLAND VILLAGE,TX,75077,RAMBLING OAKS COURTYARD ALR HIGHLAND VILLAGE LLC,1126 RAMBLING OAKS DR,,NORMAN,OK,73072,(972) 317-7733,(972) 317-7734,(405) 364-4370,,79,US
USA-TX-59-TX-AssistedLiving-output-675,4 SEASONS SENIOR LIVING IX,030067,07/11/2019,ASSISTED LIVING,1724 MILESTONE RIDGE,,LEWISVILLE,TX,75067,FOUR SEASONS SENIOR LIVING IX LLC,1724 MILESTONE RIDGE,,LEWISVILLE,TX,75067,(972) 584-9880,(972) 584-9885,(972) 584-9880,(972) 584-9885,9,US
USA-TX-59-TX-AssistedLiving-output-676,4 SEASONS SENIOR LIVING VI,102938,11/10/2018,ASSISTED LIVING,2200 PEACHTREE LN,,LEWISVILLE,TX,75067,"FOUR SEASONS SENIOR LIVING VI, LLC",2200 PEACHTREE LN,,LEWISVILLE,TX,75067,(972) 584-9880,(972) 584-9885,(972) 584-9880,(972) 584-9885,8,US
USA-TX-59-TX-AssistedLiving-output-677,4 SEASONS SENIOR LIVING VII,100998,11/10/2018,ASSISTED LIVING,2204 PEACHTREE LN,,LEWISVILLE,TX,75067,FOUR SEASONS SENIOR LIVING VII LLC,2204 PEACHTREE LANE,,LEWISVILLE,TX,75067,(972) 584-9880,(972) 584-9885,(972) 584-9880,(972) 584-9885,7,US
USA-TX-59-TX-AssistedLiving-output-678,4 SEASONS SENIOR LIVING VIII,102343,11/10/2018,ASSISTED LIVING,2208 PEACHTREE LN,,LEWISVILLE,TX,75067,FOUR SEASONS SENIOR LIVING VIII LLC,2208 PEACHTREE LN,,LEWISVILLE,TX,75067,(972) 584-9880,(972) 584-9885,(972) 584-9880,(972) 584-9885,7,US
USA-TX-59-TX-AssistedLiving-output-679,"BEEHIVE ASSISTED LIVING - LEWISVILLE, FLOWER MOUND",106491,08/23/2018,ASSISTED LIVING,301 N. GARDEN RIDGE BLVD,,LEWISVILLE,TX,75067,BHHLFM 1 LLC,301 N GARDEN RIDGE BLVD,,LEWISVILLE,TX,75067,(214) 974-8474,,(214) 455-8834,,24,US
USA-TX-59-TX-AssistedLiving-output-680,BROOKDALE LEWISVILLE,000315,12/01/2017,ASSISTED LIVING,965 NORTH GARDEN RIDGE BLVD,,LEWISVILLE,TX,75077,BROOKDALE SENIOR LIVING COMMUNITIES INC,6737 W WASHINGTON ST,STE 2300,MILWAUKEE,WI,53214,(972) 420-9600,(972) 420-7698,(414) 918-5441,(414) 918-6076,60,US
USA-TX-59-TX-AssistedLiving-output-681,ELMCROFT OF,030138,08/01/2017,ASSISTED LIVING,400 HIGHLAND DR,,LEWISVILLE,TX,75067,VISTA RIDGEVISTA RIDGE OPERATIONS LLC,700 N. HURSTBOURNE PARKWA,SUITE 200,LOUISVILLE,KY,40222,(972) 315-1532,(972) 315-7284,(502) 753-6004,(502) 753-6104,117,US
USA-TX-59-TX-AssistedLiving-output-682,FRANKIE LANE ASSISTED LIVING,103043,02/06/2019,ASSISTED LIVING,429 FRANKIE LANE,,LEWISVILLE,TX,75057,"FL RESIDENTIAL CARE, LLC",429 FRANKIE LANE,,LEWISVILLE,TX,75057,(214) 415-0424,(972) 436-0547,(469) 587-9796,(972) 248-3044,12,US
USA-TX-59-TX-AssistedLiving-output-683,LEWISVILLE ESTATES,010063,09/19/2018,ASSISTED LIVING,800 COLLEGE PKWY,,LEWISVILLE,TX,75067,"TARANTINO SENIOR LIVING COMMUNITIES, LLC",7887 SAN FELIPE,SUITE 237,HOUSTON,TX,77063,(972) 434-1727,(972) 434-1728,(713) 974-4292,,60,US
USA-TX-59-TX-AssistedLiving-output-684,LEWISVILLE TX ARBOR HOUSE LP,103138,10/16/2018,ASSISTED LIVING,2215 ROCKBROOK DR,,LEWISVILLE,TX,75067,LEWISVILLE TX ARBOR HOUSE LP,2401 TEE CIRCLE,STE 103,NORMAN,OK,73069,(972) 459-0600,,(405) 801-2879,(405) 360-3301,52,US
USA-TX-59-TX-AssistedLiving-output-685,"METROPLEX RESIDENTIAL SENIOR CARE, LLC",106689,03/03/2019,ASSISTED LIVING,1209 LOGANDR.,,LEWISVILLE,TX,75077,METROPLEX RESIDNETIAL SENIOR CARE LLC,1209 LOGAN DR,,LEWISVILLE,TX,75077,(469) 763-3589,(214) 602-5441,(469) 763-3587,(214) 602-5441,6,US
USA-TX-59-TX-AssistedLiving-output-686,PROVIDENCIA AT ASPEN,030395,06/20/2018,ASSISTED LIVING,2024 ASPEN DR,,LEWISVILLE,TX,75077,PROVIDENCIA AT ASPEN INC,2024 ASPEN DR,,LEWISVILLE,TX,75077,(972) 966-8199,,(972) 639-6985,,11,US
USA-TX-59-TX-AssistedLiving-output-687,PROVIDENCIA AT LEWISVILLE INC,101358,11/15/2017,ASSISTED LIVING,1101 BREEZEWOOD DR,,LEWISVILLE,TX,75067,PROVIDENCIA AT LEWISVILLE INC,1101 BREEZEWOOD DR,,LEWISVILLE,TX,75077,(972) 420-7909,(972) 420-4651,(972) 420-7909,(972) 420-4651,10,US
USA-TX-59-TX-AssistedLiving-output-688,REDBIRD MANOR,105187,02/24/2018,ASSISTED LIVING,1906 W CHAPMAN DR,,SANGER,TX,76266,OUTSTRETCHED ARMS LLC,1906 W CHAPMAN DR,,SANGER,TX,76266,(940) 458-0645,(940) 458-3706,(940) 458-0645,(940) 458-3706,16,US
USA-TX-59-TX-AssistedLiving-output-689,THE HOME PLACE,106342,04/14/2019,ASSISTED LIVING,2970 FM 455 WEST,,SANGER,TX,96266,OUTSTRETCHED ARMS LLC,1906 W CHAPMAN DR,,SANGER,TX,76266,(940) 458-4402,(940) 458-3708,(940) 458-0645,(940) 458-3706,16,US
USA-TX-59-TX-AssistedLiving-output-690,THE SANGER HOUSE,000873,01/14/2018,ASSISTED LIVING,804 N 3RD ST,,SANGER,TX,76266,CALEB MERCER,804 N 3RD ST,,SANGER,TX,76266,(940) 458-4425,(940) 458-4402,(940) 458-4425,(940) 458-4402,8,US
