row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,address_line_1,address_line_2,city,province,postal_code,country,latitude,longitude,neighborhood,addr_valid
USA-WI-50-All-50-All-1082,COPPERLEAF VILLAGE OF RIPON,,REGULAR,,COPPERLEAF MANAGEMENT GROUP INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524784&keyb=-1,KATHLEEN FOX,(920) 896-0440,,,,,Corporation - Business,34,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PUBLIC FUNDING,,,,,1002 EUREKA ST,,RIPON,WI,54971,USA,43.858298,-88.837571,,True
USA-WI-50-All-50-All-1083,MAYBERRY MANOR ASSISTED LIVING OF FOND DU LAC,,REGULAR,,MAYBERRY MANOR LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524806&keyb=-1,JASON DODGE,(920) 266-8470,,,,,Limited Liability Company,8,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,W7205 ROGERSVILLE RD,,FOND DU LAC,WI,54937,USA,43.763134,-88.518054,,False
USA-WI-50-All-50-All-1084,ADELAIDE PLACE,,REGULAR,,LIBERTY FRONTIDA INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525747&keyb=-1,MICHELLE MILLER,(920) 933-6304,,,,,Corporation - Business,50,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PUBLIC FUNDING,,,,,478 W ARNDT ST,,FOND DU LAC,WI,54935,USA,43.7866094,-88.4651163,,True
USA-WI-50-All-50-All-1085,MAHALAS HOPE,,REGULAR,,SANDRA HARDIE,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525983&keyb=-1,SANDRA HARDIE,(920) 904-6445,,,,,Corporation - Non profit,8,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCOHOL/DRUG DEPENDENT,,,,,N 4590 HWY 45,,EDEN,WI,53019,USA,43.708348,-88.369046,,False
USA-WI-50-All-50-All-1086,WILLOW RIDGE SENIOR LIVING,,PROBATIONARY,,WILLOW RIDGE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4526193&keyb=-1,LORRIE RYCZEK,(920) 745-2959,,,,,Limited Liability Company,20,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,530 N UNION ST,,RIPON,WI,54971,USA,43.8525675,-88.8503002,,True
USA-WI-50-All-50-All-1087,MAPLE MEADOWS ASSISTED LIVING,,PROBATIONARY,,PRIMROSE SENIOR LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4526326&keyb=-1,NATHAN BASCOM,(920) 245-3093,,,,,Corporation - Business,20,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,1001 PRIMROSE LANE,,FOND DU LAC,WI,54935,USA,43.7689074,-88.4131725,,True
USA-WI-50-All-50-All-1088,TOUCHSTONE LIVING CENTER LLC,,REGULAR,,TOUCHSTONE LIVING CENTERS LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4517193&keyb=-1,CYNTHIA KILGAS,(920) 922-7242,,,,,Limited Liability Company,26,,Community Based Residential Facility,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,300 WINNEBAGO ST,,N FOND DU LAC,WI,54937,USA,43.807103,-88.489662,,True
USA-WI-50-All-50-All-1089,FOND DU LAC LUTHERAN HOME,,REGULAR,,Non-Profit Church,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510094&keyb=-1,CARLY CLINE,(920) 921-9520,,,,,T18/T19 Medicare/Medicaid,FOND DU LAC LUTHERAN HOME INC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,244 N MACY ST,,FOND DU LAC,WI,54935,USA,43.7856234,-88.4493845,,True
USA-WI-50-All-50-All-1090,GRANCARE NURSING AND REHABILITATION CENTER,,PROBATIONARY,,LLC Profit,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510107&keyb=-1,ASHLEY OSTROWSKI,(920) 921-6800,,,,,T18/T19 Medicare/Medicaid,GOLDENHIGH LLC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,517 E DIVISION ST,,FOND DU LAC,WI,54935,USA,43.779817,-88.426943,,True
USA-WI-50-All-50-All-1091,ALL ABOUT LIFE REHABILITATION CENTER,,REGULAR,,LLC Profit,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510194&keyb=-1,MIRANDA SEGHERS,(920) 923-7040,,,,,T18/T19 Medicare/Medicaid,FMG EAST ARNDT STREET WISCONSIN LLC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,115 E ARNDT ST,,FOND DU LAC,WI,54935,USA,43.7866168,-88.442708,,True
USA-WI-50-All-50-All-1092,TRANSITIONAL CARE UNIT,,REGULAR,,Non-Profit Church,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510650&keyb=-1,JENNA FLOBERG,(920) 926-6037,,,,,T18/T19 Medicare/Medicaid,AGNESIAN HEALTHCARE INC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,430 E DIVISION ST,,FOND DU LAC,WI,54935,USA,43.777797,-88.4310476,,True
USA-WI-50-All-50-All-1093,FOUNTAIN VIEW CARE CENTER,,REGULAR,,LLC Profit,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510666&keyb=-1,LINZI GAZGA PARISH,(920) 748-5638,,,,,T18/T19 Medicare/Medicaid,"ELITE SENIOR LIVING-FOUNTAIN VIEW, LLC",,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,50 WOLVERTON AVE,,RIPON,WI,54971,USA,43.85706,-88.83768,,True
USA-WI-50-All-50-All-1094,VILLA LORETTO NURSING HOME,,REGULAR,,Non-Profit Corporation,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510732&keyb=-1,JENNA FLOBERG,(920) 753-3211,,,,,T18/T19 Medicare/Medicaid,AGNESIAN HEALTHCARE INC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,N8114 COUNTY WW,,MOUNT CALVARY,WI,53057,USA,43.8353759,-88.244348,,False
USA-WI-50-All-50-All-1095,ST FRANCIS HOME,,REGULAR,,Non-Profit Church,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510753&keyb=-1,DOUGLAS TROST,(920) 923-7980,,,,,T18/T19 Medicare/Medicaid,ST FRANCIS HOME OF FOND DU LAC WISCONSIN INC,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,33 EVERETT ST,,FOND DU LAC,WI,54935,USA,43.7777175,-88.434638,,True
USA-WI-50-All-50-All-1096,HARBOR HAVEN HEALTH AND REHABILITATION,,REGULAR,,Government-County,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510819&keyb=-1,MARK RADMER,(920) 929-3500,,,,,T18/T19 Medicare/Medicaid,FOND DU LAC COUNTY,,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,459 E FIRST STREET,,FOND DU LAC,WI,54935,USA,43.7764198,-88.4289545,,True
USA-WI-50-All-50-All-1097,MANORCARE HEALTH SERVICES,,REGULAR,,LLC Profit,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4511066&keyb=-1,STACY NIES,(920) 922-7342,,,,,T18/T19 Medicare/Medicaid,"MANOR CARE OF FOND DU LAC WI, LLC",,Nursing Home,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,265 S NATIONAL AVE,,FOND DU LAC,WI,54935,USA,43.770377,-88.420164,,True
USA-WI-50-All-50-All-1098,VILLA ROSA ASSISTED LIVING,,REGULAR,,AGNESIAN HEALTHCARE,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4517336&keyb=-1,SANDRA K RANDALL,(920) 753-3015,,,,,Corporation - Non profit,20,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,N8120 CTY RD WW,,MT CALVARY,WI,53057,USA,43.826381,-88.2462122,,False
USA-WI-50-All-50-All-1099,MAPLECREST MANOR,,REGULAR,,MAPLECREST MANOR INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518004&keyb=-1,CHAD LIPTOW,(920) 748-7300,,,,,Corporation - Business,42,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,150 N DOUGLAS ST,,RIPON,WI,54971,USA,43.8469275,-88.8218327,,True
USA-WI-50-All-50-All-1100,WOODLANDS SENIOR PARK,,REGULAR,,HENDRICKSON,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518017&keyb=-1,SUE HENDRICKSON,(920) 922-8770,,,,,Limited Liability Company,26,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,77 WISCONSIN AMERICAN DR,,FOND DU LAC,WI,54935,USA,43.778887,-88.3939286,,True
USA-WI-50-All-50-All-1101,ST FRANCIS TERRACE,,REGULAR,,ST FRANCIS HOME INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518173&keyb=-1,SISTER IRENE KOHNE,(920) 923-7980,,,,,Church,55,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGISTERED,,,,,345 E FIRST ST,,FOND DU LAC,WI,54935,USA,43.7773672,-88.4332138,,True
USA-WI-50-All-50-All-1102,GRANPARK TERRACE-GRANCARE INC,,REGULAR,,WILLIAM MACKENZIE,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4526414&keyb=-1,WILLIAM MACKENZIE,(920) 921-6800,,,,,Corporation - Business,12,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,30 N KAYSER ST,,FOND DU LAC,WI,54935,USA,43.7799685,-88.4268071,,True
USA-WI-50-All-50-All-1103,LAKE VIEW PLACE,,REGULAR,,LAKE VIEW AID OPCO LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4523473&keyb=-1,DEBORAH DOBYNS,(920) 926-1100,,,,,Limited Liability Company,90,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGISTERED,,,,,517 LUCO RD,,FOND DU LAC,WI,54935,USA,43.7931291,-88.4241079,,True
USA-WI-50-All-50-All-1104,ARTISAN FOND DU LAC SUITES (THE),,REGULAR,,MOSAIC MANAGEMENT GROUP LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524590&keyb=-1,VICKIE KRAMER,(920) 924-5715,,,,,Limited Liability Company,40,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,597 KINGSWOOD AVE,,FOND DU LAC,WI,54935,USA,43.7530793,-88.4257172,,True
USA-WI-50-All-50-All-1105,THE MEADOWS OF FOND DU LAC LLC,,REGULAR,,ROLLING MEADOWS DEVELOPMENT LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525945&keyb=-1,DIANN ROBERTS,(920) 933-8090,,,,,Limited Liability Company,71,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,620 W ROLLING MEADOWS DR,,FOND DU LAC,WI,54937,USA,43.7551223,-88.4783637,,True
USA-WI-50-All-50-All-1106,PRAIRIE PLACE RCAC,,REGULAR,,PRAIRIE ASSISTED LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4523232&keyb=-1,JEREMIAH GROTHE,(920) 748-8900,,,,,Corporation - Business,42,,Residential Care Apartment Complex,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERTIFIED,,,,,749 E OSHKOSH ST,,RIPON,WI,54971,USA,43.85169,-88.82134,,True
USA-WI-50-All-50-All-1107,MAPLEWOOD VILLA LLC CBRF,,REGULAR,,MAPLEWOOD VILLA LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524389&keyb=-1,JOEL KOLL,(715) 336-2044,,,,,Limited Liability Company,16,,Community Based Residential Facility,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,9343 STATE HWY 101,,ARMSTRONG CREEK,WI,54103,USA,45.7116354,-88.4328691,,False
USA-WI-50-All-50-All-1108,"NU ROC COMMUNITY HEALTHCARE, INC",,REGULAR,,For-Profit Corporation,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4510928&keyb=-1,PAUL NEWTON,(715) 674-4477,,,,,T18/T19 Medicare/Medicaid,NU ROC COMMUNITY HEALTHCARE INC,,Nursing Home,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,3576A NU ROC LN,,LAONA,WI,54541,USA,45.5174205,-88.6070785,,True
USA-WI-50-All-50-All-1109,VONDRAS COUNTRY LIVING,,REGULAR,,JULIE VONDRA,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4519666&keyb=-1,JULIE VONDRA,(608) 778-8629,,,,,Proprietorship,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,2452 CONDRY RD,,PLATTEVILLE,WI,53818,USA,42.8147536,-90.5433799,,True
USA-WI-50-All-50-All-1110,ALOHA COMMUNITY PLATTEVILLE,,REGULAR,,ALOHA COMMUNITY PLATTEVILLE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4526079&keyb=-1,GIGI DAVIDSON,(608) 348-7137,,,,,Corporation - Non profit,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED,,,,,7692 BUNKER RIDGE RD,,PLATTEVILLE,WI,53818,USA,42.7831366,-90.5444165,,True
USA-WI-50-All-50-All-1111,MARIONS PLACE,,REGULAR,,HEATHER BOYER & KENDA MCCONKEY,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525930&keyb=-1,HEATHER BOYER,(608) 739-5037,,,,,Partnership,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,413 N IOWA ST,,MUSCODA,WI,53573,USA,43.1895161,-90.4449014,,True
USA-WI-50-All-50-All-1112,BONNIES ADULT FAMILY HOME,,REGULAR,,BONNIE PAYNE,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525858&keyb=-1,BONNIE PAYNE,(608) 391-3100,,,,,Proprietorship,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,408 EAST LEGRAND,,BOSCOBEL,WI,53805,USA,43.1372632,-90.6996283,,True
USA-WI-50-All-50-All-1113,SUNSHINE ASSISTED LIVING ADULT FAMILY HOME,,REGULAR,,PENELOPE HILL,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524259&keyb=-1,PENELOPE HILL,(608) 723-5424,,,,,Proprietorship,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,575 N HARRISON STREET,,LANCASTER,WI,53813,USA,42.8529799,-90.7143193,,True
USA-WI-50-All-50-All-1114,KNAPP PRAIRIE VIEW,,REGULAR,,LORI KNAPP CRAWFORD INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4523433&keyb=-1,MANDI BROWN,(608) 739-3185,,,,,Corporation - Business,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,435 W WALNUT ST LOWER LEVEL,,MUSCODA,WI,53573,USA,43.1863405,-90.4488059,,True
USA-WI-50-All-50-All-1115,CORNERSTONE FOUNDATION FOUNTAIN STREET,,REGULAR,,LUCKY STAR 3 CORP,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4520901&keyb=-1,RICK STARR,(608) 943-9963,,,,,Corporation - Business,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED,,,,,204 FOUNTAIN ST,,MONTFORT,WI,53569,USA,42.9710645,-90.4335375,,True
USA-WI-50-All-50-All-1116,PARKSIDE AFH,,REGULAR,,HEATHER KENDA BOYER MCCONKEY,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4526377&keyb=-1,HEATHER BOYER,(608) 739-7030,,,,,Partnership,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,1120 N WISCONSIN AVE,,MUSCODA,WI,53573,USA,43.1962371,-90.4428925,,True
USA-WI-50-All-50-All-1117,MOUND VIEW ADULT FAMILY HOME,,REGULAR,,HELEN ROONEY,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518522&keyb=-1,HELEN ROONEY,(608) 732-4540,,,,,Proprietorship,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,1545 SAM AND DAN LANE,,PLATTEVILLE,WI,53818,USA,42.7942039,-90.497308,,True
USA-WI-50-All-50-All-1118,HUMMINGBIRD ADULT HOME LLC,,REGULAR,,HUMMINGBIRD ADULT HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518163&keyb=-1,LUCILA HECHANOVA,(608) 348-2993,,,,,Limited Liability Company,4,,Adult Family Home,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,5355 CLASSIC LN,,PLATTEVILLE,WI,53818,USA,42.698893,-90.5254364,,True
USA-WI-50-All-50-All-1119,LYGHTHOUSE LLC,,REGULAR,,ROXANNE LYGHT,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4522700&keyb=-1,ROXANNE LYGHT,(608) 348-4944,,,,,Limited Liability Company,16,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING; WAIVER CERTIFIED INDEPENDENT CBRF APTS,,,,,1976 OLD LANCASTER RD,,PLATTEVILLE,WI,53818,USA,42.7666917,-90.5222951,,True
USA-WI-50-All-50-All-1120,MORNINGSIDE ASSISTED LIVING,,REGULAR,,ELDERSPAN MANAGEMENT LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4525436&keyb=-1,RENAE CREASEY,(608) 723-5232,,,,,Limited Liability Company,26,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING; WAIVER CERTIFIED INDEPENDENT CBRF APTS,,,,,850 CITY LIMITS ST,,LANCASTER,WI,53813,USA,42.8577869,-90.699155,,True
USA-WI-50-All-50-All-1121,CLA LANCASTER,,REGULAR,,COMMUNITY LIVING ARRANGEMENTS INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4521121&keyb=-1,JOANNE ZUTZ,(608) 723-4987,,,,,Corporation - Non profit,5,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TRAUMATIC BRAIN INJURY,,,,,1330 ARBOR OAKS LANE,,LANCASTER,WI,53813,USA,42.8371379,-90.7043424,,True
USA-WI-50-All-50-All-1122,PARK PLACE ASSISTED LIVING,,REGULAR,,ELDERSPAN MANAGEMENT LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4524515&keyb=-1,ANGIE PIERCE,(608) 243-8800,,,,,Limited Liability Company,28,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; PUBLIC FUNDING; WAIVER CERTIFIED INDEPENDENT CBRF APTS,,,,,1015 N ELM ST,,PLATTEVILLE,WI,53818,USA,42.7447269,-90.4789703,,True
USA-WI-50-All-50-All-1123,OUR HOUSE PLATTEVILLE ASSISTED CARE,,REGULAR,,KSMS OUR HOUSE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4517018&keyb=-1,DEBRA WILSON,(608) 348-6622,,,,,Limited Liability Company,20,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,1735 N WATER ST,,PLATTEVILLE,WI,53818,USA,42.7543469,-90.4645801,,True
USA-WI-50-All-50-All-1124,SIENNA CREST PLATTEVILLE,,REGULAR,,SIENNA CREST ASSISTED LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4518814&keyb=-1,SUE WHITE,(608) 348-6450,,,,,Corporation - Business,20,,Community Based Residential Facility,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,1480 BEARS CT,,PLATTEVILLE,WI,53818,USA,42.7187482,-90.4892371,,True
