row_id,Facility Name,Address1,Address2,City,Zip,State,County,Contact Phone,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Mailing County,Website,Space,Source,Country,facility_type
USA-FL-61-FL-HealthFinder-output-686,LINDA'S ASSISTED LIVING FACILITY,2069 DELLWOOD DR,,TALLAHASSEE,32303,FL,Leon,(850) 385-4163,2069 DELLWOOD DR,,TALLAHASSEE,32303,FL,Leon,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=215829,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-687,"OPEN HEART RETIREMENT HOME, INC.",342 SW 34TH TERRACE,,DEERFIELD BEACH,33442,FL,Broward,(954) 428-5181,342 SW 34TH TERRACE,,DEERFIELD BEACH,33442,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=215886,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-688,GOOD SHEPHERD LOVING CARE INC,510 NW 98TH ST,,MIAMI,33150-1617,FL,Miami-Dade,(954) 822-2754,510 NW 98TH ST,,MIAMI,33150-1617,FL,Miami-Dade,,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216005,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-689,"EJ'S PLACE, INC",5045 DONCASTER AVENUE,,JACKSONVILLE,32208,FL,Duval,(904) 766-3700,8044 RAMSGATE RD,,JACKSONVILLE,32208,FL,Duval,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216073,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-690,SUNRISE ADULT CARE,4102 COOLEY COURT,,LAKE WORTH,33461,FL,Palm Beach,(561) 967-2287,4102 COOLEY COURT,,LAKE WORTH,33461,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2162,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-691,BAY BREEZE SENIOR LIVING AND REHABILITATION CENTER,3387 GULF BREEZE PKWY,,GULF BREEZE,32563,FL,Santa Rosa,(850) 932-9257,3387 GULF BREEZE PARKWAY,,GULF BREEZE,32563,FL,Santa Rosa,,60,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2163,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-692,"CENTURY HOME ALF, INC.",12710 SW 112 STREET,,MIAMI,33186,FL,Miami-Dade,(305) 387-4904,12710 SW 112 STREET,,MIAMI,33186,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216334,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-693,HELPING FRIENDS ASSISTED LIVING FACILITY,2504 BUCKHORN TRACE COURT,,VALRICO,33594,FL,Hillsborough,(813) 689-1678,4528 OAK RIVER CIRCLE,,VALRICO,33594,FL,Hillsborough,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216335,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-694,VICKY'S ALF,12438 SW 266TH LANE,,HOMESTEAD,33032,FL,Miami-Dade,(786) 339-8879,12438 SW 266TH LANE,,HOMESTEAD,33032,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216349,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-695,"AVERY COTTAGE, INC",4052 COLLIN DRIVE,,WEST PALM BEACH,33406,FL,Palm Beach,(561) 248-3447,4052 COLLIN DRIVE,,WEST PALM BEACH,33406,FL,Palm Beach,,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216397,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-696,NTM HOMES,98 MISSIONS BLVD,,SANFORD,32771-7637,FL,Seminole,(407) 330-1505,98 MISSIONS BLVD,,SANFORD,32771-7637,FL,Seminole,http://www.ntmhomes.org,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2164,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-697,"HOMECARE VILLA, INC.",9039 NW 20TH MANOR,,CORAL SPRINGS,33071,FL,Broward,(954) 344-0063,9039 NW 20TH MANOR,,CORAL SPRINGS,33071,FL,Broward,http://www.homecarevilla.vpweb.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216479,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-698,"RITA MARIA GROUP HOME, INC.",15348 SW 33 LANE,,MIAMI,33185,FL,Miami-Dade,(786) 376-2155,15348 SW 33 LANE,,MIAMI,33185,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216683,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-699,LIFESTYLE LIVING #2,833 NORTH RAINBOW DRIVE,,HOLLYWOOD,33021,FL,Broward,(954) 894-7958,833 NORTH RAINBOW DRIVE,,HOLLYWOOD,33021,FL,Broward,http://www.lifestylelivingalf.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=216766,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-700,SOLITA'S COMFORT,12195 SE 135 AVE,,OCKLAWAHA,32179,FL,Marion,(352) 288-0226,12195 SE 135 AVE,,OCKLAWAHA,32179,FL,Marion,,50,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217289,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-701,SOUTH MIAMI HEIGHTS ALF,11720 SW 181 TERRACE,,MIAMI,33177,FL,Miami-Dade,(305) 992-4786,11720 SW 181 TERRACE,,MIAMI,33177,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217366,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-702,MACHIN 1 ALF INC,18111 SW 143 CT,,MIAMI,33177,FL,Miami-Dade,(305) 903-2680,18111 SW 143 CT,,MIAMI,33177,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217368,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-703,"JUSTA HOME, INC (THE)",13801 SW 46TH LN,,MIAMI,33175-7903,FL,Miami-Dade,(305) 225-8841,13801 SW 46TH LN,,MIAMI,33175-7903,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217372,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-704,"LAS DELICIAS ALF, INC.",4840 NW 191 STREET,,MIAMI GARDENS,33055,FL,Miami-Dade,(305) 623-5193,4840 NW 191 STREET,,MIAMI GARDENS,33055,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217467,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-705,TWO SISTERS HOME CARE III CORP,9143 NW 117 ST,,HIALEAH GARDENS,33018,FL,Miami-Dade,(305) 817-1138,9143 NW 117 ST,,HIALEAH,33018,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217654,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-706,"DOLPHIN HOUSE, INC. (THE)",9670 - 134 STREET,NORTH,SEMINOLE,33776,FL,Pinellas,(727) 596-3266,9670 - 134 STREET,NORTH,SEMINOLE,33776,FL,Pinellas,http://www.dolphinhousealf.com,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2177,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-707,MIMAS MEADOW HOME LLC,10162 SW 143RD PL,,MIAMI,33186-6987,FL,Miami-Dade,(305) 218-0840,10162 SW 143RD PL,,MIAMI,33186-6987,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217795,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-708,COURTYARD ASSISTED LIVING (THE),26455 RAMPART BLVD,,PUNTA GORDA,33983,FL,Charlotte,(941) 624-2225,26455 RAMPART BLVD,,PUNTA GORDA,33983,FL,Charlotte,http://thecourtyardassistedliving.com,50,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2178,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-709,"WEST MIAMI ADULT LIVING FACILITY, INC.",7215 SW 21ST ST,,MIAMI,33155-1472,FL,Miami-Dade,(305) 300-7721,7215 SW 21ST ST,,MIAMI,33155-1472,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217908,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-710,"FOREST SPRING GARDEN, LLC",7512 SW 5TH STREET,,NORTH LAUDERDALE,33068,FL,Broward,(954) 724-2038,7512 SW 5TH STREET,,NORTH LAUDERDALE,33068,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=217930,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-711,PARK PLACE ASSISTED LIVING,541 PARK STREET,,DUNEDIN,34698,FL,Pinellas,(727) 734-7734,541 PARK STREET,,DUNEDIN,34698,FL,Pinellas,http://parkplacealf.com,15,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2181,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-712,BINDA ASSISTED LIVING LLC,5544 NW 106TH DRIVE,,CORAL SPRINGS,33076,FL,Broward,(954) 341-3082,5544 NW 106TH DRIVE,,CORAL SPRINGS,33076,FL,Broward,http://lukulabinda@yahoo.fr,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=218195,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-713,EDAD DE ORO SENIOR CARE INC,17891 SW 152 COURT,,MIAMI,33187,FL,Miami-Dade,(786) 250-0024,17891 SW 152 COURT,,MIAMI,33187,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=218197,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-714,ALF HOME ASSISTED LIVING PLUS MORE,4941 PINE CONE LANE,,WEST PALM BEACH,33417,FL,Palm Beach,(561) 712-0913,4941 PINE CONE LANE,,WEST PALM BEACH,33417,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=218265,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-715,PALMS OF FORT MYERS,2674 WINKLER AVENUE,,FORT MYERS,33901,FL,Lee,(239) 275-7800,400 CENTRE STREET,,NEWTON,2458,MA,Not Available,http://https://www.fivestarseniorliving.com/communities/fl/fort-myers/the-palms-of-fort-myers,80,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2185,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-716,PATTY'S HOUSE INC,10637 LITHIA PINECREST ROAD,,LITHIA,33547,FL,Hillsborough,(813) 737-4757,10637 LITHIA PINECREST ROAD,,LITHIA,33547,FL,Hillsborough,http://www.pattyshousealf.com,16,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=218802,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-717,TWINS SENIORS RESIDENCE ACLF,11334 SW 2 STREET,,MIAMI,33174,FL,Miami-Dade,(305) 559-6222,11334 SW 2 STREET,,MIAMI,33174,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2190,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-718,COUNTRYSIDE HAVEN,6960 COUNTY RD 95,,PALM HARBOR,34684,FL,Pinellas,(727) 771-1252,6960 COUNTY RD 95,,PALM HARBOR,34684,FL,Pinellas,http://countrysidehavenal.wix.com/mysite,30,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2191,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-719,GUARDIAN ELDERCARE SERVICES (THE),10930 SW 143RD CT,,MIAMI,33186-3000,FL,Miami-Dade,(305) 962-8831,10930 SW 143RD CT,,MIAMI,33186-3000,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=219199,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-720,"SERENITY LIFESTYLE PLUS, LLC",490 BRIGHTON AVE NE,,PALM BAY,32907,FL,Brevard,(321) 951-4070,490 BRIGHTON AVE NE,,PALM BAY,32907,FL,Brevard,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=219323,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-721,CINNAMON COVE ALF,5641 MONTANA AVENUE,,NEW PORT RICHEY,34652,FL,Pasco,(727) 842-2340,5641 MONTANA AVENUE,,NEW PORT RICHEY,34652,FL,Pasco,http://www.CinnamonCoveALF.com,31,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=219400,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-722,TAMPA LIVING CARE,11722 NORTH 17TH STREET,,TAMPA,33612,FL,Hillsborough,(813) 971-8072,11722 NORTH 17TH STREET,,TAMPA,33612,FL,Hillsborough,,116,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2196,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-723,DELMA HICKS ASSISTED LIVING FACILITY,4245 NW 73RD WAY,,CORAL SPRINGS,33065-2156,FL,Broward,(954) 340-1493,PO BOX 671014,,CORAL SPRINGS,33067-0017,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=219885,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-724,ATRIA PARK OF ST JOSEPH'S,350 BUSH RD,,JUPITER,33458-5694,FL,Palm Beach,(561) 747-1135,300 E MARKET ST,STE 100,LOUISVILLE,40202-1959,KY,Not Available,http://WWW.ATRIA-STJOSEPHS.COM,115,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220184,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-725,"MARGREG FACILITIES, CORP.",12412 SW 213 TERRACE,,MIAMI,33177,FL,Miami-Dade,(786) 514-2087,12412 SW 213 TERRACE,,MIAMI,33177,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220185,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-726,"LINDSAY'S ALTERNATIVE CARE, INC.",5033 NW 89TH WAY,,CORAL SPRINGS,33067-1916,FL,Broward,(954) 509-9983,BOX 670416,,CORAL SPRINGS,33067-0007,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220275,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-727,STONE LEDGE MANOR,12006 MCINTOSH ROAD,,THONOTOSASSA,33592,FL,Hillsborough,(813) 986-7900,12006 MCINTOSH ROAD,,THONOTOSASSA,33592,FL,Hillsborough,http://www.stoneledgemanor.com,78,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220284,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-728,MIDTOWN SENIOR CARE,153 NW 26TH ST,,MIAMI,33127-4400,FL,Miami-Dade,(786) 486-6911,153 NW 26TH ST,,MIAMI,33127-4400,FL,Miami-Dade,http://www.midtownseniorcare.com,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220455,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-729,YUDITH'S ASSISTED LIVING FACILITY II,4415 WEST JEAN ST,,TAMPA,33614,FL,Hillsborough,(813) 453-2480,4546 W HIAWATHA ST,,TAMPA,33614-3632,FL,Hillsborough,http://www.yudithalf.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220459,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-730,STAR OF MARY ADULT CENTER,6425 SW 93 PLACE,,MIAMI,33173,FL,Miami-Dade,(786) 353-2234,6425 SW 93 PLACE,,MIAMI,33173,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220461,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-731,ALF VILLA FRANCISCO HOME CARE CORP,16832 S.W. 110 COURT,,MIAMI,33157,FL,Miami-Dade,(305) 234-7787,16832 S.W. 110 COURT,,MIAMI,33157,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220568,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-732,J & S ASSISTED LIVING,1343 JOHNS ST,,JENNINGS,32053,FL,Hamilton,(386) 938-2751,1343 JOHNS ST,,JENNINGS,32053,FL,Hamilton,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220796,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-733,"SUNFLOWER SENIOR LIVING, INC",6931 NW 81ST COURT,,TAMARAC,33321,FL,Broward,(954) 718-9578,6931 NW 81ST COURT,,TAMARAC,33321,FL,Broward,http://www.sunflower-plantationseniorliving.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=220890,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-734,"LAKEVIEW ALF ENTERPRISES, INC.",3833 SW 33RD ST,,HOLLYWOOD,33023,FL,Broward,(954) 967-0690,3833 SW 33RD ST,,HOLLYWOOD,33023,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2209,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-735,HOME AWAY FROM HOME,3548 STONEFIELD DR,,ORLANDO,32826-4285,FL,Orange,(407) 275-7653,16345 TUDOR LAKE CT,,ORLANDO,32828,FL,Orange,,4,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=221065,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-736,EASTSIDE CARE INC,152 SE DEFENDER DR,,LAKE CITY,32025-4990,FL,Columbia,(386) 755-4487,152 SE DEFENDER DR,,LAKE CITY,32025-4990,FL,Columbia,,45,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2212,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-737,COMPANION HOME CORP,1997 SW 17 COURT,,MIAMI,33145,FL,Miami-Dade,(305) 856-2933,1997 SW 17 COURT,,MIAMI,33145,FL,Miami-Dade,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2215,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-738,CIRCLE OF CARE (THE),4161 SW TUMBLE ST,,PORT SAINT LUCIE,34953,FL,St. Lucie,(772) 336-3457,4161 SW TUMBLE STREET,,PORT SAINT LUCIE,34953,FL,St. Lucie,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=221606,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-739,HIDDEN OAKS OF FORT MYERS,3625 HIDDEN TREE LANE,,FORT MYERS,33901,FL,Lee,(239) 939-1393,3625 HIDDEN TREE LANE,,FORT MYERS,33901,FL,Lee,http://www.regalhiddenoaks.com,110,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2217,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-740,IRVING'S PLACE OF LOVING CARE,4561 SW 36TH ST,,WEST PARK,33023-5511,FL,Broward,(954) 989-0273,4561 SW 36TH ST,,WEST PARK,33023-5511,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=222101,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-741,GRAND COURT ALF LLC,295 SW 4TH AVE,,POMPANO BEACH,33060-6933,FL,Broward,(954) 942-3388,295 SW 4TH AVE,,POMPANO BEACH,33060-6933,FL,Broward,http://www.grand-court.org,205,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2223,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-742,"OUR LADY OF CHARITY ACLF, INC",2927 SW 21ST TER,,MIAMI,33145-2319,FL,Miami-Dade,(305) 567-9321,2927 SW 21ST TER,,MIAMI,33145-2319,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2225,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-743,MIRAMAR SENIOR LIVING III,15342 SW 16TH TERRACE,,MIAMI,33185,FL,Miami-Dade,(305) 305-1275,15342 SW 16TH TERRACE,,MIAMI,33185,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=222572,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-744,HERITAGE CROSSINGS,2689 ART MUSEUM DRIVE,,JACKSONVILLE,32207,FL,Duval,(904) 399-8999,2689 ART MUSEUM DRIVE,,JACKSONVILLE,32207,FL,Duval,http://www.heritagecrossingsflorida.com,51,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=222573,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-745,"SOUTH OAKS ASSISTED LIVING HOME, LLC",6141 SW 34TH STREET,,MIRAMAR,33023,FL,Broward,(954) 983-7996,6141 SW 34TH STREET,,MIRAMAR,33023,FL,Broward,,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2227,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-746,"CASA MARISA ALF, INC",7435 SW 23RD ST,,MIAMI,33155-1416,FL,Miami-Dade,(305) 265-9797,7435 SW 23RD ST,,MIAMI,33155-1416,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2228,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-747,"FORT CAROLINE GARDENS, INC.",9150 FT CAROLINE ROAD,,JACKSONVILLE,32225,FL,Duval,(904) 743-3315,9150 FT CAROLINE ROAD,,JACKSONVILLE,32225,FL,Duval,http://fortcarolinegardens.com,78,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=222939,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-748,"GRAFTON HOUSE, LLC",168 MARINE STREET,,SAINT AUGUSTINE,32084,FL,St. Johns,(904) 829-2341,PO BOX 3444,,SAINT AUGUSTINE,32085,FL,St. Johns,http://www.graftonhousestaugustine.com,20,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2230,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-749,"SUNNY DAYS RETIREMENT HOME, INC.",2402 GREENACRE RD,,APOPKA,32703,FL,Orange,(407) 886-4008,2402 GREENACRE RD,,APOPKA,32703,FL,Orange,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223480,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-750,BOSAN RESIDENCE CORP,1754 NW 6TH ST,,MIAMI,33125-4506,FL,Miami-Dade,(305) 649-3492,1754 NW 6TH ST,,MIAMI,33125-4506,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2236,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-751,CASSIE'S CASTLE,208 NATCHEZ TRACE,,ROYAL PALM BEACH,33411,FL,Palm Beach,(561) 204-2800,208 NATCHEZ TRACE,,ROYAL PALM BEACH,33411,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223600,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-752,AASBURY MANOR ALF,5302 SATEL DR,,ORLANDO,32810,FL,Orange,(407) 522-4832,5302 SATEL DR,,ORLANDO,32810,FL,Orange,http://aasburymanoralf.com,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223691,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-753,"XINA HOME, INC",9711 SW 135 AVENUE,,MIAMI,33186,FL,Miami-Dade,(305) 388-8589,9711 SW 135 AVE,,MIAMI,33186,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223693,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-754,ORANGE BLOSSOMS VILLA II,151 MEADOWLARK DR,,ROYAL PALM BEACH,33411,FL,Palm Beach,(561) 762-1492,151 MEADOWLARK DR,,ROYAL PALM BEACH,33411,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223695,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-755,ENGLISH ESTATES ALF,1340 OXFORD RD,,MAITLAND,32751,FL,Seminole,(407) 339-0389,1340 OXFORD RD,,MAITLAND,32751,FL,Seminole,http://englishestatesal.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=223699,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-756,GRAND VILLA OF PINELLAS PARK,8980 49TH ST N,,PINELLAS PARK,33782,FL,Pinellas,(727) 546-4053,13770 58TH ST N,STE 312,CLEARWATER,33760,FL,Pinellas,http://www.grandvillapinellaspark.com,125,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2240,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-757,LINET TENDER LOVING CARE ALF,4239 53RD AVE N,,ST PETERSBURG,33714-2238,FL,Pinellas,(727) 521-0567,4239 53RD AVE N,,ST PETERSBURG,33714-2238,FL,Pinellas,,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=224132,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-758,LIGHTHOUSE INN SOUTH,3305 SE 5TH STREET,,POMPANO BEACH,33062,FL,Broward,(954) 785-7763,3305 SE 5TH STREET,,POMPANO BEACH,33062,FL,Broward,http://www.lighthouseinnalf.com,33,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=2242,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-759,"SILVER PALM ALF,II LLC",10241 SW 134 AVENUE,,MIAMI,33186,FL,Miami-Dade,(305) 383-0622,10241 SW 134 AVENUE,,MIAMI,33186,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=224263,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-760,"CASA DE PAZ ALF, INC",9360 SW 24TH ST,,MIAMI,33165-8114,FL,Miami-Dade,(305) 223-0821,9360 SW 24TH ST,,MIAMI,33165-8114,FL,Miami-Dade,http://CasadePazALF.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=224410,US,Assisted Living
