name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country
COUNTRY MANOR PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,173 N HULIN AVE,,,TIGNALL,,,GA,,30668,US
COUNTRY PARADISE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,546 MACON RD,,,MC INTYRE,,,GA,,31054,US
COUNTRYSIDE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,236 LAWSON HALL ROAD,,,WAYNESBORO,,,GA,,30830,US
COURTEOUS ONE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,210 LEWIS DRIVE,,,SAVANNAH,,,GA,,31406,US
COVENANT CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,166 BERWICK LAKES BLVD,,,POOLER,,,GA,,31322,US
COVENANT CARE HAMPTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,120 WEST TISBURY LANE,,,POOLER,,,GA,,31322,US
COVENANT CARE KATAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,108 KATAMA WAY,,,POOLER,,,GA,,31322,US
COVENANT CARE LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,141 WEST TISBURY LANE,,,POOLER,,,GA,,31322,US
COVENANT CARE TISBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,126 WEST TISBURY LANE,,,POOLER,,,GA,,31322,US
COVENANT CARE WEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,118 WEST TISBURY LANE,,,POOLER,,,GA,,31322,US
COVENANT WOODS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5424 WOODRUFF FARM ROAD,,,COLUMBUS,,,GA,,31907,US
COVENTRY PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2806 NORTH DECATUR ROAD,,,DECATUR,,,GA,,30033,US
COVINGTON CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,514 COVINGTON STREET,,,JACKSON,,,GA,,30233,US
COZY MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,706 NORTH MAIN,,,LA FAYETTE,,,GA,,30728,US
CRABAPPLE HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,200 PINE VALLEY DRIVE,,,ALPHARETTA,,,GA,,30009,US
CREEKSIDE II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,260 RALSTON CREEK TRAIL,,,ELLIJAY,,,GA,,30536,US
CREEKSIDE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2007 S HIDDEN HILLS PARKWAY,,,STONE MOUNTAIN,,,GA,,30088,US
CREEKSIDE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,256 RALSTON CREEK TRAIL,,,ELLIJAY,,,GA,,30540,US
CRESTKNOLL PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2258 CRESTKNOLL CIRCLE,,,DECATUR,,,GA,,30032,US
CRISP COUNTY OPTIONS FOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,508 27TH AVENUE EAST,,,CORDELE,,,GA,,31015,US
CRISTIAN'S HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,6354 ESCOE DR,,,LOGANVILLE,,,GA,,30052,US
CROWN PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,8415 BEECHWOOD TRACE,,,RIVERDALE,,,GA,,30274,US
CRUTCHFIELD PERSONAL HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4826 CHAPELLE  CT,,,MARIETTA,,,GA,,30066,US
CRYSTAL SPRINGS TRAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1215 CRYSTAL SPRINGS TRAIL,,,HAMPTON,,,GA,,30228,US
CUMMING MANOR PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2775 CASTLEBERRY ROAD,,,CUMMING,,,GA,,30040,US
CUNNINGHAM'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,195 BRISTLECONE COURT,,,WINTERVILLE,,,GA,,30683,US
CURTIS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3403 ELAUNTA STREET,,,LOGANVILLE,,,GA,,30052,US
DAUGHTERY HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4580 N MUMFORD ROAD,,,MACON,,,GA,,31210,US
DAVIMM PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,295 WHALEYS LAKE DRIVE,,,JONESBORO,,,GA,,30238,US
DAVIS ELDERLY CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5275 HEREFORD FARM ROAD,,,EVANS,,,GA,,30809,US
"DAVIS, PRISCILLA PCH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3674 OLD FERRY ROAD,,,MARTINEZ,,,GA,,30907,US
DAY BREAK VILLAGE AT KENNESAW*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3056 CHEROKEE STREET,,,KENNESAW,,,GA,,30144,US
DAYES ADULT CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1371 PIEDMONT ROAD,,,MARIETTA,,,GA,,30066,US
"DAYSPRING PCH, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5941 WILKERSON ROAD,,,REX,,,GA,,30273,US
DECATUR CO PCH #35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,803 BOULEVARD,,,BAINBRIDGE,,,GA,,39819,US
DECATUR COUNTY PCH #31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,179 SASSER STORE ROAD,,,BAINBRIDGE,,,GA,,39819,US
DECATUR COUNTY PCH #36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1602 LINCOLN STREET,,,BAINBRIDGE,,,GA,,39819,US
DEDICATED PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2299 GOODRUM LANE,,,MARIETTA,,,GA,,30066,US
DEEP SPRINGS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,20 DEEP SPRINGS WAY,,,COVINGTON,,,GA,,30016,US
DELMAR GARDENS OF GWINNETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3100 CLUB DRIVE,,,LAWRENCEVILLE,,,GA,,30044,US
DELMAR GARDENS OF SMYRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,404 KING SPRINGS VILLAGE PARKWAY,,,SMYRNA,,,GA,,30082,US
DELORES VILLA PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4858 WOLVERTON DRIVE,,,LITHONIA,,,GA,,30038,US
DELTA HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,105 KIRKLAND ROAD,,,COVINGTON,,,GA,,30016,US
DENARD'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,173 NORTH HULIN AVENUE,,,TIGNALL,,,GA,,30668,US
DENITA CARE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1616 FLAT SHOALS ROAD,,,COLLEGE PARK,,,GA,,30349,US
DENNIS AND DELSIE ADULT CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,217 ST ANDREW STREET,,,SYLVANIA,,,GA,,30467,US
DESIREE'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3622 STURNIDAE DRIVE,,,AUGUSTA,,,GA,,30906,US
DESTINY HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2336 WESLEY CHAPEL ROAD,,,DECATUR,,,GA,,30035,US
DESTINY PCH II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3301 HERRENHUT ROAD,,,LITHONIA,,,GA,,30038,US
DESTINY'S HOME OF COMFORT PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2529 CROSSCREEK ROAD,,,HEPHZIBAH,,,GA,,30815,US
DEVOTED HEARTS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2000 AUSTELL ROAD APT 801-805,,,MARIETTA,,,GA,,30008,US
DEVYNE PERSONAL HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,10202 HAMILTON GLEN,,,JONESBORO,,,GA,,30238,US
DIAMONDS IN THE ROUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2426 WOOD VALLEY DRIVE,,,MORROW,,,GA,,30260,US
DIANE'S HOUSE II PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5283 WINDING GLEN DRIVE,,,LITHONIA,,,GA,,30038,US
DIANE'S HOUSE PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2038 MALLARD WAY,,,LITHONIA,,,GA,,30058,US
DIGNITY PLACE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4443 LEMON ST EXT,,,ACWORTH,,,GA,,30101,US
DISTINCTIVELY YOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,8435 MAGNOLIA DRIVE,,,JONESBORO,,,GA,,30238,US
DIVINE CARE 1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1962 NEPTUNE DRIVE,,,AUGUSTA,,,GA,,30906,US
DIVINE CARE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,605 GEORGIA AVENUE,,,WASHINGTON,,,GA,,30673,US
DIVINE CONNECTIONS ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2515 WINDING CREEK DRIVE,,,LITHIA SPRINGS,,,GA,,30122,US
DIVINE LIVING PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,130 EAST 39TH STREET,,,SAVANNAH,,,GA,,31401,US
DIVINE LOVE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,943 FALLING CREEK DRIVE,,,MACON,,,GA,,31220,US
DIVINE TOUCH PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4988 OWENS MILL DRIVE,,,ST MOUNTAIN,,,GA,,30083,US
DIVINITY PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3207 SUNNYFORD LANE,,,LITHONIA,,,GA,,30038,US
"DODGE CO GROUP HOME, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,440 MAIN STREET,,,EASTMAN,,,GA,,31023,US
DOGWOOD BLUFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,266 PONY LAKE LANE,,,DAHLONEGA,,,GA,,30533,US
DOGWOOD FOREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7400 PEACHTREE DUNWOODY ROAD,,,ATLANTA,,,GA,,30328,US
DOGWOOD FOREST OF ALPHARETTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,253 N MAIN STREET,,,ALPHARETTA,,,GA,,30004,US
DOGWOOD FOREST OF CUMMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7955 MAJORS ROAD,,,CUMMING,,,GA,,30041,US
DOGWOOD FOREST OF EAGLES LANDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,475 COUNTRY CLUB DRIVE,,,STOCKBRIDGE,,,GA,,30281,US
DOGWOOD FOREST OF FAYETTEVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1294 HIGHWAY 54 WEST,,,FAYETTEVILLE,,,GA,,30214,US
DOGWOOD FOREST OF GAINESVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3315 THOMPSON BRIDGE ROAD,,,GAINESVILLE,,,GA,,30503,US
DOGWOOD GARDENS SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1222 PLAZA DRIVE,,,EASTMAN,,,GA,,31023,US
DOMINION PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3645-A CUSSETA ROAD,,,COLUMBUS,,,GA,,31903,US
DONNELLY HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1928 MONTGOMERY CROSSROADS,,,SAVANNAH,,,GA,,31406,US
DOROTHY'S RETREAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,"2000 AUSTELL ROAD, UNIT 826",,,AUSTELL,,,GA,,30008,US
DOUGLAS COUNTY RESOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4791 TIMBER RIDGE DRIVE,,,DOUGLASVILLE,,,GA,,30135,US
DOUGLAS COUNTY RESOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3957 MAGNOLIA TRAIL,,,DOUGLASVILLE,,,GA,,30135,US
DOUGLAS COUNTY VENTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1335 FORREST ELLIS ROAD,,,DOUGLASVILLE,,,GA,,30134,US
DOVE LANDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,110 GUM CREEK ROAD,,,OXFORD,,,GA,,30054,US
DRAGONFLY FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2075 - C LAKE FRANCES,,,DALTON,,,GA,,30721,US
DREAM CATCHER FARM PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,286 FOUR POINTS ROAD,,,JACKSON,,,GA,,30233,US
DREAM CATCHER IN THE WOODS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,286 F0UR POINTS ROAD,,,JACKSON,,,GA,,30233,US
DRIVING MRS DAISY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4780 PARKVIEW MINE DRIVE,,,SUGAR HILL,,,GA,,30518,US
DRY LAKE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4829 DRY LAKE ROAD,,,DIXIE,,,GA,,31629,US
DUNCAN MCRAE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,129 RAILROAD AVENUE SOUTH,,,MOUNT VERNON,,,GA,,30445,US
DUNWOODY SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4484 N SHALLOWFORD ROAD,,,DUNWOODY,,,GA,,30338,US
"DUVALL, DON HOME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2020 EAST RIVER ROAD,,,BAINBRIDGE,,,GA,,39817,US
"DWANE ADAM PERSONAL CARE HOME,THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,205 BROLLEY WOODS DRIVE,,,WOODSTOCK,,,GA,,30189,US
DYNAMIC PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3363 LUXEMBOURG CIRCLE,,,DECATUR,,,GA,,30034,US
DYNAMIC PERSONAL CARE HOME II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3716 CALUMET ROAD,,,DECATUR,,,GA,,30034,US
E & E KARING HANDS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3965 PUCKETTS ROAD,,,SNELLVILLE,,,GA,,30039,US
EAGLES NEST PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2232 EAGLES NEST CIRCLE,,,DECATUR,,,GA,,30035,US
EAST COLUMBUS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4725 JOSEPHINE ST,,,COLUMBUS,,,GA,,31907,US
EAST GEORGIA PERSONAL CARE HOME II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1371 WEST PEACHTREE AVE,,,UNION POINT,,,GA,,30669,US
EASTSIDE GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2078 SCENIC HWY,,,SNELLVILLE,,,GA,,30078,US
EASTWOOD GROUP HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2877 EASTWOOD DRIVE,,,DECATUR,,,GA,,30032,US
EASY LIVING PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2688 NUB GARLAND RD,,,TOCCOA,,,GA,,30577,US
EBENEZER HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1789 POWDER SPRINGS ROAD,,,MARIETTA,,,GA,,30064,US
ECHOLS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5266 LEXINGTON ROAD,,,RAYLE,,,GA,,30660,US
EDDIE'S CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2613 US HWY 84 E,,,VALDOSTA,,,GA,,31606,US
EDEN HILLS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7892 ROCKBRIDGE ROAD,,,LITHONIA,,,GA,,30058,US
EDEN HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2438 SWAN LAKE DRIVE,,,GRAYSON,,,GA,,30017,US
EDGEWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,10 EDGE DRIVE,,,OXFORD,,,GA,,30054,US
EDGEWOOD ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1178 COLLEGE STREET,,,MONTICELLO,,,GA,,31064,US
EK'S PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1865 WALDREP CIRCLE,,,MARIETTA,,,GA,,30060,US
ELAINE'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,626 E RIVERBEND DRIVE,,,LILBURN,,,GA,,30047,US
ELAINE'S PERSONAL CARE HOME II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,186 LOCKRING DRIVE,,,LILBURN,,,GA,,30047,US
ELAINE'S PERSONAL CARE HOME III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4905 ANNISTOWN ROAD,,,STONE MOUNTAIN,,,GA,,30087,US
ELDERLY HEAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4915 WOLVERTON DRIVE,,,LITHONIA,,,GA,,30038,US
ELITE HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4229 PULLMAN COURT,,,AUSTELL,,,GA,,30106,US
ELITE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4925 BRIDLE POINT PKWY,,,SNELLVILLE,,,GA,,30039,US
ELITE PERSONAL CARE HOME 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2136 TIFFANY LANE,,,LITHONIA,,,GA,,30058,US
ELLA'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,235 VALAMBROSIA RD,,,DUBLIN,,,GA,,31021,US
ELLEN'S HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3229 OLD LOUISVILLE ROAD,,,AUGUSTA,,,GA,,30906,US
ELLINGTON HILL PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1805 ELLINGTON STREET,,,DECATUR,,,GA,,30032,US
"ELLIS, A ADULT RESIDENTIAL SERVICES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3812 WALDROP LANE,,,DECATUR,,,GA,,30034,US
ELMCROFT OF MARTINEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,515 THE PASS,,,MARTINEZ,,,GA,,30907,US
ELMCROFT OF MILFORD CHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1345 MILFORD CHURCH ROAD,,,MARIETTA,,,GA,,30008,US
ELMCROFT OF MT ZION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7493 MOUNT ZION BOULEVARD,,,JONESBORO,,,GA,,30236,US
ELMCROFT OF ROSWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,400 MARIETTA HIGHWAY,,,ROSWELL,,,GA,,30075,US
ELVONIA PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5365 WHITESVILLE ROAD,,,WEST POINT,,,GA,,31833,US
EMERALD CITY LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,103 TERRACE DRIVE,,,DUBLIN,,,GA,,31021,US
EMERALD ISLES PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1402 SHADOWBROOK DRIVE,,,MARIETTA,,,GA,,30062,US
EMERITUS AT BIG CREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,655 MANSELL ROAD,,,ROSWELL,,,GA,,30076,US
EMERITUS AT BUFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4450 OLD HAMILTON MILL ROAD,,,BUFORD,,,GA,,30518,US
EMERITUS AT COURTYARD GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1000 RIVER CENTRE PLACE,,,LAWRENCEVILLE,,,GA,,30043,US
EMERITUS AT DECATUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,475 IRVIN COURT,,,DECATUR,,,GA,,30030,US
EMERITUS AT DUNWOODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1460 SOUTH JOHNSON FERRY ROAD,,,ATLANTA,,,GA,,30319,US
EMERITUS AT FLINT RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,250 WATER TOWER COURT,,,MACON,,,GA,,31210,US
EMERITUS AT HERITAGE HILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3607 WEEMS ROAD,,,COLUMBUS,,,GA,,31909,US
EMERITUS AT LAKE POINTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,45 WALNUT STREET,,,HARTWELL,,,GA,,30643,US
EMERITUS AT LAKE SPRINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4355 SOUTH LEE STREET,,,BUFORD,,,GA,,30518,US
EMERITUS AT NEWNAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,355 MILLARD FARMER INDUSTRIAL BOULEVARD,,,NEWNAN,,,GA,,30263,US
EMERITUS AT PEACHTREE VILLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,199 WEST GARY ROAD,,,COMMERCE,,,GA,,30529,US
EMERITUS AT RIVERSTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,125 RIVERSTONE TERRACE,,,CANTON,,,GA,,30114,US
EMERITUS AT SANDY SPRINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1260 HIGHTOWER TRAIL,,,ATLANTA,,,GA,,30350,US
EMERITUS AT SANDY SPRINGS PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1262 HIGHTOWER TRAIL,,,ATLANTA,,,GA,,30350,US
EMERITUS AT SPRING MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1790 POWDER SPRINGS ROAD,,,MARIETTA,,,GA,,30064,US
