row_id,Facility Name,Address,City,Zip Code,Beds,Type
USA-GA-79-GA-All-output-644,BRIGHTER DAY PCH,2720 COLORADO STREET,COLUMBUS,31906,5,Personal Care Home
USA-GA-79-GA-All-output-645,BRIGHTER MORNINGS AT THE SHOALS,7456 HWY 82 SPUR,MAYSVILLE,30558,5,Personal Care Home
USA-GA-79-GA-All-output-646,BRIGHTMOOR SENIOR LIVING,3223 NEWNAN ROAD,GRIFFIN,30223,69,Personal Care Home
USA-GA-79-GA-All-output-647,BRIGHTON GARDENS OF BUCKHEAD,"3088 LENOX ROAD, NE",ATLANTA,30324,115,Personal Care Home
USA-GA-79-GA-All-output-648,BRIGHTON GARDENS OF DUNWOODY,1240 ASHFORD CENTER PARKWAY,DUNWOODY,30338,115,Personal Care Home
USA-GA-79-GA-All-output-649,BRIGHTSTAR AT CANDLEWOOD LANE,4899 CANDLEWOOD LANE,STONE MOUNTAIN,30088,3,Personal Care Home
USA-GA-79-GA-All-output-650,BRINSON COMMUNITY CARE,549 BRINSON/COLQUITT HWY,BRINSON,39825,6,Personal Care Home
USA-GA-79-GA-All-output-651,BRITTANY HOUSE AT BENSON HEIGHTS II,1695 EAST LAKE DRIVE,MARIETTA,30062,3,Personal Care Home
USA-GA-79-GA-All-output-652,BRITTANY HOUSE AT BENSON HGTS,1788 SANDY PLAINS ROAD,MARIETTA,30062,6,Personal Care Home
USA-GA-79-GA-All-output-653,BRITTANY HOUSE AT HOLLY SPRINGS,2852 HOLLY SPRINGS ROAD,MARIETTA,30062,6,Personal Care Home
USA-GA-79-GA-All-output-654,BRITTANY HOUSE AT KINCAID,1425 KINCAID ROAD,MARIETTA,30066,6,Personal Care Home
USA-GA-79-GA-All-output-655,BRITTANY HOUSE AT MACBY,1780 MACBY DRIVE,MARIETTA,30066,3,Personal Care Home
USA-GA-79-GA-All-output-656,BRITTANY'S PLACE,141 DENIS DRIVE,JEFFERSONVILLE,31044,20,Personal Care Home
USA-GA-79-GA-All-output-657,BROAD STREET PCH,227 BROAD STREET,TALLAPOOSA,30176,4,Personal Care Home
USA-GA-79-GA-All-output-658,BRODERICK PERSONAL CARE,114 CHAPEL ST,GREENSBORO,30642,6,Personal Care Home
USA-GA-79-GA-All-output-659,BROOKDALE PLACE OF AUGUSTA,326 BOY SCOUT ROAD,AUGUSTA,30909,48,Personal Care Home
USA-GA-79-GA-All-output-660,BROOKS HOME CARE,2408 MIMS ROAD,HEPHZIBAH,30815,3,Personal Care Home
USA-GA-79-GA-All-output-661,BROOKS MANOR,1951 MILTON ROAD,AUGUSTA,30904,13,Personal Care Home
USA-GA-79-GA-All-output-662,BROOKSIDE GLEN,400 BRADLEY PARK DRIVE,COLUMBUS,31904,48,Personal Care Home
USA-GA-79-GA-All-output-663,BROWN PERSONAL CARE HOME,554 IDLEWOOD ROAD,WAYNESBORO,30830,6,Personal Care Home
USA-GA-79-GA-All-output-664,BRYANT'S OF PEACE PCH,339 MARSHALL STREET,MARTINEZ,30907,11,Personal Care Home
USA-GA-79-GA-All-output-665,BUCKINGHAM SOUTH PCH,5450 ABERCORN STREET,SAVANNAH,31406,92,Personal Care Home
USA-GA-79-GA-All-output-666,BURNT HICKORY,603 NORTH BURNT HICKORY ROAD,DOUGLASVILLE,30134,4,Personal Care Home
USA-GA-79-GA-All-output-667,BURST OF JOY,396 7TH AVE SE,CAIRO,39828,6,Personal Care Home
USA-GA-79-GA-All-output-668,BURTON HOME CARE,21 IVYWOOD DRIVE,HULL,30646,3,Personal Care Home
USA-GA-79-GA-All-output-669,BURTON HOME CARE,447 REESE ROAD,ATHENS,30601,6,Personal Care Home
USA-GA-79-GA-All-output-670,BUSY BEES COTTAGE COVE*,3042 HACIENDA COURT,MARIETTA,30066,3,Personal Care Home
USA-GA-79-GA-All-output-671,BUSY BEES PERSONAL CARE HOME,123 HARTLEY WOODS DRIVE,KENNESAW,30144,3,Personal Care Home
USA-GA-79-GA-All-output-672,BUSY BEES SERENITY HOUSE,2261 LAVENDER DRIVE,MARIETTA,30066,3,Personal Care Home
USA-GA-79-GA-All-output-673,BY FAITH PERSONAL CARE HOME,1404 MEADOWIND COURT,CONYERS,30094,3,Personal Care Home
USA-GA-79-GA-All-output-674,C & G CARE WHISPERS,841 OVERLOOK TRAIL,MONROE,30655,4,Personal Care Home
USA-GA-79-GA-All-output-675,C AND L HOME AWAY FROM HOME,503 ELM AVENUE,AMERICUS,31709,6,Personal Care Home
USA-GA-79-GA-All-output-676,C R NEELEY,1142 COLVIN KENNEDY ROAD,LINCOLNTON,30817,5,Personal Care Home
USA-GA-79-GA-All-output-677,CAMBRIDGE FARMS,4040 WEBB BRIDGE ROAD,ALPHARETTA,30005,8,Personal Care Home
USA-GA-79-GA-All-output-678,CAMDEN PLACE,115 DODD CIRCLE,STATESBORO,30458,20,Personal Care Home
USA-GA-79-GA-All-output-679,CAMELOT COURT,611 SOUTH APRICOT STREET,OCILLA,31774,4,Personal Care Home
USA-GA-79-GA-All-output-680,CAMERON HALL OF ELLIJAY,114 PENLAND STREET,ELLIJAY,30540,70,Personal Care Home
USA-GA-79-GA-All-output-681,CAMERON HALL OF ELLIJAY,114 PENLAND STREET,ELLIJAY,30540,70,Personal Care Home
USA-GA-79-GA-All-output-682,CAMERON HALL SENIOR LIVING COMMUNITIES,240 MARIETTA HIGHWAY,CANTON,30114,105,Personal Care Home
USA-GA-79-GA-All-output-683,CAMERON HALL SENIOR LIVING COMMUNITIES,240 MARIETTA HIGHWAY,CANTON,30114,105,Personal Care Home
USA-GA-79-GA-All-output-684,CAMILLA DD SITE #1,55 STEPHENS STREET,CAMILLA,31730,2,Personal Care Home
USA-GA-79-GA-All-output-685,CAMILLA RETIREMENT HOME,161 EAST BROAD STREET,CAMILLA,31730,40,Personal Care Home
USA-GA-79-GA-All-output-686,CAMPBELL - STONE N APARTMENTS,"350 CARPENTER DRIVE, NE",ATLANTA,30328,24,Personal Care Home
USA-GA-79-GA-All-output-687,CAMPBELL GATE,1010 CAMPBELL GATE ROAD,LAWRENCEVILLE,30045,4,Personal Care Home
USA-GA-79-GA-All-output-688,CANARA'S HOUSE,"3012 TYLERTON COURT, SW",ATLANTA,30311,3,Personal Care Home
USA-GA-79-GA-All-output-689,CANDLER RIDGE II,1205 NUNNALLY DRIVE,MONROE,30655,6,Personal Care Home
USA-GA-79-GA-All-output-690,CANDLER RIDGE III PCH,4053 CHEMAWA DRIVE,STONE MOUNTAIN,30083,3,Personal Care Home
USA-GA-79-GA-All-output-691,CANNON WOOD VILLAGE,2834 OLD US HIGHWAY 441,TIGER,30576,32,Personal Care Home
USA-GA-79-GA-All-output-692,CANTERBURY COURT,"3750 PEACHTREE ROAD, NE",ATLANTA,30319,22,Personal Care Home
USA-GA-79-GA-All-output-693,CARDINAL TRANSITIONAL CENTER,413 HENSON AVE,COLUMBUS,31907,6,Personal Care Home
USA-GA-79-GA-All-output-694,CARE & COMFORT EXTENDED STAY,3417 RIDGECREST DRIVE,POWDER SPRINGS,30127,2,Personal Care Home
USA-GA-79-GA-All-output-695,CARE ANGELS,1714 SOUTH JOHNSON FERRY RD NE,ATLANTA,30319,3,Personal Care Home
USA-GA-79-GA-All-output-696,CARE GIVERS & MORE ELDERLY CARE SERVICES,6602 SHUCRAFT ROAD,APPLING,30802,5,Personal Care Home
USA-GA-79-GA-All-output-697,CARE HOUSE/SSHINE,166 ALFRED PAYNE ROAD,DANVILLE,31017,6,Personal Care Home
USA-GA-79-GA-All-output-698,CARE ONE AT RAVEN CIRCLE,2205 RAVEN CIRCLE,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-699,CARE ONE PCH,6074 GREAT OAKS DRIVE,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-700,CAREFREE MAISON,4055 WILL LEE ROAD,COLLEGE PARK,30349,6,Personal Care Home
USA-GA-79-GA-All-output-701,CAREFUL CARE PERSONAL CARE HOME,601 EAST GRIFFIN AVE,ATTAPULGUS,39815,5,Personal Care Home
USA-GA-79-GA-All-output-702,CARING 4 U,1508 JOHNATHAN PLACE,HEPHZIBAH,30815,3,Personal Care Home
USA-GA-79-GA-All-output-703,CARING 4 YOU PERSONAL CARE HOME,4945 GOLDEN CIRCLE,MABLETON,30126,3,Personal Care Home
USA-GA-79-GA-All-output-704,CARING FROM THE HEART PCH,6385 ROCKLAND RD,LITHONIA,30038,3,Personal Care Home
USA-GA-79-GA-All-output-705,CARING HANDS ASSISTED LIVING,1741 HIGHWAY 138,RIVERDALE,30296,9,Personal Care Home
USA-GA-79-GA-All-output-706,CARING HANDS PERSONAL CARE HOME,1980 MEADOW LANE,DECATUR,30032,4,Personal Care Home
USA-GA-79-GA-All-output-707,CARING HANDS PERSONAL CARE HOME,1530 CEDARS ROAD,LAWRENCEVILLE,30045,5,Personal Care Home
USA-GA-79-GA-All-output-708,CARING HEARTS PCH #2,10 DIAL ROAD,MONROE,30656,4,Personal Care Home
USA-GA-79-GA-All-output-709,CARING HEARTS PERSONAL CARE HOME,430 SOUTH BROAD STREET,MONROE,30655,6,Personal Care Home
USA-GA-79-GA-All-output-710,CARLISLE HOUSE,220 N SCOTT STREET,CAMILLA,31730,3,Personal Care Home
USA-GA-79-GA-All-output-711,"CARLTON, THE","690 MOUNT VERNON HWY, NE",ATLANTA,30328,74,Personal Care Home
USA-GA-79-GA-All-output-712,CARLYLE PLACE RETIREMENT COMMU,5300 ZEBULON ROAD,MACON,31210,66,Personal Care Home
USA-GA-79-GA-All-output-713,CAROL'S PLACE,2662 BARCLAY STREET,HEPHZIBAH,30815,3,Personal Care Home
USA-GA-79-GA-All-output-714,CAROLYN LAKE HEALTHCARE II,1669 CAROLYN LAKE CIRCLE,THOMSON,30824,3,Personal Care Home
USA-GA-79-GA-All-output-715,CAROLYN'S II,202 EAST ADAIR STREET,VALDOSTA,31601,6,Personal Care Home
USA-GA-79-GA-All-output-716,CAROLYN'S PERSONAL CARE HOME,525 GREEN STREET,VALDOSTA,31601,3,Personal Care Home
USA-GA-79-GA-All-output-717,CAROUSEL HOUSE II,173 SOUTH LEE STREET,FORSYTH,31029,12,Personal Care Home
USA-GA-79-GA-All-output-718,CARRIAGE HOUSE OF SOUTHERN PLANTATION,690 TOMMY LEE FULLER DRIVE,LOGANVILLE,30052,43,Personal Care Home
USA-GA-79-GA-All-output-719,CARTER COUNTRY HOME,4447 U.S. 41 SOUTH,LAKE PARK,31636,6,Personal Care Home
USA-GA-79-GA-All-output-720,CASTLEWOOD PCH,4409 MEREWORTH CT,COLUMBUS,31907,6,Personal Care Home
USA-GA-79-GA-All-output-721,"CATHERINE'S HOUSE, PCH",1180 MADISON GREEN LANE,MABLETON,30126,3,Personal Care Home
USA-GA-79-GA-All-output-722,CECIL B DAY HOME,1135 HIGHWAY 42 NORTH,FORSYTH,31029,6,Personal Care Home
USA-GA-79-GA-All-output-723,CEDAR HAVEN,6287 CEDAR MOUNTAIN ROAD,DOUGLASVILLE,30134,5,Personal Care Home
USA-GA-79-GA-All-output-724,CEDAR HILL SENIOR LIVING COMMUNITY,402 E ELLAWOOD AVE,CEDARTOWN,30125,60,Personal Care Home
USA-GA-79-GA-All-output-725,CEDAR MOUNTAIN,6494 CEDAR MOUNTAIN ROAD,DOUGLASVILLE,30134,5,Personal Care Home
USA-GA-79-GA-All-output-726,CEDAR PERSONAL CARE HOME,526 CEDAR STREET,OGELTHORPE,31068,6,Personal Care Home
USA-GA-79-GA-All-output-727,CEDAR PLANTATION SENIOR LIVING & ALZ COMMUNITY,46637 HIGHWAY 46 EAST,METTER,30439,36,Personal Care Home
USA-GA-79-GA-All-output-728,CELESTIAL CARE HOME,6571 VALLEY HILL DRIVE,MABLETON,30126,6,Personal Care Home
USA-GA-79-GA-All-output-729,CHAMBLEE DUNWOODY GROUP HOME,4235 CHAMBLEE DUNWOODY ROAD,CHAMBLEE,30341,5,Personal Care Home
USA-GA-79-GA-All-output-730,CHAMBREL AT ROSWELL,1000 APPLEWOOD DRIVE,ROSWELL,30076,30,Personal Care Home
USA-GA-79-GA-All-output-731,CHAMPEUNE'S PERSONAL CARE HOME,3439 RUSHING ROAD,AUGUSTA,30906,4,Personal Care Home
USA-GA-79-GA-All-output-732,CHAMPION CARE HOUSE I,1841 WOODSIDE COURT,JONESBORO,30236,6,Personal Care Home
USA-GA-79-GA-All-output-733,CHANDLER PLACE,61 ANNIE CHANDLER TRAIL,LAWRENCEVILLE,30046,8,Personal Care Home
USA-GA-79-GA-All-output-734,CHANGES OF CHOICE,2223 STARLINE DRIVE,DECATUR,30032,3,Personal Care Home
USA-GA-79-GA-All-output-735,CHANGING LIVES TODAY,4273 HOLLIDAY ROAD,ATLANTA,30349,5,Personal Care Home
USA-GA-79-GA-All-output-736,CHARIS LOVING CARE HOME,"2000 AUSTELL RD, UNITS 916-920",MARIETTA,30008,6,Personal Care Home
USA-GA-79-GA-All-output-737,CHARIS PERSONAL CARE HOMES,1914 SKIDAWAY ROAD,SAVANNAH,31404,6,Personal Care Home
USA-GA-79-GA-All-output-738,CHARITY PERSONAL CARE HOME,2995 GARNET WAY,COLLEGE PARK,30349,3,Personal Care Home
USA-GA-79-GA-All-output-739,CHARLIE'S HOME,1442 JOYNER AVENUE,MARIETTA,30060,3,Personal Care Home
USA-GA-79-GA-All-output-740,CHARLOTTE'S PERSONAL CARE HOME,1383 KALA DRIVE,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-741,CHARMS PERSONAL CARE HOME,900 WEST RESIDENCE P.O. BOX 5345,ALBANY,31706,18,Personal Care Home
USA-GA-79-GA-All-output-742,"CHATHAM, J HOWARD HOME",14570 PROVIDENCE ROAD,ALPHARETTA,30004,6,Personal Care Home
USA-GA-79-GA-All-output-743,CHELSEA HOUSE,515 CARR STREET,AUGUSTA,30904,6,Personal Care Home
USA-GA-79-GA-All-output-744,CHEROKEE HOME,311 BRICKMILL ROAD (P.O. BOX 1335),CANTON,30115,6,Personal Care Home
USA-GA-79-GA-All-output-745,CHEROKEE'S ANGEL PCH 3,326 HEIGHTS PLACE,CANTON,30114,8,Personal Care Home
USA-GA-79-GA-All-output-746,CHESTNUT MANOR,13 CHESTNUT STREET,GRIFFIN,30223,6,Personal Care Home
USA-GA-79-GA-All-output-747,CHOICE CARE SENIOR LIVING,4930 HIGHWAY 20,LOGANVILLE,30052,6,Personal Care Home
USA-GA-79-GA-All-output-748,CHOICE CARE SENIOR LIVING AT CS FLOYD,278 CS FLOYD ROAD,LOGANVILLE,30052,6,Personal Care Home
USA-GA-79-GA-All-output-749,CHOICE PERSONAL CARE HOME,135 LATA TERRACE,MILLEDGEVILLE,31061,5,Personal Care Home
USA-GA-79-GA-All-output-750,CHOICE VILLAGE RES AT THOMAS RD,8818 THOMAS ROAD,JONESBORO,30238,6,Personal Care Home
USA-GA-79-GA-All-output-751,CHRIST THE ROCK HOME CARE,210 CUTBANK COURT,ATLANTA,30331,3,Personal Care Home
USA-GA-79-GA-All-output-752,CHRISTIAN CARE HOME #2,114 JACQUELINE,MILLEDGEVILLE,31061,6,Personal Care Home
USA-GA-79-GA-All-output-753,CHRISTIAN MINISTRIES PCH,125 HIGHWAY 138,RIVERDALE,30274,24,Personal Care Home
USA-GA-79-GA-All-output-754,"CHRISTMAS, JOHNNIE E MANOR",3891 MANOR HOUSE DRIVE,MARIETTA,30062,6,Personal Care Home
USA-GA-79-GA-All-output-755,CHURCH STREET MANOR,425 WEST CHURCH STREET,SWAINSBORO,30401,15,Personal Care Home
USA-GA-79-GA-All-output-756,CHURCH STREET PCH,828 CHURCH STREET,DUBLIN,31021,4,Personal Care Home
USA-GA-79-GA-All-output-757,CHURCHILL MANOR,143 MAYFIELD ROAD,ALPHARETTA,30004,15,Personal Care Home
USA-GA-79-GA-All-output-758,CHURCHILL MANOR,143 MAYFIELD ROAD,ALPHARETTA,30009,15,Personal Care Home
USA-GA-79-GA-All-output-759,CIRCLE OF CARE PERSONAL CARE HOME,3731 FAIRINGTON DRIVE,HEPHZIBAH,30815,2,Personal Care Home
USA-GA-79-GA-All-output-760,CLARY CARE CENTER & WILKINSON,249 HOSPITAL DRIVE,TOCCOA,30577,92,Personal Care Home
USA-GA-79-GA-All-output-761,CLASSIC COMM SUPPORT IX,3883 WOOD PATH DRIVE,STONE MOUNTAIN,30083,3,Personal Care Home
USA-GA-79-GA-All-output-762,CLASSIC COMMUNITY SUPPORT II,"5400 MEMORIAL DRIVE, APT. 15-H",STONE MOUNTAIN,30083,3,Personal Care Home
USA-GA-79-GA-All-output-763,CLASSIC COMMUNITY SUPPORT III,4879 FENBROOK DRIVE,STONE MOUNTAIN,30088,3,Personal Care Home
USA-GA-79-GA-All-output-764,CLASSIC COMMUNITY SUPPORT V,5058 MARTINS CROSSING ROAD,STONE MOUNTAIN,30088,3,Personal Care Home
USA-GA-79-GA-All-output-765,CLASSIC COMMUNITY SUPPORT VIII,4364 JOHN WESLEY DRIVE,DECATUR,30035,3,Personal Care Home
USA-GA-79-GA-All-output-766,CLASSIC COMMUNITY SUPPORT X,5965 OLD WELLBORN TRACE,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-767,CLIFTON SPRINGS MANOR PERSONAL CARE HOME,2309 CLIFTON SPRINGS MANOR,DECATUR,30034,3,Personal Care Home
USA-GA-79-GA-All-output-768,CLOVER HOUSE,496 N AVERY ROAD,ROME,30165,4,Personal Care Home
USA-GA-79-GA-All-output-769,CLOVER'S ASSISTANT LIVING,4410 SORRELLS WAY,POWDER SPRINGS,30127,3,Personal Care Home
USA-GA-79-GA-All-output-770,CLUB VIEW HOME,9231 CLUB VIEW TRACE,RIVERDALE,30274,4,Personal Care Home
USA-GA-79-GA-All-output-771,COASTAL SENIOR LIVING OF SAINT MARY'S,1020 MCDOWELL STREET,SAINT MARYS,31558,24,Personal Care Home
USA-GA-79-GA-All-output-772,COBBLESTONE PERSONAL CARE HOME,1237 WINSLEY COURT,MARIETTA,30064,3,Personal Care Home
USA-GA-79-GA-All-output-773,COBIS PERSONAL CARE HOME,7200 MANOR ROAD,COLUMBUS,31907,100,Personal Care Home
USA-GA-79-GA-All-output-774,COFER GROUP HOME,4316 SMITHSONIA DRIVE,TUCKER,30084,4,Personal Care Home
USA-GA-79-GA-All-output-775,"COHEN HOME, THE",10485 JONES BRIDGE ROAD,ALPHARETTA,30022,47,Personal Care Home
USA-GA-79-GA-All-output-776,COLLEGE MANOR,205 WEST COLLEGE STREET,GRIFFIN,30224,15,Personal Care Home
USA-GA-79-GA-All-output-777,COLONIAL GARDENS WNR ROBINS #1,903 HIGHWAY 96,WARNER ROBINS,31088,23,Personal Care Home
USA-GA-79-GA-All-output-778,COLONIAL GARDENS WNR ROBINS #2,903 HIGHWAY 96,WARNER ROBINS,31088,23,Personal Care Home
USA-GA-79-GA-All-output-779,COLONIAL GUEST HOUSE,"131 EAST MAIN ST., P. O. BOX 533",FRANKLIN,30217,12,Personal Care Home
USA-GA-79-GA-All-output-780,COLONNADE AT BRANDON WILDE,4275 OWENS ROAD,EVANS,30809,40,Personal Care Home
USA-GA-79-GA-All-output-781,COLQUITT ALTERNATIVE LIVING CARE,258 E. COLLEGE STREET,COLQUITT,39837,15,Personal Care Home
USA-GA-79-GA-All-output-782,COLQUITT GARDEN MANOR,"498 5TH STREET, SE",MOULTRIE,31768,24,Personal Care Home
USA-GA-79-GA-All-output-783,COMFORT CARE PERSONAL CARE HOME,5383 BROWN LEE ROAD,STONE MOUNTAIN,30087,3,Personal Care Home
USA-GA-79-GA-All-output-784,COMFORT PERSONAL CARE HOME,11612 FLEMMING COVE DRIVE,HAMPTON,30228,2,Personal Care Home
USA-GA-79-GA-All-output-785,COMFORT ZONE #2,4652 RIVERWOOD CIRCLE,DECATUR,30035,3,Personal Care Home
USA-GA-79-GA-All-output-786,COMFORTERS,2753 TRAIL CREEK CIRCLE,LITHIA SPRINGS,30122,6,Personal Care Home
USA-GA-79-GA-All-output-787,COMFORTING ARMS PCH,6094 WATERTON WAY,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-788,COMFY PCH,2460 SKYLARS MILL WAY,SNELLVILLE,30078,6,Personal Care Home
USA-GA-79-GA-All-output-789,COMFY PERSONAL CARE HOME,6495 WHITE MILL ROAD,FAIRBURN,30213,3,Personal Care Home
USA-GA-79-GA-All-output-790,COMMUNITY CARE - HOPE,3066 HOPE STREET,HAPEVILLE,30354,9,Personal Care Home
USA-GA-79-GA-All-output-791,COMMUNITY FRIENDSHIP GP HOME,1599 HOWELL MILL ROAD,ATLANTA,30318,11,Personal Care Home
USA-GA-79-GA-All-output-792,COMMUNITY LIVING SOLUTIONS,1973 MANHATTAN PKWY,DECATUR,30035,2,Personal Care Home
USA-GA-79-GA-All-output-793,CONCIERGE CARE I,990 SCOTLAND ROAD,RENTZ,31075,3,Personal Care Home
USA-GA-79-GA-All-output-794,CONCIERGE CARE II,996 SCOTLAND RD,RENTZ,31075,4,Personal Care Home
USA-GA-79-GA-All-output-795,CONCORD HAVEN,669 CONCORD ROAD,SMYRNA,30082,3,Personal Care Home
USA-GA-79-GA-All-output-796,COOPER HOUSE PCH,2213 AUGUSTA HWY,LINCOLNTON,30817,6,Personal Care Home
USA-GA-79-GA-All-output-797,COOPER HOUSE PERSONAL CARE HOME,2213 AUGUSTA HIGHWAY,LINCOLNTON,30817,6,Personal Care Home
USA-GA-79-GA-All-output-798,CORDELIA MANOR PERSONAL CARE HOME,1307 BLACKSHEAR ROAD,CORDELE,31015,44,Personal Care Home
USA-GA-79-GA-All-output-799,CORE HOME CARE,1690 CREVEIS ROAD,AUSTELL,30168,3,Personal Care Home
USA-GA-79-GA-All-output-800,CORINTH ROAD ASSISTED LIVING,1141 CORINTH DRIVE,NEWNAN,30263,15,Personal Care Home
USA-GA-79-GA-All-output-801,CORNER STONE PERSONAL CARE HOME,2083 BETHSAIDA ROAD,RIVERDALE,30296,11,Personal Care Home
USA-GA-79-GA-All-output-802,CORNERSTONE CARE HOME,594 SHANNON WAY,LAWRENCEVILLE,30044,3,Personal Care Home
USA-GA-79-GA-All-output-803,CORNERSTONE CARE OF GEORGIA,1152 NIMBLEWOOD WAY,STONE MOUNTAIN,30088,3,Personal Care Home
USA-GA-79-GA-All-output-804,CORNERSTONE CARE OF GEORGIA II,2186 JONATHAN AVENUE,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-805,CORNERSTONE COMPASSION CENTER,420 WARREN ROAD,AUGUSTA,30907,6,Personal Care Home
USA-GA-79-GA-All-output-806,CORNERSTONE GROUP HOME,919 A LAWYERS LANE,COLUMBUS,31906,15,Personal Care Home
USA-GA-79-GA-All-output-807,CORNERSTONE HEALTH SERVICES,512 COTTAGE PLACE,RIVERDALE,30274,3,Personal Care Home
USA-GA-79-GA-All-output-808,CORNERSTONE TRAINING AND DEVELOP,919 B LAWYERS LANE,COLUMBUS,31906,15,Personal Care Home
USA-GA-79-GA-All-output-809,"COTTAGE AT PLANTATION SOUTH, THE",4598 BARCLAY DRIVE,DUNWOODY,30338,20,Personal Care Home
USA-GA-79-GA-All-output-810,COTTAGE LANDING,150 COTTAGE LANE,CARROLLTON,30117,48,Personal Care Home
USA-GA-79-GA-All-output-811,"COTTAGE SENIOR LIVING, THE",818 ROUND TREE COURT,LAWRENCEVILLE,30045,6,Personal Care Home
USA-GA-79-GA-All-output-812,"COTTAGES ON MOUNTAIN CREEK, THE",5815 MOUNTAIN CREEK ROAD,ATLANTA,30328,8,Personal Care Home
USA-GA-79-GA-All-output-813,COTTER PERSONAL CARE HOME,5146 COTTER DRIVE,UNION CITY,30291,6,Personal Care Home
USA-GA-79-GA-All-output-814,COTTONFIELDS MANOR,55 PLANTATION DRIVE,STOCKBRIDGE,30281,4,Personal Care Home
USA-GA-79-GA-All-output-815,COTTONFIELDS MANOR,55 PLANTATION DRIVE,STOCKBRIDGE,30281,4,Personal Care Home
USA-GA-79-GA-All-output-816,COUNTRY AIR VILLA PERSONAL CAR,8835 NORTHCUTT ROAD,FAIRBURN,30213,5,Personal Care Home
USA-GA-79-GA-All-output-817,COUNTRY GARDENS ASSISTED LIVIN,7175 LESTER ROAD,UNION CITY,30291,50,Personal Care Home
USA-GA-79-GA-All-output-818,COUNTRY GARDENS ASSISTED LIVING,19 HILLCREST CIRCLE,BUTLER,31006,24,Personal Care Home
USA-GA-79-GA-All-output-819,COUNTRY HAVEN RETIREMENT CENTER,120 COUNTRY HAVEN LANE,RINGGOLD,30736,12,Personal Care Home
USA-GA-79-GA-All-output-820,COUNTRY HERITAGE I,5755 CONNER ROAD,FLOWERY BRANCH,30542,15,Personal Care Home
USA-GA-79-GA-All-output-821,COUNTRY HERITAGE II,5761 CONNER ROAD,FLOWERY BRANCH,30542,20,Personal Care Home
USA-GA-79-GA-All-output-822,COUNTRY LIVING PERSONAL CARE,5841 MAYSVILLE ROAD,COMMERCE,30529,6,Personal Care Home
USA-GA-79-GA-All-output-823,"COUNTRY MANNER, A",124 FORD ROAD,BLAIRSVILLE,30512,4,Personal Care Home
USA-GA-79-GA-All-output-824,COUNTRY MANOR ESTATES,1487 ALLEN ROAD,MACON,31216,6,Personal Care Home
USA-GA-79-GA-All-output-825,COUNTRY MANOR PERSONAL CARE HOME,173 N HULIN AVE,TIGNALL,30668,13,Personal Care Home
USA-GA-79-GA-All-output-826,COUNTRY PARADISE PERSONAL CARE HOME,546 MACON RD,MC INTYRE,31054,6,Personal Care Home
USA-GA-79-GA-All-output-827,COUNTRYSIDE PCH,236 LAWSON HALL ROAD,WAYNESBORO,30830,6,Personal Care Home
USA-GA-79-GA-All-output-828,COURTEOUS ONE PERSONAL CARE HOME,210 LEWIS DRIVE,SAVANNAH,31406,4,Personal Care Home
USA-GA-79-GA-All-output-829,COVENANT CARE,166 BERWICK LAKES BLVD,POOLER,31322,4,Personal Care Home
USA-GA-79-GA-All-output-830,COVENANT CARE HAMPTON,120 WEST TISBURY LANE,POOLER,31322,5,Personal Care Home
USA-GA-79-GA-All-output-831,COVENANT CARE KATAMA,108 KATAMA WAY,POOLER,31322,4,Personal Care Home
USA-GA-79-GA-All-output-832,COVENANT CARE LANE,141 WEST TISBURY LANE,POOLER,31322,4,Personal Care Home
USA-GA-79-GA-All-output-833,COVENANT CARE TISBURY,126 WEST TISBURY LANE,POOLER,31322,2,Personal Care Home
USA-GA-79-GA-All-output-834,COVENANT CARE WEST,118 WEST TISBURY LANE,POOLER,31322,4,Personal Care Home
USA-GA-79-GA-All-output-835,COVENANT WOODS,5424 WOODRUFF FARM ROAD,COLUMBUS,31907,29,Personal Care Home
USA-GA-79-GA-All-output-836,COVENTRY PLACE,2806 NORTH DECATUR ROAD,DECATUR,30033,75,Personal Care Home
USA-GA-79-GA-All-output-837,COVINGTON CARE HOME,514 COVINGTON STREET,JACKSON,30233,6,Personal Care Home
USA-GA-79-GA-All-output-838,COZY MANOR,706 NORTH MAIN,LA FAYETTE,30728,14,Personal Care Home
USA-GA-79-GA-All-output-839,CRABAPPLE HALL,200 PINE VALLEY DRIVE,ALPHARETTA,30009,8,Personal Care Home
USA-GA-79-GA-All-output-840,CREEKSIDE II,260 RALSTON CREEK TRAIL,ELLIJAY,30536,4,Personal Care Home
USA-GA-79-GA-All-output-841,CREEKSIDE PERSONAL CARE HOME,2007 S HIDDEN HILLS PARKWAY,STONE MOUNTAIN,30088,3,Personal Care Home
USA-GA-79-GA-All-output-842,CREEKSIDE PERSONAL CARE HOME,256 RALSTON CREEK TRAIL,ELLIJAY,30540,5,Personal Care Home
USA-GA-79-GA-All-output-843,CRESTKNOLL PERSONAL CARE HOME,2258 CRESTKNOLL CIRCLE,DECATUR,30032,6,Personal Care Home
