row_id,Facility Name,Address1,Address2,City,Zip,State,Phone,Fax,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Licensed Beds,Country,facility_type
USA-GA-78-GA-All-output-945,DOUGLASVILLE NURSING AND REHABILITATION CENTER,4028 HWY 5,,DOUGLASVILLE,30135,GA,7709427111,7704891268,4028 HWY 5,,DOUGLASVILLE,30135,GA,246,US,Nursing Home
USA-GA-78-GA-All-output-946,EARLY MEMORIAL NURSING HOME,11740 COLUMBIA ROAD,,BLAKELY,39823,GA,2297233796,2297238024,11740 COLUMBIA ROAD,,BLAKELY,39823,GA,117,US,Nursing Home
USA-GA-78-GA-All-output-947,EFFINGHAM CARE CENTER,459 HIGHWAY 119 S,,SPRINGFIELD,31329-0386,GA,9127546451,9127549901,P.O. BOX 336,,SPRINGFIELD,31329,GA,105,US,Nursing Home
USA-GA-78-GA-All-output-948,PRUITTHEALTH - SPRING VALLEY,651 RHODES DRIVE,,ELBERTON,30635,GA,7062833880,7062136012,651 RHODES DRIVE,,ELBERTON,30635,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-949,HEARDMONT NURSING HOME,1043 LONGSTREET ROAD,,ELBERTON,30635,GA,7062835429,7062139301,1043 LONGSTREET ROAD,,ELBERTON,30635,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-950,PRUITTHEALTH - SWAINSBORO,856 HIGHWAY 1 SOUTH,,SWAINSBORO,30401,GA,4782377022,4782373024,P.O. BOX 1758,,SWAINSBORO,30401,GA,103,US,Nursing Home
USA-GA-78-GA-All-output-951,TWIN VIEW HEALTH AND REHAB,211 MATHIS AVENUE,,TWIN CITY,30471,GA,4787632141,4787633759,PO BOX 482,,TWIN CITY,30471,GA,110,US,Nursing Home
USA-GA-78-GA-All-output-952,EMANUEL COUNTY NURSING HOME,117 KITE ROAD,,SWAINSBORO,30401,GA,4782891334,4782891365,P.O. BOX 879,,SWAINSBORO,30401,GA,49,US,Nursing Home
USA-GA-78-GA-All-output-953,CAMELLIA HEALTH & REHABILITATION,700 EAST LONG STREET,,CLAXTON,30417-0712,GA,9127392245,9127393762,P.O. BOX 712,,CLAXTON,30417,GA,87,US,Nursing Home
USA-GA-78-GA-All-output-954,PRUITTHEALTH - BLUE RIDGE,99 OUIDA STREET,,BLUE RIDGE,30513,GA,7066322271,7066327633,102 HOSPITAL DRIVE,,CHATSWORTH,30705,GA,101,US,Nursing Home
USA-GA-78-GA-All-output-955,KINDRED TRANSITIONAL CARE AND REHAB - LAFAYETTE,110 BRANDYWINE BOULEVARD,,FAYETTEVILLE,30214,GA,7704612928,7704618507,110 BRANDYWINE BOULEVARD,,FAYETTEVILLE,30214,GA,162,US,Nursing Home
USA-GA-78-GA-All-output-956,SOUTHLAND HEALTH AND REHABILITATION,151 WISDOM ROAD,,PEACHTREE CITY,30269,GA,7706319000,7704872788,P.O. BOX 2747,,PEACHTREE CITY,30269,GA,155,US,Nursing Home
USA-GA-78-GA-All-output-957,ROME HEALTH AND REHABILITATION CENTER,1345 REDMOND ROAD,,ROME,30165-3107,GA,7062348281,7062357040,1345 REDMOND ROAD,,ROME,30165,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-958,ETOWAH LANDING,809 SOUTH BROAD ST,,ROME,30161,GA,7062351337,7062355626,809 SOUTH BROAD ST,,ROME,30161,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-959,WINTHROP HEALTH AND REHABILITATION,12 CHATEAU DRIVE,,ROME,30161,GA,7062351422,7062369247,12 CHATEAU DRIVE,,ROME,30161,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-960,PRUITTHEALTH - ROME,2 THREE MILE ROAD NE,,ROME,30165,GA,7062366002,7062366003,2 THREE MILE ROAD NE,,ROME,30165,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-961,EVERGREEN HEALTH & REHABILITATION CENTER,139 MORAN LAKE ROAD,NE,ROME,30161,GA,7063783383,7063783386,P.O. BOX 1305,,ROME,30162,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-962,FIFTH AVENUE HEALTH CARE,505 NORTH FIFTH  AVENUE,,ROME,30165,GA,7062910521,7062343508,505 NORTH FIFTH  AVENUE,,ROME,30165,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-963,CHULIO HILLS HEALTH AND REHAB,1170 CHULIO ROAD,,ROME,30161,GA,7062351132,7062954163,1170 CHULIO ROAD,,ROME,30161,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-964,CHESTNUT RIDGE NSG & REHAB CTR,125 SAMARITAN DRIVE,,CUMMING,30040,GA,7708890120,7708875626,125 SAMARITAN DRIVE,,CUMMING,30040,GA,150,US,Nursing Home
USA-GA-78-GA-All-output-965,CUMMING NURSING CENTER,2775 CASTLEBERRY ROAD,,CUMMING,30041,GA,7707812300,7708885027,P.O. BOX 24,,CUMMING,30028,GA,87,US,Nursing Home
USA-GA-78-GA-All-output-966,BROWN HEALTH AND REHABILITATION,545 COOK STREET,,ROYSTON,30662,GA,7062451900,7062451918,P.O. BOX 589,,ROYSTON,30662,GA,144,US,Nursing Home
USA-GA-78-GA-All-output-967,"WILLIAM BREMAN JEWISH HOME, THE",3150 HOWELL MILL ROAD N.W.,,ATLANTA,30327,GA,4043518410,4043516698,3150 HOWELL MILL ROAD N.W.,,ATLANTA,30327,GA,96,US,Nursing Home
USA-GA-78-GA-All-output-968,DUNWOODY HEALTH AND REHABILITATION CENTER,5470 MERIDIAN MARK ROAD,BLDG E,ATLANTA,30342-1623,GA,4042565131,4042571820,5470 MERIDIAN MARK ROAD,BLDG E,ATLANTA,30342,GA,240,US,Nursing Home
USA-GA-78-GA-All-output-969,PRUITTHEALTH - WEST ATLANTA,2645 WHITING STREET N.W.,,ATLANTA,30318-4597,GA,4047999267,4047998487,2645 WHITING STREET N.W.,,ATLANTA,30318,GA,120,US,Nursing Home
USA-GA-78-GA-All-output-970,FAIRBURN HEALTH CARE CENTER,178 WEST CAMPBELLTON STREET,,FAIRBURN,30213,GA,7709641320,7709696177,178 WEST CAMPBELLTON STREET,,FAIRBURN,30213,GA,120,US,Nursing Home
USA-GA-78-GA-All-output-971,LENBROOK,3747 PEACHTREE ROAD,NE,ATLANTA,30319,GA,4042333000,4042643380,3747 PEACHTREE ROAD,NE,ATLANTA,30319,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-972,BONTERRA TRANSITIONAL CARE & REHABILITATION,2801 FELTON DRIVE,,EAST POINT,30344,GA,4047677591,4047650547,2801 FELTON DRIVE,,EAST POINT,30344,GA,118,US,Nursing Home
USA-GA-78-GA-All-output-973,ROSWELL NURSING & REHAB CENTER,1109 GREEN STREET,,ROSWELL,30075,GA,7709981802,7705188144,P.O. BOX 1698,,ROSWELL,30075,GA,268,US,Nursing Home
USA-GA-78-GA-All-output-974,SIGNATURE HEALTHCARE OF BUCKHEAD,54 PEACHTREE PARK DRIVE N.E.,,ATLANTA,30309,GA,4043516041,4043551092,54 PEACHTREE PARK DRIVE N.E.,,ATLANTA,30309,GA,179,US,Nursing Home
USA-GA-78-GA-All-output-975,PRUITTHEALTH - FAIRBURN,7560 BUTNER ROAD,,FAIRBURN,30213-1914,GA,7703067878,7703067779,7560 BUTNER ROAD,,FAIRBURN,30213,GA,82,US,Nursing Home
USA-GA-78-GA-All-output-976,CRESTVIEW HEALTH & REHAB CTR,2800 SPRINGDALE ROAD,,ATLANTA,30315,GA,4046168100,4046168799,2800 SPRINGDALE ROAD,,ATLANTA,30315,GA,388,US,Nursing Home
USA-GA-78-GA-All-output-977,"A.G. RHODES HOME, INC, THE",350 BOULVARD,S.E.,ATLANTA,30312-3352,GA,4046886731,4046598639,350 BOULVARD,S.E.,ATLANTA,30312,GA,138,US,Nursing Home
USA-GA-78-GA-All-output-978,WESTMINSTER COMMONS,560 ST CHARLES AVE,NE,ATLANTA,30308,GA,4048742233,4042147914,560 ST CHARLES AVE,NE,ATLANTA,30308,GA,90,US,Nursing Home
USA-GA-78-GA-All-output-979,RELIABLE HEALTH & REHAB AT LAKEWOOD,1980 ARROW STREET,SW,ATLANTA,30310,GA,4047554080,4047556040,1980 ARROW STREET,SW,ATLANTA,30310,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-980,WELLINGTON COURT AT ST GEORGE VILLAGE,11350 WOODSTOCK ROAD,,ROSWELL,30075,GA,6789870496,7706458694,11350 WOODSTOCK ROAD,,ROSWELL,30075,GA,30,US,Nursing Home
USA-GA-78-GA-All-output-981,SADIE G. MAYS HEALTH & REHABILITATION CENTER,1821 ANDERSON AVENUE NW,,ATLANTA,30314,GA,4047942477,4047999876,1821 ANDERSON AVENUE NW,,ATLANTA,30314,GA,206,US,Nursing Home
USA-GA-78-GA-All-output-982,FOX GLOVE CENTER,2850 SPRINGDALE ROAD SW,,ATLANTA,30315,GA,4047628672,4047688630,2850 SPRINGDALE ROAD SW,,ATLANTA,30315,GA,109,US,Nursing Home
USA-GA-78-GA-All-output-983,OUR LADY OF PERPETUAL HELP FRE,760 POLLARD BOULEVARD SW,,ATLANTA,30315,GA,4046889515,4045889568,760 WASHINGTON STREET SW,,ATLANTA,30315,GA,54,US,Nursing Home
USA-GA-78-GA-All-output-984,NURSE CARE OF BUCKHEAD,2920 PHARR COURT SOUTH NW,,ATLANTA,30305-2104,GA,4042619043,4042315402,2920 PHARR COURT SOUTH NW,,ATLANTA,30305,GA,220,US,Nursing Home
USA-GA-78-GA-All-output-985,CHRISTIAN CITY REHABILITATION CENTER,7300 LESTER ROAD,,UNION CITY,30291-2328,GA,7709643301,7709647041,7300 LESTER ROAD,,UNION CITY,30291,GA,200,US,Nursing Home
USA-GA-78-GA-All-output-986,LEGACY TRANSITIONAL CARE & REHABILITATION,460 AUBURN AVENUE N.E.,,ATLANTA,30312,GA,4045231613,4046814536,460 AUBURN AVENUE N.E.,,ATLANTA,30312,GA,186,US,Nursing Home
USA-GA-78-GA-All-output-987,GILMER NURSING HOME,1362 SOUTH MAIN STREET,,ELLIJAY,30540,GA,7062764741,7062764710,P.O. BOX 1161,,ELLIJAY,30540,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-988,GIBSON HEALTH AND REHABILITATION,434 BEALL SPRINGS ROAD,,GIBSON,30810,GA,7065983201,7065983802,P O BOX 248,,GIBSON,30810,GA,104,US,Nursing Home
USA-GA-78-GA-All-output-989,SEARS MANOR NURSING HOME,3311 LEE STREET,,BRUNSWICK,31521-4100,GA,9122641857,9122670505,P.O. BOX 1993,,BRUNSWICK,31520,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-990,MAGNOLIA MANOR OF ST SIMONS REHAB & NURSING CENTER,2255 FREDERICA ROAD,,SAINT SIMONS ISLAND,31522-1999,GA,9126389988,9126382887,2255 FREDERICA ROAD,,SAINT SIMONS ISLAND,31522,GA,125,US,Nursing Home
USA-GA-78-GA-All-output-991,MARSH'S EDGE,111 RENEGAR WAY,,SAINT SIMONS ISLAND,31522,GA,9122912000,9122912098,111 RENEGAR WAY,,SAINT SIMONS ISLAND,31522,GA,20,US,Nursing Home
USA-GA-78-GA-All-output-992,SENIOR CARE CENTER - BRUNSWICK,2611 WILDWOOD DRIVE,,BRUNSWICK,31520,GA,9122658528,9122650459,2611 WILDWOOD DRIVE,,BRUNSWICK,31520,GA,200,US,Nursing Home
USA-GA-78-GA-All-output-993,CALHOUN HEALTH CARE CENTER,1387 HIGHWAY 41 NORTH,,CALHOUN,30701,GA,7066291289,7066253194,1387 HIGHWAY 41 NORTH,,CALHOUN,30701,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-994,GORDON HEALTH AND REHABILITATION,1280 MAULDIN ROAD NE,,CALHOUN,30703-0789,GA,7066250044,7066021931,P.O. BOX  789,,CALHOUN,30703,GA,117,US,Nursing Home
USA-GA-78-GA-All-output-995,PINEWOOD NURSING CENTER,433 NORTH MCGRIFF STREET,,WHIGHAM,39897-2146,GA,2297624121,2297624899,PO BOX 46,,WHIGHAM,31797,GA,142,US,Nursing Home
USA-GA-78-GA-All-output-996,BOSWELL-PARKER HEALTH AND REHABILITATION,1211 SILOAM ROAD,,GREENSBORO,30642,GA,7064531912,7064531575,P. O. BOX 329,,GREENSBORO,30642,GA,29,US,Nursing Home
USA-GA-78-GA-All-output-997,GREENE POINT HEALTH AND REHABILITATION,1321 WASHINGTON HIGHWAY,,UNION POINT,30669,GA,7064862167,7064864022,P.O. BOX 312,,UNION POINT,30669,GA,71,US,Nursing Home
USA-GA-78-GA-All-output-998,"SCEPTER REHABILITATION AND HEALTHCARE CENTER, LLC",3000 LENORA CHURCH DRIVE,,SNELLVILLE,30078,GA,7709722040,7709724496,3000 LENORA CHURCH DRIVE,,SNELLVILLE,30078,GA,167,US,Nursing Home
USA-GA-78-GA-All-output-999,SALUDE - THE ART OF RECOVERY,601 NORTH HOLT PARKWAY,,SUWANEE,30024,GA,7709043222,7709043249,1000 FIANNA WAY,,FORT SMITH,72919,AR,64,US,Nursing Home
USA-GA-78-GA-All-output-1000,LIFE CARE CENTER OF GWINNETT,3850 SAFEHAVEN DRIVE,,LAWRENCEVILLE,30044-4042,GA,7709230005,7702797067,3850 SAFEHAVEN DRIVE,,LAWRENCEVILLE,30044,GA,163,US,Nursing Home
USA-GA-78-GA-All-output-1001,DELMAR GARDENS OF GWINNETT,3100 CLUB DRIVE,,LAWRENCEVILLE,30044,GA,7709233100,7703815422,3100 CLUB DRIVE,,LAWRENCEVILLE,30044,GA,67,US,Nursing Home
USA-GA-78-GA-All-output-1002,CAMBRIDGE POST ACUTE CARE CENTER,2020 MCGEE ROAD,,SNELLVILLE,30078,GA,7709787250,7709787149,2020 MCGEE ROAD,,SNELLVILLE,30078,GA,144,US,Nursing Home
USA-GA-78-GA-All-output-1003,GWINNETT EXTENDED CARE CENTER,650 PROFESSIONAL DRIVE,,LAWRENCEVILLE,30046,GA,6783123000,6783123065,650 PROFESSIONAL DRIVE,,LAWRENCEVILLE,30046,GA,89,US,Nursing Home
USA-GA-78-GA-All-output-1004,LIFE CARE CTR OF LAWRENCEVILLE,210 COLLINS INDUSTRIAL WAY,,LAWRENCEVILLE,30045,GA,6784420777,6784429777,210 COLLINS INDUSTRIAL WAY,,LAWRENCEVILLE,30045,GA,125,US,Nursing Home
USA-GA-78-GA-All-output-1005,"D SCOTT HUDGENS CENTER FOR SKILLED NURSING, THE",3500 ANNANDALE LANE,,SUWANEE,30024,GA,7709323472,7709323257,3500 ANNANDALE LANE,,SUWANEE,30024,GA,32,US,Nursing Home
USA-GA-78-GA-All-output-1006,PRUITTHEALTH - LANIER,2451 PEACHTREE INDUSTRIAL BLVD,,BUFORD,30518-2418,GA,7706142800,7709325754,2451 PEACHTREE INDUSTRIAL BLVD,,BUFORD,30518,GA,117,US,Nursing Home
USA-GA-78-GA-All-output-1007,PRUITTHEALTH - LILBURN,788 INDIAN TRAIL ROAD,,LILBURN,30047,GA,7709232020,7709238495,788 INDIAN TRAIL ROAD,,LILBURN,30047,GA,152,US,Nursing Home
USA-GA-78-GA-All-output-1008,HABERSHAM HOME,HIGHWAY 441 NORTH,BOX 37,DEMOREST,30535,GA,7067543113,7068394010,P. O. BOX 37,,DEMOREST,30535,GA,84,US,Nursing Home
USA-GA-78-GA-All-output-1009,"OAKS - SCENIC VIEW SKILLED NURSING, THE",205 PEACH ORCHARD ROAD,,BALDWIN,30511,GA,7067788377,7067761807,205 PEACH ORCHARD ROAD,,BALDWIN,30511,GA,148,US,Nursing Home
USA-GA-78-GA-All-output-1010,"BELL MINOR HOME, THE",2200 OLD HAMILTON PLACE NE,,GAINESVILLE,30507,GA,7705322066,7705323432,2200 OLD HAMILTON PLACE NE,,GAINESVILLE,30507,GA,104,US,Nursing Home
USA-GA-78-GA-All-output-1011,"OAKS - LIMESTONE, THE",2560 FLINTRIDGE ROAD,,GAINESVILLE,30501,GA,7705363391,7705364862,2560 FLINTRIDGE ROAD,,GAINESVILLE,30501,GA,104,US,Nursing Home
USA-GA-78-GA-All-output-1012,NEW HORIZONS LIMESTONE,2020 BEVERLY ROAD NE,,GAINESVILLE,30501,GA,7702198600,7705338630,2020 BEVERLY ROAD NE,,GAINESVILLE,30501,GA,142,US,Nursing Home
USA-GA-78-GA-All-output-1013,WILLOWWOOD NURSING CENTER,4595 CANTRELL ROAD,,FLOWERY BRANCH,30542-0011,GA,7709672070,7709674312,4595 CANTRELL ROAD,,FLOWERY BRANCH,30542,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-1014,NEW HORIZONS LANIER PARK,675 WHITE SULPHUR ROAD,,GAINESVILLE,30501,GA,7702198300,7702198329,675 WHITE SULPHUR ROAD,,GAINESVILLE,30501,GA,118,US,Nursing Home
USA-GA-78-GA-All-output-1015,WILLOWBROOKE COURT AT LANIER VILLAGE ESTATES,4145 MISTY MORNING WAY,,GAINESVILLE,30506,GA,6784503005,6789891881,4145 MISTY MORNING WAY,,GAINESVILLE,30506,GA,64,US,Nursing Home
USA-GA-78-GA-All-output-1016,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,,SPARTA,31087,GA,7064446057,7064446030,P.O. BOX 237,,SPARTA,31087,GA,81,US,Nursing Home
USA-GA-78-GA-All-output-1017,PROVIDENCE OF SPARTA HEALTH AND REHAB,60 PROVIDENCE STREET,PO BOX 86,SPARTA,31087,GA,7064445153,7064448875,P.O. BOX 86,,SPARTA,31087,GA,71,US,Nursing Home
USA-GA-78-GA-All-output-1018,COUNTRYSIDE HEALTH CENTER,233 CARROLLTON  STREET,,BUCHANAN,30113-4917,GA,7706463861,7706463601,P.O. BOX 550,,BUCHANAN,30113,GA,62,US,Nursing Home
USA-GA-78-GA-All-output-1019,HARALSON NSG & REHAB CENTER,315 FIELD STREET,,BREMEN,30110,GA,7705374482,7705371279,315 FIELD STREET,,BREMEN,30110,GA,120,US,Nursing Home
USA-GA-78-GA-All-output-1020,HART CARE CENTER,261 FAIRVIEW AVENUE,,HARTWELL,30643,GA,7063767121,7063766538,P.O. BOX 766,,HARTWELL,30643,GA,117,US,Nursing Home
USA-GA-78-GA-All-output-1021,HARTWELL HEALTH AND REHABILITATION,94 CADE STREET,,HARTWELL,30643,GA,7068566982,7068566989,94 CADE STREET,,HARTWELL,30643,GA,92,US,Nursing Home
USA-GA-78-GA-All-output-1022,PRUITTHEALTH - FRANKLIN,360 SOUTH RIVER ROAD,,FRANKLIN,30217,GA,7066756674,7066756914,P O BOX 460,,FRANKLIN,30217,GA,78,US,Nursing Home
USA-GA-78-GA-All-output-1023,"WESTBURY MCDONOUGH, LLC",198 HAMPTON STREET,,MCDONOUGH,30253,GA,7709579081,7709573440,P.O. BOX:  796,,MCDONOUGH,30253,GA,210,US,Nursing Home
USA-GA-78-GA-All-output-1024,LAUREL PARK AT HENRY MED CTR,1050 HOSPITAL DRIVE,,STOCKBRIDGE,30281-5099,GA,6786041600,7705073843,1050 HOSPITAL DRIVE,,STOCKBRIDGE,30281,GA,89,US,Nursing Home
USA-GA-78-GA-All-output-1025,CHURCH HOME REHABILITATION AND HEALTHCARE,2470 HWY 41 N,,FORT VALLEY,31030-1376,GA,4789871239,4789888273,P.O. BOX 1376,,PERRY,31069,GA,75,US,Nursing Home
USA-GA-78-GA-All-output-1026,SUMMERHILL ELDERLIVING HOME & CARE,500 STANLEY STREET,,PERRY,31069-3145,GA,4789873100,4789870664,500 STANLEY STREET,,PERRY,31069,GA,160,US,Nursing Home
USA-GA-78-GA-All-output-1027,WARNER ROBINS REHABILITATION CENTER,1601 ELBERTA ROAD,,WARNER ROBINS,31088-1598,GA,4789222241,4783281984,1601 ELBERTA ROAD,,WARNER ROBINS,31088,GA,126,US,Nursing Home
USA-GA-78-GA-All-output-1028,"LODGE, THE",200 SOUTH KIMBERLY ROAD,,WARNER ROBINS,31088-1795,GA,4782934900,4782934892,200 SOUTH KIMBERLY ROAD,,WARNER ROBINS,31088,GA,106,US,Nursing Home
USA-GA-78-GA-All-output-1029,PRUITTHEALTH - OCILLA,209 WEST HUDSON STREET,,OCILLA,31774,GA,2294689431,2294689101,P.O. BOX 505,,OCILLA,31774,GA,83,US,Nursing Home
USA-GA-78-GA-All-output-1030,MAPLE RIDGE HEALTH CARE CENTER,22 MAPLE RIDGE DRIVE S.E.,,CARTERSVILLE,30120,GA,7706068800,7706061112,22 MAPLE RIDGE DRIVE S.E.,,CARTERSVILLE,30120,GA,74,US,Nursing Home
USA-GA-78-GA-All-output-1031,PALEMON GASKINS MEM NSG HOME,710 NORTH IRWIN AVENUE,,OCILLA,31774-1298,GA,2294683891,2294689991,710 NORTH IRWIN AVENUE,,OCILLA,31774,GA,30,US,Nursing Home
USA-GA-78-GA-All-output-1032,HILL HAVEN NURSING HOME,880 RIDGEWAY ROAD,,COMMERCE,30529,GA,7063368000,7063368340,880 RIDGEWAY ROAD,,COMMERCE,30529,GA,70,US,Nursing Home
USA-GA-78-GA-All-output-1033,NORTHRIDGE HEALTH AND REHABILITATION,100 MEDICAL CENTER DRIVE,,COMMERCE,30529,GA,7063351330,7063355868,100 MEDICAL CENTER DRIVE,,COMMERCE,30529,GA,167,US,Nursing Home
USA-GA-78-GA-All-output-1034,"RETREAT, THE",898 COLLEGE ST,,MONTICELLO,31064,GA,7064688826,7064682253,898 COLLEGE ST,,MONTICELLO,31064,GA,55,US,Nursing Home
USA-GA-78-GA-All-output-1035,HAZELHURST COURT CARE AND REHABILITATION CENTER,180 BURKETT FERRY ROAD,,HAZLEHURST,31539-0754,GA,9123753677,9123759974,P.O. BOX 754,,HAZLEHURST,31539,GA,73,US,Nursing Home
USA-GA-78-GA-All-output-1036,VERO HEALTH AND REHAB OF WADLEY,10200 U.S. HWY 1 SOUTH,,WADLEY,30477,GA,4782525254,4782521750,P.O. BOX 1059,,WADKET,30477,GA,98,US,Nursing Home
USA-GA-78-GA-All-output-1037,PRUITTHEALTH - OLD CAPITOL,310 HIGHWAY #1 BYPASS,,LOUISVILLE,30434,GA,4786253741,4786259473,P.O. BOX 32,,LOUISVILEL,30434,GA,143,US,Nursing Home
USA-GA-78-GA-All-output-1038,PRUITTHEALTH - BETHANY,466 SOUTH GRAY STREET,,MILLEN,30442,GA,4789822531,4789823131,P.O. BOX 600,,MILLEN,30442,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-1039,SCOTT HEALTH & REHABILITATION,12 SMITH LANE,,ADRIAN,31002,GA,4786683225,4786683927,12 SMITH LANE,,ADRIAN,31002,GA,59,US,Nursing Home
USA-GA-78-GA-All-output-1040,WRIGHTSVILLE NURSING HOME,608 WEST COURT STREET,,WRIGHTSVILLE,31096,GA,4788642286,4788641536,P O BOX 209,,WRIGHTSVILLE,31096,GA,94,US,Nursing Home
USA-GA-78-GA-All-output-1041,GRAY HEALTH AND REHABILITATION,156 DOLLY STREET,,GRAY,31032,GA,4789863151,4789861381,P.O. BOX. 175,,GRAY,31032,GA,58,US,Nursing Home
USA-GA-78-GA-All-output-1042,LYNN HAVEN HEALTH AND REHABILITATION,747 MONTICELLO HIGHWAY,,GRAY,31032,GA,4789863196,4789861377,P.O. BOX 185,,GRAY,31032,GA,104,US,Nursing Home
USA-GA-78-GA-All-output-1043,HERITAGE INN OF BARNESVILLE HEALTH AND REHAB,946 VETERANS PARKWAY,,BARNESVILLE,30204,GA,7703582485,7703583917,946 VETERANS PARKWAY,,BARNESVILLE,30204,GA,117,US,Nursing Home
USA-GA-78-GA-All-output-1044,SGMC LAKELAND VILLA,138 WEST THIGPEN AVE,,LAKELAND,31635,GA,2294338881,2294338482,138 WEST THIGPEN AVE,,LAKELAND,31635,GA,62,US,Nursing Home
USA-GA-78-GA-All-output-1045,DUBLINAIR HEALTH & REHAB,300 INDUSTRIAL BLVD,,DUBLIN,31040,GA,4782727437,4782722427,P.O. BOX 1243,,DUBLIN,31040,GA,149,US,Nursing Home
USA-GA-78-GA-All-output-1046,"PREMIER ESTATES OF DUBLIN, LLC",1634 TELFAIR STREET,,DUBLIN,31021,GA,4782721133,4782724401,1634 TELFAIR STREET,,DUBLIN,31021,GA,105,US,Nursing Home
USA-GA-78-GA-All-output-1047,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,,DUBLIN,31040,GA,4782721666,4782752146,PO BOX 549,,DUBLIN,31040,GA,126,US,Nursing Home
USA-GA-78-GA-All-output-1048,LEE COUNTY HEALTH AND REHABILITATION,214 MAIN STREET,,LEESBURG,31763,GA,2297599236,2297599360,P.O. BOX 859,,LEESBURG,31763,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-1049,WOODLANDS HEALTH CARE,652 COASTAL HIGHWAY 17 NORTH,,MIDWAY,31320,GA,9128843361,9128845730,P.O. BOX 270,,MIDWAY,31320,GA,169,US,Nursing Home
USA-GA-78-GA-All-output-1050,COASTAL MANOR,128 COASTAL MANOR DRIVE SE,,LUDOWICI,31316,GA,9125453392,9125453397,128 COASTAL MANOR DRIVE SE,,LUDOWICI,31316,GA,108,US,Nursing Home
USA-GA-78-GA-All-output-1051,PRUITTHEALTH - CRESTWOOD,415 PENDLETON PLACE,,VALDOSTA,31602,GA,2292426868,2292425357,415 PENDLETON PLACE,,VALDOSTA,31602,GA,79,US,Nursing Home
USA-GA-78-GA-All-output-1052,PRUITTHEALTH - LAKEHAVEN,410 EAST NORTHSIDE DRIVE,,VALDOSTA,31602-1802,GA,2292427368,2292426126,P. O. BOX 2999,,VALDOSTA,31602,GA,90,US,Nursing Home
USA-GA-78-GA-All-output-1053,PRUITTHEALTH - VALDOSTA,2501 NORTH ASHLEY STREET,,VALDOSTA,31602,GA,2292447368,2292539102,2501 NORTH ASHLEY STREET,,VALDOSTA,31602,GA,98,US,Nursing Home
USA-GA-78-GA-All-output-1054,GOLD CITY HEALTH AND REHAB,222 MOORE DRIVE,,DAHLONEGA,30533,GA,7068643045,7068644535,222 MOORE DRIVE,,DAHLONEGA,30533,GA,102,US,Nursing Home
USA-GA-78-GA-All-output-1055,MIONA GERIATRIC & DEMENTIA CENTER,201 POPLAR STREET,,IDEAL,31041-0120,GA,4789492270,4789492013,P.O. BOX 120,,ODEA;,31041,GA,88,US,Nursing Home
USA-GA-78-GA-All-output-1056,"OAKS NURSING HOME, INC, THE",777 NURSING HOME ROAD,,MARSHALLVILLE,31057-9799,GA,4789672223,4789672224,777 NURSING HOME ROAD,,MARSHALLVILLE,31057,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-1057,MONTEZUMA HEALTH CARE CENTER,506 SUMTER ST,,MONTEZUMA,31063,GA,4784728168,4784722373,P.O. BOX 639,,MONTEZUMA,31063,GA,100,US,Nursing Home
USA-GA-78-GA-All-output-1058,COMER HEALTH AND REHABILITATION,2430 PAOLI ROAD,,COMER,30629,GA,7067835116,7067835117,2430 PAOLI ROAD,,COMER,30629,GA,116,US,Nursing Home
USA-GA-78-GA-All-output-1059,MAGNOLIA MANOR OF MARION COUNTY,349 GENEVA ROAD,,BUENA VISTA,31803-0197,GA,2296497100,2296495006,HIGHWAY 41 NORTH BOX 197,,BUENA VISTA,31803,GA,70,US,Nursing Home
USA-GA-78-GA-All-output-1060,THOMSON HEALTH AND REHABILITATION,511 MT. PLEASANT ROAD,,THOMSON,30824,GA,7065955574,7065956342,P.O. BOX 1080,,THOMSON,30824,GA,150,US,Nursing Home
USA-GA-78-GA-All-output-1061,WARM SPRINGS MEDICAL CENTER NURSING HOME,5995 SPRING STREET,,WARM SPRINGS,31830,GA,7066553331,7066559233,P.O. BOX 5995,,WARM SPRINGS,31830,GA,79,US,Nursing Home
USA-GA-78-GA-All-output-1062,MILLER NURSING HOME,206 GRACE ST,,COLQUITT,39837-3515,GA,2297582500,2297585198,206 GRACE ST,,COLQUITT,39837,GA,107,US,Nursing Home
