row_id,Name of Home,License #,Extension To Date,Licensed To,Licensed From,Lic Type,Type Res,# Res,Owner/Agency,Adm First Name,Adm Last Name,Dsgne First Name,Dsgne Last Name,Website Phone #,Fax #,email address,Mailing Address,M City,M ZIP Code,Physical Address,P City,P ZIP Code,Sprinkler,facility_type
USA-AK-70-AK-AssistedLiving-output-237,"Golden Hearts ALH, LLC",101057,,31-May-19,1-Jun-17,Biennial,SS,4,"Golden Hearts Assisted Living Home, LLC",Queenie,Cayabyab,Herminigilda/Mark,Cayabyab,342-5937,,goldenheartsalh@yahoo.com,4259 Scenic View Drive,Anchorage,99504,4259 Scenic View Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-238,Good Grace ALH II,101007,,30-Apr-18,1-May-16,Biennial,DU,5,Julie and Cornelion Pentecostes,Julie,Pentecostes,Cornelio,Pentecostes,332-1862,929-0304,pentecostesjuly@yahoo.com,6700 Howard Ave,Anchorage,99504,6700 Howard Avenue,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-239,Good Samaritan ALH,156,,31-May-18,1-Jun-16,Biennial,SS,5,Rudy and Teresita Regacho,Rodolfo,Regacho,Lolita,Deligero,336-9090,344-8290,rudyregacho@gmail.com,8551 Arctic Blvd. #1,Anchorage,99515,8611 Arctic Blvd. #1,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-240,Graceful Living ALH I,131,,30-Nov-18,14-Aug-17,Biennial,SS,5,"Graceful Living, LLC",Christiana,"Ulofoshio, LPN",Thomas (Abiodun),Ulofoshio,338-3135,,gracefulliving@gci.net,6300 E 9th Ave,Anchorage,99504,6600 E 11th Ave,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-241,Gracious Heart Assisted Home,101142,3/31/2018,31-Mar-17,24-Mar-16,Provisional,DD/MH,3,Milagros Jennings,Milagros,Jennings,Arah,Tanner,632-6098,222-2949,milavina1958@yahoo.com,2900 West 29th Avenue,Anchorage,99517,2900 West 29th Avenue,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-242,Granny's Log Cabin Inc.,100785,,31-Jul-18,1-Aug-16,Biennial,SS,9,Granny's Log Cabin Inc.,Sherry,Butters,Patsy,Berry,631-3261,sherry.butters@gmail.com,sherry.butters@gmail.com,647 N. Tiffany Dr.,Palmer,99645,3041 Cambay Ct.,Wasilla,99654,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-243,"Gugy's Assisted Living Home, LLC.",101190,,31-May-18,17-May-17,Provisional,DD/MH,2,"Gugy's Assisted Living Home, LLC.",Alain,Forest,Kathy,Jackson,717-6075,929-0380,gugyalh@gmail.com,4316 Dale Street Unit D,Anchorage,99508,4316 Dale Street Unit D,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-244,Guiding Light Assisted Living Home,100652,,30-Sep-18,1-Oct-16,Biennial,SS,5,"Guiding Light Assisted Living, LLC",Yolanda,Jackson,Christine E.,Ross,696-5545,,guidinglight61@gmail.com,11522 Aurora Street,Eagle River,99577,11522 Aurora Street,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-245,Haines Assisted Living,100793,,31-Aug-18,1-Sep-16,Biennial,SS,10,Haines Assisted Living Inc.,Stephanie,Pattison,Janice,Studley,766-3616,,Stephaniepattison907@gmail.com,PO Box 916,Haines,99827,219 Union St.,Haines,99827,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-246,Hale Ohana,100573,,28-Feb-19,1-Mar-17,Biennial,DD/MH,5,Leilanie Corpuz,Leilanie,Corpuz,Rene Allan,Francisco,677-0326,,ilynnec@yahoo.com,4715 Malibu Road,Anchorage,99517,4715 Malibu Road,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-247,Hale Wai Nani,100847,,30-Apr-19,1-May-17,Biennial,DD/MH,5,Dan Corpuz,Dan,Corpuz,Santiago,Manili,952-4541,,oipus@yahoo.com,1054 E. 28th Ave,Anchorage,99508,1054 E. 28th Ave,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-248,Hamme Assisted Living Home,100330,,31-May-18,1-Jun-16,Biennial,DD/MH,2,David Hamme,David,Hamme,Ronnie,John,355-0260,,davidhamme61@gmail.com,PO Box 329,Willow,99688,13740 North Willow Lake Drive,Willow,99688,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-249,Happy House ALH,100531,,31-May-19,1-Jun-17,Biennial,DD/MH,5,Mam Jallow,Mam,Jallow,Muhammed,Sallah,929-5620,,ajie@gci.net,PO Box 92712,Anchorage,99509,1010 & 1016 W 29th Place,Anchorage,99503,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-250,Happy Valley Assisted Living,101187,,31-Jan-18,7-Feb-17,Provisional,SS,5,"Happy Valley Assisted Living, LLC",Erica,Neland,John,Neland,907-567-3419,,thenelands@gmail.com,P.O. Box 414,Anchor Point,99556,69423 Seitz Avenue,Ninilchik,99639,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-251,Harbor House,101239,,31-Aug-18,1-Sep-17,Provisional,DU,5,"Dash Enterprises, LLC",Shannon,Bosdell,Rachel,Sherer,305-0500,,harborhousealc@gmail.com,PO Box 1786,Wrangell,99929,1104 Peninsula Street,Wrangell,99929,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-252,Harbor Lights House AL,249,,31-Jul-18,1-Aug-16,Biennial,SS,10,"Harbor Lights House Assisted Living, Inc",Joanne (Jodi),Reed,Jocelyn,Birch,262-5355,,jodi@harborlightshouse.com,39355 Dudley Avenue,Soldotna,99669,39355 Dudley Avenue,Soldotna,99669,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-253,Harbor View Manor,100719,,30-Sep-17,1-Oct-15,Biennial,SS,17,Tranquility Manor LLC,Melissa,Simmerman,Melanie,Eichelberger,746-4220,,bckorman@mtaonline.net,1205 Tranquility Lane,Palmer,99645,4070 Birch Cove Dr.,Wasilla,99654,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-254,Hea Lani Assisted Living Home,101167,,31-Aug-19,1-Sep-17,Biennial,SS,5,Luz Umayam,Rene,Francisco,Irenerose,Castillo,808-205-8451,,luzumayam@yahoo.com,1756 South Heather Meadows Loop,Anchorage,99507,1756 South Heather Meadows Loop,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-255,Heart and Harmony,101036,,31-Jan-19,1-Feb-17,Biennial,SS,5,Heart and Harmony LLC,Marissa,Valangca,Kristine,Sumibcay,222-1725,222-1735,mvallangca@yahoo.com,4939 Folker st. apt A,anchorage,99507,4939 Folker St. Apt A,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-256,Heart of Care,101060,,31-May-19,1-Jun-17,Biennial,DD/MH,4,Jocelyn Pangilinan,Jocelyn,Pangilinan,Editha,Kennedy,529-8087,,heartofcare@yahoo.com,7038 Peck Avenue,Anchorage,99504,7038 Peck Avenue,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-257,Heart of Love Assisted Livng Home,101177,,31-Oct-17,15-Nov-16,provisional,DD/MH,2,Crystal Morrison- Grey,Crystal,Morrison- Grey,Elizabeth,Fontaine,854-3298,,crystal.morrison38@yahoo.com,1317 O street,Anchorage,99501,1317 O street,Anchorage,99501,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-258,Hearts and Hands of Care,101110,,31-Jul-18,1-Aug-16,Biennial,DD/MH,4,Hearts & Hands Inc (Kisha Smaw),Eddy,Astoji,,Laura Garcia-Masters,907-929-5826,,eddy@heartsandhandsofcare.com,7521 Brayton Drive,Anchorage,99507,2030 Brigadier Drive,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-259,Hearts and Hands of Care II,101159,,30-Jun-19,1-Jul-17,Biennial,DD/MH,2,Hearts & Hands Inc (Kisha Smaw),Eddy,Astoji,,Devon Brentlinger,868-3771,,eddy@heartsandhandsofcare.com,7521 Brayton Drive,Anchorage,99507,2431 McKenzie Drive,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-260,Hearts and Hands of Care III,101237,,31-Aug-18,25-Aug-17,Provisional,DD/MH,4,"Hearts and Hands of Care, Inc",Eddy,Astoji,Laura,Garcia,,,eddy@heartsandhandsofcare.com,7521 Brayton Drive,Anchorage,99507,8393 Duben Ave,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-261,Hearts and Hands of Care IV,101238,,31-Aug-18,1-Sep-17,Provisional,DD/MH,5,"Hearts and Hands of Care, Inc",Eddy,Astoji,Laura,Garcia,,,eddy@heartsandhandsofcare.com,7521 Brayton Drive,Anchorage,99507,2450 Hastings Lane,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-262,Heavenly Angels,101144,3/31/2018,31-Mar-17,1-Apr-16,Provisional,DD/MH,2,Sabrina Bryant,Sabrina,Bryant,Anta,Joof,202-6563,644-0416,sabby_bryant@hotmail.com,3934 E. 8th Ave. #2,Anchorage,99508,3934 E. 8th Ave. #2,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-263,Heavenly Hands ALH,100780,,30-Jun-18,1-Jul-16,Biennial,DD/MH,5,Maria Wells,Maria,Wells,Lakeesha,Carter,952-1178,,maria@heavenlyhandsalh.com,11631 Nix Court,Anchorage,99515,11631 Nix Court,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-264,Helpful Hands,100979,,31-Jul-18,1-Aug-16,Biennial,DD/MH,5,Scotty Jackson,Scotty,Jackson,Valerie,Wardlow,,,superscotty6@me.com,3607 Wesleyan Drive,Anchorage,99508,3607 Wesleyan Drive,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-265,Helping Hands ALH,100317,,31-Mar-18,1-Apr-16,Biennial,SS,5,Helping Hands ALH Inc,Arturo,Evangelista,"Elizabeth, Vida","Santiago, Ladrido",350-1842,,artlen@gci.net,1311 W. 40th Ave,Anchorage,99503,1311 W. 40th Avenue,Anchorage,99503,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-266,Helping Hands ALH III,100640,,31-Mar-18,1-Apr-16,Biennial,DD/MH,2,Helping Hands ALH Inc,Arturo,Evangelista,"Elizabeth, Vida","Santiago, Ladrido",350-1842,,artlen@gci.net,1311 W. 40th Ave,Anchorage,99503,4231 Defiance Street,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-267,"Heritage Assisted Living Home, LLC.",100927,,30-Sep-18,9-Feb-17,Biennial,DU,5,"Heritage Assisted Living Home, LLC.",Sharlyn,Medcoff,Kyle,Bates,868-1887,,heritagealh@hotmail.com,P. O. Box 231253,Anchorage,99523,6754 O'Brien Street,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-268,"Heritage Home, LLC.",101116,,31-Aug-18,1-Feb-17,Biennial,DU,10,"Heritage Home, LLC.",Sharlyn,Medcoff,Kyle,Bates,868-1887,868-1887,heritagealh@hotmail.com,P.O. Box 231253,Anchorage,99523,6730 O'Brien Street,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-269,Hibiscus ALH,101229,,31-Jul-18,19-Jul-17,Provisional,SS,3,Ma Marie Aguilar,Ma Marie,Aguilar,Cresencia,Santos,306-3414,,eiramsolver@gmail.com,2701 - A Wesleyan Drive,Anchorage,99508,2701 - A Wesleyan Drive,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-270,Hickok Assisted Living Home,100961,,31-Jul-19,1-Aug-17,Biennial,DD/MH,3,The Hickok Assisted Living Home (ALH) LLC,Shellie,Hickok,Brad,Hickok,274-0060,,shickok2010@gmail.com,9901 Lone Tree Drive,Anchorage,99506,6074 Doncaster Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-271,Highbank Home,101148,,30-Apr-19,1-May-17,Biennial,DD/MH,3,"All Good Homes, LLC",Jennifer,Downs,Kala,Downs,357-3045,,itsallgood777@msn.com,3551 N. Aoki Dr.,Wasilla,99654,6052 West Sunrise Rd.,Wasilla,99623,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-272,Holy Family ALH II,107,,30-Sep-18,1-Oct-16,Biennial,DU,5,"Holy Family Assisted Living, LLC.",Carol T.,Valdez,Gem,Mago,360-4844,222-6590,hfamilycarol46@yahoo.com,8600 Witherspoon Circle,Anchorage,99504,1454 Saint Gotthard St.,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-273,Holy Family ALH III,187,,30-Jun-19,1-Jul-17,Biennial,DU,5,"Holy Family Assisted Living, LLC.",Carol T.,Valdez,Gem,Mago,360-4844,,hfamilycarol46@yahoo.com,8600 Witherspoon Circle,Anchorage,99504,2030 Duke Drive,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-274,Home of Love ALH,100441,,31-Jul-19,1-Aug-17,Biennial,SS,5,Elena Canlas,Elena,Canlas,Dylenn 350-4604,Eliza,868-1156,,canlaselena@yahoo.com,7430 Margaret Circle,Anchorage,99518,7430 Margaret Circle,Anchorage,99518,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-275,Home on Mulchatna,100393,,31-Jul-19,1-Aug-17,Biennial,DD/MH,3,Brendan McCann,Brendan,McCann,Cindy,Dutton,357-6201,,sbrdaddy@yahoo.com,1460 E Mulchatna Drive,Wasilla,99654,1460 Mulchatna Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-276,HOPE - 145th Ave,100851,,31-May-19,1-Jun-17,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,east145@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,4400 E. 145th Ave.,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-277,HOPE - Alex Court,100517,,31-May-18,1-Jun-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Catherine,Wheeler,260-7838,,alex@hopealaska.org,540 W. International Airport Road,Anchorage,99518,37975 Alex Court,Soldotna,99669,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-278,HOPE - Alma Drive,100281,,31-Dec-17,1-Jan-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,alma@hopealaska.org,"4901 E. Mayflower Lane, Suite B",Wasilla,99654,2760 Alma Dr.,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-279,HOPE - Amber Bay,100301,,30-Nov-17,1-Dec-15,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,amberbay@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3540 Amber Bay Loop,Anchorage,99515,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-280,HOPE - Arlene,100222,,31-May-19,1-Jun-17,Biennial,DD/MH,7,"Hope Community Resources, Inc.",Eric,Gurley,Lisa,Cournoyer,561-5335,,arlene@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,8907 Arlene Street,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-281,HOPE - Barrow,101046,,30-Sep-17,15-Jun-16,Biennial,DD/MH,6,"Hope Community Resources, Inc.",Eric,Gurley,Laronsia,Reynolds,561-5335,564-7429,egurley@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,5115 Herman Street,Utqiagvik,99723,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-282,HOPE - Beaver Place,100552,,31-Aug-18,1-Sep-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,274-7356,,e20@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,1430 Beaver Place,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-283,HOPE - Celestial,100108,,31-May-18,1-Jun-16,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,celestial@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,11339 Celestial Court,Eagle River,99577,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-284,HOPE - Chapel,100362,,31-Aug-18,1-Sep-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,chapel@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,12854 Chapel Circle,Anchorage,99516,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-285,HOPE - Cherokee,100057,,28-Feb-19,1-Mar-17,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,cherokee@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,6830 Cherokee Way,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-286,HOPE - Colonial Court,100873,,31-Aug-19,1-Sep-17,Biennial,DD/MH,5,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,colonial@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,6920 Colonial Court,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-287,HOPE - Core Court,100801,,31-Oct-18,1-Nov-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,243-8113,,chinook@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3711 Core Court,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-288,HOPE - Cottonwood,100329,,28-Feb-18,1-Mar-16,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,cottonwood@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,2501 Cottonwood St,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-289,HOPE - Daisy Petal Circle,100401,,28-Feb-18,1-Mar-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,daisy-petal@hopealaska.org,"4901 E. Mayflower Lane, Suite B",Wasilla,99654,3470 N. Daisy Petal Circle,Wasilla,99654,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-290,Hope - Discovery Bay,101234,,31-Aug-18,22-Aug-17,Provisional,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-4335,,,540 W. International Airport Road,Anchorage,99518,2815 Discovery Bay Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-291,HOPE - Dunbar,100800,,30-Sep-18,1-Oct-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,dunbar@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,6230 Dunbar Lane,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-292,HOPE - Eadies Way,100571,,30-Nov-18,1-Dec-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Catherine,Wheeler,283-7767,,eadies@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,407 Eadies Way,Kenai,99611,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-293,HOPE - East 34th,100906,,30-Apr-18,15-Jul-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,east34th@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3246 Sherrie Street,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-294,HOPE - East 40th,100456,,30-Jun-18,1-Jul-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,562-0632,,east40th@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,1503 E. 40th Ct.,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-295,HOPE - Evergreen,100274,,30-Sep-17,1-Oct-15,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,332-0771,,evergreen@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3501 Evergreen,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-296,HOPE - Farm Loop,100216,,31-Mar-19,1-Apr-17,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,746-7536,,farm-loop@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,4401 Farm Loop Rd,Palmer,99645,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-297,HOPE - First Street,100768,,30-Jun-18,1-Jul-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Catherine,Wheeler,260-9435,,first-street@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,1009 First Street,Kenai,99611,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-298,Hope - Forest,101189,,30-Apr-18,18-Apr-17,Provisional,DU,9,"Hope Community Resources, Inc.",Eric,Gurley,Laronsia,Reynolds,561-5335,,,540 W. International Airport Rd.,Anchorage,99518,3400 E. 20th Ave.,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-299,HOPE - Furrow Ranch,359514,,28-Feb-19,1-Mar-17,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,345-7273,,furrow@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3911 Furrow Creek Road,Anchorage,99516,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-300,HOPE - Gardner,100647,,28-Feb-18,1-Mar-16,Biennial,DD/MH,5,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,337-1466,,gardner@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,3910 Gardner St.,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-301,HOPE - Genora,100890,,28-Feb-18,1-Mar-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,561-5335,,genora@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,10028 Genora St.,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-302,HOPE - Greendale,350645,,31-May-19,1-Jun-17,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,338-1916,,greendale@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,1800 Greendale Drive,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-303,HOPE - Hidden View Court,100099,,31-Jan-18,1-Feb-16,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,338-8611,,hidden-view@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,8511 Hidden View Court,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-304,HOPE - Iceburg,100514,,31-Mar-18,1-Apr-16,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,376-3185,,iceberg@hopealaska.org,540 W. International Airport Rd.,Wasilla,99654,655 S. Iceberg Circle,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-305,HOPE - Idaho,100371,,31-Aug-18,1-Sep-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,338-6935,,idaho@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,419 Idaho Street,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-306,HOPE - Jade,100065,,28-Feb-19,1-Mar-17,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,248-5295,,jade@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,9310 Jade Street,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-307,HOPE - Juanita,100536,,30-Jun-18,1-Jul-16,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,694-0639,,juanita@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,17241 N. Juanita Loop,Eagle River,99577,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-308,HOPE - Juliana,100029,,30-Nov-18,1-Dec-16,Biennial,DD/MH,5,"Hope Community Resources, Inc.",Eric,Gurley,Lisa,Cournoyer,243-4426,,juliana@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,8918 Juliana Street,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-309,HOPE - Lighthouse,100263,,30-Apr-18,1-May-16,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,345-5900,,lighthouse@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,900 Lighthouse Court,Anchorage,99515,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-310,HOPE - Lily Pond,100206,,31-Jan-19,1-Feb-17,Biennial,DD/MH,2,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,272-7472,,lilypond@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,1610 Lily Pond Cir,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-311,HOPE - Lloyd,100050,,30-Nov-18,1-Dec-16,Biennial,DD/MH,3,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,243-0966,,lloyd@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,8016 Lloyd Drive,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-312,HOPE - Lord Baranof,356493,,30-Apr-19,1-May-17,Biennial,DD/MH,4,"Hope Community Resources, Inc.",Eric,Gurley,Jennifer,Louder,336-2729,,lord-baranof@hopealaska.org,540 W. International Airport Rd.,Anchorage,99518,2715 Lord Baranoff Dr,Anchorage,99517,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-313,HOPE - Maple,101174,,31-Oct-17,7-Oct-16,Provisional,DD/MH,5,"Hope Community Resources, Inc.",Eric,Gurley,Corrie,Davis,561-5335,,,540 West International Airport Rd.,Anchorage,99518,1115 Selief Lane,Kodiak,99615,FALSE,Assisted Living
