row_id,name,typeofcare,description,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,fax,email,website,low_rate,address_line_1,address_line_2,latitude,longitude,city,province,postal_code,country,neighborhood
USA-AK-70-AK-AssistedLiving-output-611,Timberberry Alh,Assisted Living,,696 8818,,,,,gershelc@yahoo.com,,,17141 Baronoff Avenue,,61.3145591,-149.5618605,Eagle River,,99577,,Eagle River
USA-AK-70-AK-AssistedLiving-output-612,Titus Assisted Living Home,Assisted Living,,,,,,,tedtitus@acsalaska.net,,,49840 Eider Drive,,60.5145517,-151.2285182,Kenai,,99611,,
USA-AK-70-AK-AssistedLiving-output-613,Tlc Assisted Living Home,Dementia Care;Assisted Living,,317 3768,,,,,Frugalicious68@yahoo.com,,,1023 State St. Unit A,,41.0989482,-112.0107997,Anchorage,,99504,,
USA-AK-70-AK-AssistedLiving-output-614,Tranquil Home Llc,Assisted Living,,333 6220,,,,,jollyrancher1@juno.com,,,4261 Chelsea Way,,61.181907,-149.7554574,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-615,Tranquility Manor Estates,Dementia Care;Assisted Living,,746 4220,,,,746 4207,bckorman@mtaonline.net,,,1950 Hemmer Road,,61.60144,-149.1485075,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-616,True Love Assisted Living Home,Dementia Care;Assisted Living,,306 2522,,,,929 3009,truelove@gci.net,,,8340 Northwood Street,,61.1449905,-149.9225975,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-617,True Love Too Alh,Dementia Care;Assisted Living,,306 2522,,,,929 3009,truelove@gci.net,,,2729 Beluga Bay Circle,,61.138828,-149.8306208,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-618,Twin Hearts Assisted Living For The Elderly,Dementia Care;Assisted Living,,339 9328,,,,770 6019,ip_flores@yahoo.com,,,1111 Boston Street,,61.2120491,-149.7289174,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-619,"Two Sisters Too Alh, Llc",Dementia Care;Assisted Living,,376 2273,,,,,bigred907@gmail.com,,,413 N. Tiffany Loop,,61.5827424,-149.2760924,Palmer,,99645,,Lakes
USA-AK-70-AK-AssistedLiving-output-620,Ur Precious Assisted Living Home,Assisted Living,,770 6268,,,,,estherpjrv@yahoo.com,,,1925 Colony Place,,42.7051828,-88.0519843,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-621,Utopia Alh,Assisted Living,,(907) 841 6779,,,,(907) 373 3620,whudzinski@gmail.com,,,6651 N Grouse Loop,,61.658047,-149.293234,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-622,VALLEYWOOD Alh,Dementia Care;Assisted Living,,743 9045,,,,743 0316,pandesal61@gmail.com,,,2203 Roosevelt Drive,,61.1821388,-149.9228776,Anchorage,,99517,,Spenard
USA-AK-70-AK-AssistedLiving-output-623,VICTORY Assisted Living Home,Assisted Living,,677 7950,,,,,lisaa823@yahoo.com,,,9321 Aphrodite Dr.,,61.1360822,-149.9131237,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-624,VIVIAN'S House Alh,Assisted Living,,244 6580,,,,,vivianasanteoatman@gmail.com,,,8450 Golden Street #1,,61.0941246,-149.7742359,Anchorage,,99502,,Rabbit Creek
USA-AK-70-AK-AssistedLiving-output-625,VIVIAN'S House Alh II,Assisted Living,,868 4722,,,,,vivianasanteoatman@gmail.com,,,9900 Buddy Werner Drive.,,61.1307003,-149.7318437,Anchorage,,99507,,Hillside East
USA-AK-70-AK-AssistedLiving-output-626,Wanamingo,Assisted Living,,262 9400,,,,,ahalsey@rescare.com,,,2930 Wanamingo,,61.6144752,-149.3767953,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-627,"Wasilla Group Home, Llc",Assisted Living,,357 0103,,,,,renne@gci.net,,,3660 W. Lynn Drive,,61.531319,-149.542395,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-628,Wendy's Assisted Living Home,Assisted Living,,738 6577,,,,,wengoss1952@yahoo.com,,,108 Donna Drive,,57.0683739,-135.3646225,Sitka,,99835,,
USA-AK-70-AK-AssistedLiving-output-629,"Wickersham House, Llc",Dementia Care;Assisted Living,,357 8342,,,,,execdir@mtaonline.net;wickershamhouse@gmail.com,,,3950 Wickersham Way,,61.575719,-149.34986,Wasilla,,99654,,Lakes
USA-AK-70-AK-AssistedLiving-output-630,Wild IRIS Comfort Care,Dementia Care;Assisted Living,,452 2345,,,,374 3973,candace_carroll@yahoo.com,,,1221 3rd Avenue,,64.845656,-147.735665,Fairbanks,,99701,,
USA-AK-70-AK-AssistedLiving-output-631,Wild Rose Gardens # A,Assisted Living,,746 4777,,,,,,,,13900 Rose Garden Circle,,61.5815693,-149.1006339,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-632,Williams Assisted Living Home,Assisted Living,,235 4763,,,,,havenwc@gmail.com,,,62100 Quinalt Ave,,59.6764311,-151.5129843,Homer,,99603,,
USA-AK-70-AK-AssistedLiving-output-633,Williams-reid Alh,Assisted Living,,301 3355,,,,,franwilliams1011@yahoo.com,,,1830 Twining Drive,,61.2039467,-149.7771314,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-634,Windy Ridge Alh,Assisted Living,,357 7000,,,,,windyridge@mtaonline.net,,,7781 Dean Drive,,61.6140886,-149.64644,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-635,Wolf Assisted Living,Assisted Living,,(907) 631 3078,,,,(907) 631 3518,jeanne.owen@genacta.com,,,5545 S. Irwin Drive #2,,61.519493,-149.618257,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-636,Yael Hickok,Assisted Living,,277 4130,,,,,jerhickok@hotmail.com,,,19619 Crabtree Street,,61.397728,-149.490683,Chugiak,,99567,,Chugiak
USA-AK-70-AK-AssistedLiving-output-637,Yancey Alh,Assisted Living,,357 4674,,,,,y_ronda@yahoo.com,,,2200 W. Glacier Ave.,,61.5968805,-149.5065354,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-638,Ykhc - Bautista House,Assisted Living,,543 2242,,,,,Richard_Robb@ykhc.org,,,381 4th Avenue,,60.7951505,-161.7654652,Bethel,,99559,,
USA-AK-70-AK-AssistedLiving-output-639,Ykhc - Malone Home,Assisted Living,,543 6335,,,,,Richard_Robb@ykhc.org,,,841 Chief Eddie Hoffman Hwy,,60.7875199,-161.7840747,Bethel,,99559,,
USA-AK-70-AK-AssistedLiving-output-640,Yosef Family Alh,Dementia Care;Assisted Living,,,,,,868 8034,yoseffamilyhome@yahoo.com,,,922 Cherry St,,61.213712,-149.7227159,Anchorage,,99508,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-641,Your Home Now Alh,Dementia Care;Assisted Living,,929 2535,,,,,nanhette322004@yahoo.com,,,540 Carin Place,,61.2171166,-149.7351161,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-642,Yukon Koyukuk Elder Assisted Living Facility,Dementia Care;Assisted Living,,656 2574,,,,,a.m.sweetsir@gmail.com,,,2 Mile Campion Road,,64.7412187,-156.8748972,Galena,,99741,,
