row_id,LICENSE NUMBER,name,STREET,PO BOX,CITYSTZIP,BEDS,COUNTY,REGION,TELEPHONE,ADMINISTRATOR,CERTIFICATION,FAXPHONE,OWNCOMP,OWNEROFDESC,OWNCATDESC,OWNEND,MCARE,FAC_CITY,OWNER,LICISSUED,LICENSURE,facility_type
USA-WI-48-Facilities-48-NursingHomes-285,Lic. 2887,MELLEN MANOR,450 LAKE DR,,"MELLEN, WI  54546",34 Beds,ASHLAND,Northern,(715) 274-5706,Administrator: JILL PREISLER-HERSPERGER,525697,FAX: (715) 274-2702,PREISLER - LYNN LLP, HEALTH CARE OP, FOR PROFIT-PAR,,Title 18 SNF    Title 19 NF,MELLEN,FOR PROFIT PARTNERSHIP,7-Oct-85,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-286,Lic. 3217,AMERICAN HERITAGE,425 DAVIS ST,,"HAMMOND, WI  54015",50 Beds,SAINT CROIX,Western,(715) 796-2218,Administrator: LAURIE EDELMAN,525499,FAX: (715) 796-5286,FMG DAVIS STREET SNF WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,HAMMOND,LIMITED LIABILITY COMPANY,23-May-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-287,Lic. 3156,CEDAR SPRINGS HEALTH AND REHABILITATION CENTER,N27 W5707 LINCOLN BLVD,,"CEDARBURG, WI  53012",78 Beds,OZAUKEE,Southeastern,(262) 376-7676,Administrator: MICHELE OOSTDYK,525578,FAX: (262) 375-8161,FMG LINCOLN BOULEVARD WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,CEDARBURG,LIMITED LIABILITY COMPANY,17-Jul-95,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-288,Lic. 3216,CORNELL AREA CARE CENTER,320 N 7TH ST,,"CORNELL, WI  54732",50 Beds,CHIPPEWA,Western,(715) 239-6288,Administrator: JENNIFER BURKLUND,525637,FAX: (715) 239-6608,FMG NORTH 7TH STREET WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,CORNELL,LIMITED LIABILITY COMPANY,1-Jan-84,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-289,Lic. 3157,WILLOWFIELD NURSING & REHABILITATION CENTER,905 E GENEVA ST,,"DELAVAN, WI  53115",50 Beds,WALWORTH,Southeastern,(262) 728-6319,Administrator: LAURA HOLMSTROM,525324,FAX: (262) 728-6693,FMG EAST GENEVA STREET WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,DELAVAN,LIMITED LIABILITY COMPANY,8-Oct-70,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-290,Lic. 5039,WI VETERANS HOME AT CHIPPEWA FALLS,2175 E PARK AVE,,"CHIPPEWA FALLS, WI  54729",72 Beds,CHIPPEWA,Western,(715) 720-6775,Administrator: MEGAN CORCORAN,525708,FAX: (715) 720-6672,STATE OF WI DEPT OF VETERANS AFFAIRS, HEALTH CARE OP, GOVERNMENT-STA,,Title 18 SNF    Title 19 NF,CHIPPEWA FALLS,GOVERNMENT STATE,1-Feb-13,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-291,Lic. 2616,MANAWA COMMUNITY NURSING CENTER,400 EAST 4TH ST,,"MANAWA, WI  54949",15 Beds,WAUPACA,Northeastern,(920) 596-2566,Administrator: PHILIP CASTLEBERG,525316,FAX: (920) 596-2588,MANAWA COMMUNITY NURSING CENTER INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,MANAWA,FOR PROFIT CORPORATION,1-Aug-72,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-292,Lic. 2662,"SHEBOYGAN SENIOR COMMUNITY, INC",3505 COUNTY ROAD Y,,"SHEBOYGAN, WI  53083",60 Beds,SHEBOYGAN,Northeastern,(920) 458-2137,Administrator: PAUL TREFFERT,525598,FAX: (920) 458-5922,SHEBOYGAN SENIOR COMMUNITY INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,SHEBOYGAN,NONPROFIT CHURCH/CORP,1-Jan-77,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-293,Lic. 3186,FOUNTAIN VIEW CARE CENTER,50 WOLVERTON AVE,,"RIPON, WI  54971",85 Beds,FOND DU LAC,Northeastern,(920) 748-5638,Administrator: LINZI GAZGA PARISH,525551,FAX: (920) 748-5613,"ELITE SENIOR LIVING-FOUNTAIN VIEW, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,RIPON,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-294,Lic. 3187,BELOIT HEALTH AND REHABILITATION CENTER,1905 W HART RD,,"BELOIT, WI  53511",130 Beds,ROCK,Southern,(608) 365-2554,Administrator: JEANNE MORTON,525273,FAX: (608) 365-0198,FMG WEST HART ROAD WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,BELOIT,LIMITED LIABILITY COMPANY,2-Mar-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-295,Lic. 2363,SUNNY RIDGE REHABILITATION CENTER LLC,3014 ERIE AVE,,"SHEBOYGAN, WI  53081",121 Beds,SHEBOYGAN,Northeastern,(920) 459-3028,Administrator: JOSH LEGUM,525568,FAX: (920) 459-4341,SUNNY RIDGE REHABILITATION CENTER LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,SHEBOYGAN,LIMITED LIABILITY COMPANY,1-Jan-74,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-296,Lic. 2440,PINE VIEW CARE CENTER,400 COUNTY RD R,,"BLACK RIVER FALLS, WI  54615",95 Beds,JACKSON,Southern,(715) 284-5396,Administrator: BRANDI SHEA,525409,FAX: (715) 284-1502,"JACKSON PINE VIEW HEALTHCARE, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,BLACK RIVER FALLS,LIMITED LIABILITY COMPANY,31-Dec-56,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-297,Lic. 3248,MANORCARE HEALTH SERVICES-PEWAUKEE,N26 W23977 WATERTOWN RD,,"WAUKESHA, WI  53188",120 Beds,WAUKESHA,Southeastern,(262) 523-0933,Administrator: MICHAEL JONES,525646,FAX: (262) 523-1674,"HEARTLAND-PEWAUKEE OF WAUKESHA WI, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,WAUKESHA,LIMITED LIABILITY COMPANY,30-Jun-98,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-298,Lic. 2100,ATRIUM POST ACUTE CARE OF WISCONSIN RAPIDS,1350 RIVER RUN DR,,"WISCONSIN RAPIDS, WI  54494",114 Beds,WOOD,Southern,(715) 421-3140,Administrator: ZACHARY GRABOT,525212,FAX: (715) 421-7116,"WISCONSIN RAPIDS CARE CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,WISCONSIN RAPIDS,LIMITED LIABILITY COMPANY,9-Sep-10,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-299,Lic. 2823,CLAIRIDGE HOUSE,1519 60TH ST,,"KENOSHA, WI  53140",87 Beds,KENOSHA,Southeastern,(262) 656-7500,Administrator: DAVID EGAN,525431,FAX: (262) 656-7515,MIDWAY MANOR CORP, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,KENOSHA,FOR PROFIT CORPORATION,19-Apr-84,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-300,Lic. 2684,THE VILLA AT BRADLEY ESTATES,6735 W BRADLEY RD,,"MILWAUKEE, WI  53223",198 Beds,MILWAUKEE,Southeastern,(414) 354-3300,Administrator: EDGAR MARTHIENS,525325,FAX: (414) 354-0193,"THE VILLA AT BRADLEY ESTATES, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MILWAUKEE,LIMITED LIABILITY COMPANY,4-Jan-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-301,Lic. 3142,DYCORA TRANSITIONAL HEALTH - GREENDALE,5404 W LOOMIS RD,,"GREENDALE, WI  53129",100 Beds,MILWAUKEE,Southeastern,(414) 421-0088,Administrator: ASHLEY KOHLS,525549,FAX: (414) 421-2163,DYCORA TRANSITIONAL HEALTH - GREENDALE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,GREENDALE,LIMITED LIABILITY COMPANY,1-Aug-94,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-302,Lic. 3016,RENNES HEALTH AND REHAB CENTER-APPLETON,325 E FLORIDA AVE,,"APPLETON, WI  54911",88 Beds,OUTAGAMIE,Northeastern,(920) 731-7310,Administrator: CHRISTOPHER VAN ASTEN,525583,FAX: (920) 733-3050,TDR INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,APPLETON,FOR PROFIT CORPORATION,11-Jan-90,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-303,Lic. 3188,DYCORA TRANSITIONAL HEALTH - RIVERDALE,1000 N WISCONSIN AVE,,"MUSCODA, WI  53573",58 Beds,GRANT,Southern,(608) 739-3186,Administrator: CORY NUGENT,525321,FAX: (608) 739-3486,DYCORA TRANSITIONAL HEALTH - RIVERDALE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MUSCODA,LIMITED LIABILITY COMPANY,23-Aug-74,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-304,Lic. 2579,ATRIUM POST ACUTE CARE OF SHAWANO AT MAPLE LANE,N4231 STATE HWY 22,,"SHAWANO, WI  54166",66 Beds,SHAWANO,Northeastern,(715) 526-3158,Administrator: CHERYL JASHINSKY,525689,FAX: (715) 524-9969,"MAPLE LANE HEALTH AND REHABILITATION CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,SHAWANO,LIMITED LIABILITY COMPANY,1-Jan-77,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-305,Lic. 2598,SUN PRAIRIE HEALTH CARE CENTER,228 W MAIN ST,,"SUN PRAIRIE, WI  53590",32 Beds,DANE,Southern,(608) 837-5959,Administrator: ROCHELLE KRUCHTEN,525380,FAX: (608) 825-4390,"SUN PRAIRIE HEALTH CARE CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,SUN PRAIRIE,LIMITED LIABILITY COMPANY,24-Feb-70,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-306,Lic. 3198,ATRIUM POST ACUTE CARE OF KEWAUNEE,1308 LINCOLN ST,,"KEWAUNEE, WI  54216",50 Beds,KEWAUNEE,Northeastern,(920) 388-4111,Administrator: REGINA TESKA,525357,FAX: (920) 388-3955,KEWAUNEE CARE CENTER LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,KEWAUNEE,LIMITED LIABILITY COMPANY,3-Mar-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-307,Lic. 2366,ATRIUM POST ACUTE CARE OF NEW HOLSTEIN,1712 MONROE ST,,"NEW HOLSTEIN, WI  53061",60 Beds,CALUMET,Northeastern,(920) 898-4296,Administrator: JASON STRNAD,525546,FAX: (920) 898-4931,"HOMESTEAD CARE CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,NEW HOLSTEIN,LIMITED LIABILITY COMPANY,7-Dec-73,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-308,Lic. 2606,WILD ROSE MANOR,425 SUMMIT ST,,"WILD ROSE, WI  54984",50 Beds,WAUSHARA,Southern,(920) 622-4342,Administrator: CINDY ANDERSON,525496,FAX: (920) 622-3655,WISCONSIN ILLINOIS SENIOR HOUSING INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,WILD ROSE,NONPROFIT CORPORATION,25-May-77,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-309,Lic. 1102,JULIETTE MANOR,482 OAK STREET,,"BERLIN, WI  54923",37 Beds,GREEN LAKE,Southern,(920) 361-3092,Administrator: TINA MARCHAN,525286,FAX: (920) 361-3438,"THEDACARE MEDICAL CENTER-BERLIN, INC.", HEALTH CARE OP, NON PROFIT-OTH,,Title 18 SNF    Title 19 NF,BERLIN,NONPROFIT OTHER,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-310,Lic. 3079,BETHEL CENTER,8014 BETHEL RD,,"ARPIN, WI  54410",111 Beds,WOOD,Southern,(715) 652-2103,Administrator: DORI MUTCH,525360,FAX: (715) 652-2171,AMERICAN EAGLE NURSING HOME COMPANY OF ARPIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,ARPIN,LIMITED LIABILITY COMPANY,1-Jan-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-311,Lic. 5030,RENNES HEALTH AND REHAB CENTER - WESTON,4810 BARBICAN AVE,,"WESTON, WI  54476",84 Beds,MARATHON,Northern,(715) 393-0400,Administrator: MARIA LOW,525699,FAX: (715) 393-0435,TDR INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,WESTON,FOR PROFIT CORPORATION,22-May-09,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-312,Lic. 2398,MANITOWOC HEALTH CARE CENTER,2021 S ALVERNO RD,,"MANITOWOC, WI  54220",150 Beds,MANITOWOC,Northeastern,(920) 683-4100,Administrator: DENNIS VIDETIC,525441,FAX: (920) 683-4694,"MANITOWOC HEALTH CARE CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MANITOWOC,LIMITED LIABILITY COMPANY,18-Jun-03,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-313,Lic. 3124,MANORCARE HEALTH SERVICES-KENOSHA,3100 WASHINGTON RD,,"KENOSHA, WI  53144",153 Beds,KENOSHA,Southeastern,(262) 658-4622,Administrator: KAREN VINCENT,525179,FAX: (262) 658-1503,"HEARTLAND-WASHINGTON MANOR OF KENOSHA WI, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,KENOSHA,LIMITED LIABILITY COMPANY,1-May-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-314,Lic. 3244,SHERIDAN MEDICAL COMPLEX,8400 SHERIDAN RD,,"KENOSHA, WI  53143",96 Beds,KENOSHA,Southeastern,(262) 658-4141,Administrator: MITZI CANNON,525318,FAX: (262) 658-0618,"SHERIDAN MEDICAL, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,KENOSHA,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-315,Lic. 450,"UNITED PIONEER HOME, INC",623 S SECOND ST,,"LUCK, WI  54853",50 Beds,POLK,Western,(715) 472-2164,Administrator: DANIEL VALENTINE,525680,FAX: (715) 472-2180,UNITED PIONEER HOME INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,LUCK,NONPROFIT CHURCH/CORP,24-Sep-11,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-316,Lic. 2648,EPIONE PAVILION,808 S WASHINGTON ST,,"CUBA CITY, WI  53807",78 Beds,GRANT,Southern,(608) 744-2161,Administrator: LISA TRANEL,525395,FAX: (608) 744-2963,SOUTHWEST HEALTH CENTER INC, HEALTH CARE OP, NON PROFIT-OTH,,Title 18 SNF    Title 19 NF,CUBA CITY,NONPROFIT OTHER,1-Oct-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-317,Lic. 2450,WAUNAKEE MANOR HEALTH CARE CENTER,801 KLEIN DR,,"WAUNAKEE, WI  53597",104 Beds,DANE,Southern,(608) 849-5016,Administrator: DAVID KRUCHTEN,525098,FAX: (608) 849-9353,WAUNAKEE MANOR HEALTH CARE CENTER INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,WAUNAKEE,FOR PROFIT CORPORATION,1-Feb-74,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-318,Lic. 3074,ST CAMILLUS HEALTH CENTER,10101 W WISCONSIN AVE,,"WAUWATOSA, WI  53226",67 Beds,MILWAUKEE,Southeastern,(414) 258-1814,Administrator: SANDRA DUGAN,525382,FAX: (414) 259-4987,ST CAMILLUS HEALTH CENTER INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,WAUWATOSA,NONPROFIT CHURCH/CORP,21-Jan-92,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-319,Lic. 2561,ST FRANCIS HOME,33 EVERETT ST,,"FOND DU LAC, WI  54935",107 Beds,FOND DU LAC,Northeastern,(920) 923-7980,Administrator: DOUGLAS TROST,525595,FAX: (920) 923-7995,ST FRANCIS HOME OF FOND DU LAC WISCONSIN INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,FOND DU LAC,NONPROFIT CHURCH/CORP,31-Mar-98,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-320,Lic. 2080,GOOD SAMARITAN SOCIETY-ST CROIX VALLEY,750 E LOUISIANA ST,,"ST CROIX FALLS, WI  54024",50 Beds,POLK,Western,(715) 483-9815,Administrator: JONATHAN STONE,525532,FAX: (715) 483-5113,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,ST CROIX FALLS,NONPROFIT CORPORATION,1-Jul-68,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-321,Lic. 2332,ST JOSEPH'S HOME AND REHABILITATION CENTER,9244 29TH AVE,,"KENOSHA, WI  53143",73 Beds,KENOSHA,Southeastern,(262) 694-0080,Administrator: MARY APANITES,525603,FAX: (262) 925-8137,ST JOSEPHS HOME OF OUR LADY OF MT CARMEL INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,KENOSHA,NONPROFIT CHURCH/CORP,1-Apr-73,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-322,Lic. 3246,WATERS EDGE REHABILITATION AND CARE CENTER,3415 N SHERIDAN RD,,"KENOSHA, WI  53140",159 Beds,KENOSHA,Southeastern,(262) 657-6175,Administrator: RODNEY MAYBIN,525281,FAX: (262) 657-5756,"WOODSTOCK HEALTH CARE, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,KENOSHA,LIMITED LIABILITY COMPANY,1-Apr-73,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-323,Lic. 3101,SSM HEALTH ST MARY'S CARE CENTER,3401 MAPLE GROVE DR,,"MADISON, WI  53719",184 Beds,DANE,Southern,(608) 845-1000,Administrator: MARY MATTIX,525276,FAX: (608) 845-1001,SSM HEALTH CARE OF WISCONSIN INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MADISON,NONPROFIT CORPORATION,7-Dec-02,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-324,Lic. 2923,HAYWARD HEALTH SERVICES,10775 NYMAN AVE,,"HAYWARD, WI  54843",59 Beds,SAWYER,Northern,(715) 634-2202,Administrator: TAMMY KURTZ,525434,FAX: (715) 634-5776,NSH VALLEY OF HAYWARD LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,HAYWARD,LIMITED LIABILITY COMPANY,1-Dec-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-325,Lic. 3082,ATRIUM POST ACUTE CARE OF STEVENS POINT,1800 SHERMAN AVE,,"STEVENS POINT, WI  54481",60 Beds,PORTAGE,Southern,(715) 344-1800,Administrator: JARRET NICKEL,525353,FAX: (715) 344-7294,STEVENS POINT CARE CENTER LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,STEVENS POINT,LIMITED LIABILITY COMPANY,1-Jan-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-326,Lic. 3038,BARRON CARE AND REHABILITATION,660 E BIRCH AVE,,"BARRON, WI  54812",50 Beds,BARRON,Western,(715) 537-5643,Administrator: LEN FAST,525648,FAX: (715) 537-5911,"SENIOR MANAGEMENT, INC.", HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,BARRON,FOR PROFIT CORPORATION,1-Jul-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-327,Lic. 2975,SYVERSON LUTHERAN HOME,816 PORTER AVE,,"EAU CLAIRE, WI  54701",58 Beds,EAU CLAIRE,Northern,(715) 832-1644,Administrator: TONYA LISOWSKI,525505,FAX: (715) 832-5336,GRACE LUTHERAN FOUNDATION INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,EAU CLAIRE,NONPROFIT CHURCH/CORP,1-May-66,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-328,Lic. 3147,WHEATON FRANCISCAN HC - TERRACE AT ST FRANCIS,3200 S 20TH ST,,"MILWAUKEE, WI  53215",81 Beds,MILWAUKEE,Southeastern,(414) 389-3200,Administrator: VIVIANE DORN,525552,FAX: (414) 389-3300,WHEATON FRANCISCAN HLTHCARE- TERRACE AT ST FRANCIS, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MILWAUKEE,NONPROFIT CORPORATION,13-Sep-94,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-329,Lic. 3227,TRANSITIONAL CARE UNIT,430 E DIVISION ST,,"FOND DU LAC, WI  54935",17 Beds,FOND DU LAC,Northeastern,(920) 926-6037,Administrator: JENNA FLOBERG,525640,FAX: (920) 926-4849,AGNESIAN HEALTHCARE INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,FOND DU LAC,NONPROFIT CHURCH/CORP,16-Oct-97,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-330,Lic. 2809,BENEDICTINE MANOR OF LACROSSE,2902 E AVENUE SOUTH,,"LA CROSSE, WI  54601",80 Beds,LA CROSSE,Southern,(608) 788-9870,Administrator: JOHN PADJEN,525438,FAX: (608) 787-8889,CATHOLIC RESIDENTIAL SERVICES INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,LA CROSSE,FOR PROFIT CORPORATION,15-Aug-83,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-331,Lic. 624,ST ELIZABETH NURSING HOME,109 S ATWOOD AVENUE,,"JANESVILLE, WI  53545",43 Beds,ROCK,Southern,(608) 752-6709,Administrator: SISTER FAUSTINA NATH,525639,FAX: (608) 752-1724,SISTERS OF CHARITY OF OUR LADY MOTHER OF/CHURCH, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,JANESVILLE,NONPROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-332,Lic. 1071,NEILLSVILLE CARE AND REHABILITATION,316 SUNSET PLACE,,"NEILLSVILLE, WI  54456",50 Beds,CLARK,Northern,(715) 743-5444,Administrator: LISA CERVEN,525629,FAX: (715) 743-5448,"SENIOR MANAGEMENT, INC.", HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,NEILLSVILLE,FOR PROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-333,Lic. 2548,EAST TROY MANOR,3271 NORTH ST,,"EAST TROY, WI  53120",50 Beds,WALWORTH,Southeastern,(262) 642-3995,Administrator: EMILY KARLS,525561,FAX: (262) 642-3930,WISCONSIN ILLINOIS SENIOR HOUSING INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,EAST TROY,NONPROFIT CORPORATION,1-Nov-77,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-334,Lic. 2842,DYCORA TRANSITIONAL HEALTH - GLENDALE,1300 WEST SILVER SPRING DR,,"GLENDALE, WI  53209",97 Beds,MILWAUKEE,Southeastern,(414) 228-8120,Administrator: ANDREA IACARELLA,525371,FAX: (414) 228-1095,DYCORA TRANSITIONAL HEALTH - GLENDALE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,GLENDALE,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-335,Lic. 2696,DYCORA TRANSITIONAL HEALTH - WATERTOWN,121 HOSPITAL DR,,"WATERTOWN, WI  53098",112 Beds,DODGE,Southern,(920) 261-9220,Administrator: JAMEIE JOHNSON,525333,FAX: (920) 261-9208,DYCORA TRANSITIONAL HEALTH - WATERTOWN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,WATERTOWN,LIMITED LIABILITY COMPANY,8-Feb-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-336,Lic. 3236,STRAWBERRY LANE MEDICAL AND REHABILITATION CENTER,130 STRAWBERRY LN,,"WISCONSIN RAPIDS, WI  54494",120 Beds,WOOD,Southern,(715) 424-1600,Administrator: ARTHUR SCHMITZ,525429,FAX: (715) 423-6874,SIMON WISCONSIN RAPIDS PROPERTIES LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,WISCONSIN RAPIDS,LIMITED LIABILITY COMPANY,1-Sep-72,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-337,Lic. 2578,SUPERIOR REHABILITATION CENTER LLC,1800 NEW YORK AVE,,"SUPERIOR, WI  54880",118 Beds,DOUGLAS,Northern,(715) 394-5591,Administrator: MELODY KRATTENMAKER,525397,FAX: (715) 394-5098,SUPERIOR REHABILITATION CENTER LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,SUPERIOR,LIMITED LIABILITY COMPANY,4-Nov-78,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-338,Lic. 2553,ANNA JOHN RESIDENT CENTERED CARE COMMUNITY,2901 SOUTH OVERLAND ROAD,PO BOX 365,"ONEIDA, WI  54155",48 Beds,BROWN,Northeastern,(920) 869-2797,Administrator: DAVID LARSON,525695,FAX: (920) 869-6790,ONEIDA TRIBE OF INDIANS OF WISC INC, HEALTH CARE OP, GOVERNMENT-FED,,Title 18 SNF    Title 19 NF,ONEIDA,GOVERNMENT FEDERAL,12-Jun-13,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-339,Lic. 2572,ASPIRUS CARE & REHAB-MEDFORD,135 S GIBSON ST,,"MEDFORD, WI  54451",99 Beds,TAYLOR,Northern,(715) 748-8100,Administrator: SALLY SADOWSKA,525641,FAX: (715) 748-8199,ASPIRUS MEDFORD HOSPITAL & CLINICS INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MEDFORD,NONPROFIT CORPORATION,1-Apr-76,Skilled Care,Nursing Home
