row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,PUBLIC FUNDING,EMOTIONALLY DISTURBED/MENTAL ILLNESS,<>,facility_type
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-286,10373,ST FRANCIS TERRACE,345 E FIRST ST                ,FOND DU LAC         ,WI,54935,9209237980,FOND DU LAC         ,KOHNE,SISTER IRENE,ST FRANCIS HOME INC                                         ,,,TROST,DOUGLAS,33 EVERETT ST                 ,FOND DU LAC         ,WI,54935,9209237980,REGISTERED                    ,,55,2007,2020,,19-Nov-98,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-287,14774,ST JOHNS ON THE LAKE SOUTH RESIDENCE,1800 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4148316880,MILWAUKEE           ,ANDERSON,RENEE,"SAINT JOHNS COMMUNITIES, INC                                ",GEORGE,JOHN,MILLIREN,MARY,1840 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4148316710,REGISTERED                    ,B,90,1090,5020,,28-Aug-13,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-288,10352,ST PAUL VILLA,312 E 14TH ST                 ,KAUKAUNA            ,WI,54130,9207666020,OUTAGAMIE           ,HORMSEN,TABETHA,ST PAUL ELDER SERVICES INC                                  ,,,REICHELT,BECKY,312 E 14TH ST                 ,KAUKAUNA            ,WI,54130,9207666020,CERTIFIED                     ,B,89,3150,6900,,2-Feb-00,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-289,11956,STONE TERRACE RETIREMENT LIV CTR,819 S UNVERSITY AVE           ,BEAVER DAM          ,WI,53916,9208876693,DODGE               ,BOHLIG,JENNIFER,BEAVER DAM COMMUNITY HOSPITALS INC                          ,CORSO,DAVID,BOHLIG,JENNIFER,707 S UNIVERSITY AVE          ,BEAVER DAM          ,WI,53916,9208874135,REGISTERED                    ,B,30,804,1458,,1-Jan-07,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-290,13621,STONEFIELD APARTMENT HOMES,407 E MADISON ST              ,DODGEVILLE          ,WI,53533,9206746600,IOWA                ,CURRAN,JAMES,AFFORDABLE LIVING & HOUSING SERVICES LLC                    ,CURRAN,JAMES,CURRAN,JAMES,407 E MADISON ST              ,DODGEVILLE          ,WI,53533,6089350051,REGISTERED                    ,B,52,,,,20-Feb-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-291,13805,SUMMIT WOODS,2501 SUMMIT AVE               ,WAUKESHA            ,WI,53188,2625211388,WAUKESHA            ,ZIEGELBAUER,ASHLEY,CAPRI LIFESTYLES LLC                                        ,TARANTINO,JAMES,Choban,Glen,20875 Crossroads Cir Suite 400,Waukesha,WI,53186,2627981224,CERTIFIED                     ,,52,750,3300,,1-Aug-11,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-292,11727,SUN PRAIRIE HEALTH CARE CENTER                    ,228 W MAIN ST                 ,SUN PRAIRIE         ,WI,53590,6082511171,DANE                ,KJELLSTROM,JANE,SUN PRAIRIE ASSOCIATES                                      ,KJELLSTROM,JANE,HEIMERL,CAROL,228 W MAIN ST                 ,SUN PRAIRIE         ,WI,53590,6088375959,REGISTERED                    ,B,28,90,1800,,7-Feb-07,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-293,10273,SUNRISE MANOR,36024 PARK STREET             ,WHITEHALL           ,WI,54773,7155384361,TREMPEALEAU         ,THEILER,BRIAN,TRI-COUNTY MEMORIAL HOSPITAL INC                            ,,,THEILER,BRIAN,18601 LINCOLN STREET BOX 65   ,WHITEHALL           ,WI,54773,7155384361,CERTIFIED                     ,B,13,740,2000,,1-Nov-02,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-294,13881,SWIFTHAVEN COMMUNITY,124 HENRY ST                  ,EDGERTON            ,WI,53534,6088842828,ROCK                ,SIMONSON,ROBERT,ESH ENTERPRISES LLC                                         ,SKEMP,WILLIAM,SIMONSON,ROBERT,2850 MONARCH COURT,ALTOONA,WI,54720,6082242828,CERTIFIED                     ,B,30,2500,3100,,1-Oct-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-295,16405,TALLGRASS SENIOR LIVING,605 CHASE BLVD,SUN PRAIRIE,WI,53590,3124624462,DANE                ,OSTROM,TOM,SHA MSL SUN PRAIRIE LLC,OSTROM,TOM,OSTROM,TOM,700 N GREEN ST 401,CHICAGO,IL,60642,3124624462,CERTIFIED                     ,B,50,2268,4500,,19-Jan-17,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-296,10384,TERRACE COURT ASSISTED LIVING,3402 TERRACE COURT      ,WAUSAU              ,WI,54401,7158435230,MARATHON            ,MUSOMBWA,HEIDI,AMERICOR MANAGEMENT SERVICES LLC                            ,,,MUSOMBWA,,3402 TERRACE COURT  ,WAUSAU              ,WI,54401,2622553606,REGISTERED                    ,,10,1745,1945,,14-Mar-97,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-297,14667,TERRACE PLACE,1231 EISNER AVE               ,SHEBOYGAN           ,WI,53083,9204576399,SHEBOYGAN           ,SPINELLI,JENNI,TERRACE AID OPCO LLC                                        ,,,POC/LEGAL DEPT,ATTN:,330 N WABASH STE 3700,CHICAGO,IL,60611,4157069715,REGISTERED                    ,B,122,10712,12889,,11-Jul-13,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-298,16187,THE MEADOWS OF FOND DU LAC LLC,620 W ROLLING MEADOWS DR ,FOND DU LAC ,WI,54937,9209338090,FOND DU LAC         ,ROBERTS,DIANN,ROLLING MEADOWS DEVELOPMENT LLC,BURNS,TIM,BURNS,TIM,620 W ROLLING MEADOWS DR,FOND DU LAC ,WI,54937,9209338090,CERTIFIED                     ,B,71,2450,3435,,22-Jun-16,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-299,10362,TIVOLI TERRACE AT ST ANNES SALVATORIAN CAMPUS,3800 N 92ND ST                ,MILWAUKEE           ,WI,532222589,4144637570,MILWAUKEE           ,VOGT,LYNN,ST ANNES HOME FOR THE ELDERLY INC                           ,,,VOGT,LYNN,3800 N 92ND ST                ,MILWAUKEE           ,WI,532222589,4144637570,CERTIFIED                     ,,43,3840,4590,,25-Jan-01,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-300,10375,TOUCHMARK ON WEST PROSPECT,2601 TOUCHMARK DR             ,APPLETON            ,WI,54914,9208329100,WINNEBAGO           ,PANDOLFO,BARB,TOUCHMARK LIVING CENTERS                                    ,,,PANDOLFO,BARB,2601 TOUCHMARK DR             ,APPLETON            ,WI,54914,5036465186,REGISTERED                    ,,76,2325,3295,,27-Jun-01,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-301,13002,TRADITIONS ASSISTED LIVING                        ,418 E STANLEY STREET          ,THORP               ,WI,54771,7154564269,CLARK               ,HAZUGA,JASON,B K ANDERSON LLC                                            ,,,HAZUGA,JASON,418 E STANLEY STREET          ,THORP               ,WI,54771,7156693844,REGISTERED                    ,B,12,2200,2750,,20-Jan-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-302,16117,TRINITY VILLAGE ASSISTED LIVING,7300 W DEAN ROAD ,MILWAUKEE,WI,53223,4143717300,MILWAUKEE           ,HENSCHEL,THOMAS,TRN MILWAUKEE LLC,HENSCHEL,THOMAS,SHATROV,ANZHELIKA,6865 N LINCOLN AVE,LINCOLNWOOD,IL,60712,8479339200,CERTIFIED                     ,B,82,3456,5351,,26-May-16,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-303,10499,TUDOR OAKS,S77 W12929 MCSHANE DR         ,MUSKEGO             ,WI,53150,4145290100,WAUKESHA            ,ECKBERG,SHANNA,AMERICAN BAPTIST HOMES OF THE MIDWEST                       ,,,ECKBER,SHANNA,S77 W12929 MCSHANE DR         ,MUSKEGO             ,WI,53150,8005363175,REGISTERED                    ,,40,1025,1853,,15-Jul-04,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-304,14206,TUDOR OAKS WINDSOR HOUSE,S77 W12929 MCSHANE DR         ,MUSKEGO             ,WI,53150,4145290100,WAUKESHA            ,ECKBERG,SHANNA,AMERICAN BAPTIST HOMES OF THE MIDWEST                       ,,,ECKBERG,SHANNA,S77 W12929 MCHSANE DR         ,MUSKEGO             ,WI,53150,8005363175,CERTIFIED                     ,B,28,3679,6973,,30-Aug-12,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-305,14205,TUDOR OAKS WINDSOR MANOR,S77 W12929 MCSHANE DR         ,MUSKEGO             ,WI,53150,4145290100,WAUKESHA            ,ECKBERG,SHANNA,AMERICAN BAPTIST HOMES OF THE MIDWEST                       ,,,ECKBERG,SHANNA,S77 W12929 MCSHANE DR         ,MUSKEGO             ,WI,53150,8005363175,CERTIFIED                     ,B,15,3679,6973,,30-Aug-12,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-306,13449,VALLEY VILLAS ASSISTED LIVING,S820 WESTLAND DR              ,SPRING VALLEY       ,WI,54767,7157785535,PIERCE              ,LUTHER,AMY,VALLEY VILLAS LLC                      ,,,LARSON,KEVIN,S820 WESTLAND DR              ,SPRING VALLEY       ,WI,54767,7157785535,CERTIFIED                     ,B,20,480,1099,,16-Aug-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-307,11286,VILLA ROSA ASSISTED LIVING,N8120 CTY RD WW               ,MT CALVARY          ,WI,53057,9207533015,FOND DU LAC         ,RANDALL,SANDRA K,AGNESIAN HEALTHCARE,,,GUDEX,BRENDA,N8120 CTY RD WW               ,MT CALVARY          ,WI,53057,9207533211,CERTIFIED                     ,B,20,3460,3890,,18-Jan-06,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-308,16282,VILLAGE POINTE COMMONS THE PARAMOUNTE,101 WALNUT DR,GRAFTON,WI,53024,2623873148,OZAUKEE             ,TAYLOR,KATHERINE,CAPRI COMMUNITES LLC,TARANTINO,JAMES,CHOBAN,GLEN,20711 WATERTOWN ROAD SUITE A,WAUKESHA,WI,53186,,CERTIFIED                     ,B,45,,,,1-Dec-16,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-309,16283,VILLAGE POINTE COMMONS THE PINNACLE,101 WALNUT CIRCLE,GRAFTON,WI,53024,2622420872,OZAUKEE             ,TAYLOR,KATHERINE,CAPRI COMMUNITIES LLC,TARANTINO,JAMES,CHOBAN,GLEN,20711 WATERTOWN ROAD SUITE A,WAUKESHA,WI,53186,2627981224,CERTIFIED                     ,B,40,4145,5925,,27-Jul-17,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-310,11417,WASHINGTON CENTER THE,500 W WASHINGTON ST           ,NEW LONDON          ,WI,54961,9209825354,WAUPACA             ,BLANK,GIDGET,ST JOSEPH RESIDENCE THE WASHINGTON CENTER INC               ,,,BLANK,GIDGET,500 W WASHINGTON ST           ,NEW LONDON          ,WI,54961,9209825354,CERTIFIED                     ,B,33,2507,3002,,22-Mar-06,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-311,13717,WASHINGTON SQUARE                                 ,2502 TAYLOR ST                ,MARINETTE           ,WI,54143,7157322550,MARINETTE           ,GENISOT,STEVE,WASHINGTON SQUARE LLC                                       ,GENISOT,STEVE,GENISOT,STEVE,2502 TAYLOR ST                ,MARINETTE           ,WI,54143,7157322550,CERTIFIED                     ,B,16,2500,3500,,7-Jul-11,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-312,14814,WATERFORD AT FITCHBURG (THE),5440 CADDIS BEND              ,FITCHBURG           ,WI,53711,6082709200,DANE                ,DANNER,VANESSA,CSL FITCHBURG MANAGMENT LLC                                 ,BEATHARD,DAVID,JENNINGS,BRIAN,5440 CADDIS BEND,FITCHBURG,WI,53711,9723088387,REGISTERED                    ,B,71,798,1517,,23-Oct-13,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-313,15654,WATERFORD AT HARTFORD (THE),1025 BELL AVE,HARTFORD,WI,53027,9203785839,WASHINGTON          ,WENDORF,ANDREA,CSL HARTFORD LLC,BEATHARD,DAVID,JENNINGS,BRIAN,5440 CADDIS BEND,FITCHBURG,WI,53711,9723088387,CERTIFIED                     ,B,28,3100,5200,,21-May-15,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-314,12091,WATERFORD SENIOR LIVING                           ,301 S SIXTH ST                ,WATERFORD           ,WI,53185,2625344800,RACINE              ,GIESE,MEGHAN,WATERFORD SENIOR LIVING LLC                                 ,SHADEL,SCOTT F,SHADEL,SCOTT F,PO BOX 8100                   ,JANESVILLE          ,WI,535478100,6087558100,CERTIFIED                     ,B,54,3750,4800,,10-Oct-07,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-315,13559,WATERS EDGE                                       ,11040 N STATE RD              ,HAYWARD             ,WI,54843,7159344308,SAWYER              ,MCCONNELL,CANDICE,MEDICAL SERVICES INC                                        ,,,MCCONNELL,CANDICE,11040 N STATE RD              ,HAYWARD             ,WI,54843,7159344321,REGISTERED                    ,B,20,2870,3370,,1-Nov-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-316,10377,WATERTOWER ASSISTED LIVING,2425 N LAKE DR                ,MILWAUKEE           ,WI,53211,4143328610,MILWAUKEE           ,KARABEN,MARY LU,MILWAUKEE PROTESTANT HOME FOR THE AGED INC                  ,,,GOZDOWIAK,MARGE,2505 E BRADFORD AVENUE        ,MILWAUKEE           ,WI,53211,4143328610,REGISTERED                    ,,52,2700,3900,,1-Dec-00,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-317,10280,WAUNAKEE MANOR RCAC,800 HOLIDAY DRIVE             ,WAUNAKEE            ,WI,53597,6088495016,DANE                ,KRUCHTEN,EDWIN,WAUNAKEE MANOR HEALTH CARE CENTER INC                       ,KRUCHTEN,EDWIN,KRUCHTEN,EDWIN,800 HOLIDAY DRIVE             ,WAUNAKEE            ,WI,53597,6088495016,REGISTERED                    ,,62,900,1500,,10-Jun-99,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-318,10376,WAYSIDE PARKVIEW ESTATES,3838 CHURCH VIEW CT           ,GREENLEAF           ,WI,54126,9208642702,BROWN               ,ROFFERS,ERIC,WAYSIDE PARKVIEW ESTATES LLC                                ,,,KASTER,DAWN,3838 CHURCH VIEW CT           ,GREENLEAF           ,WI,54126,9208642702,REGISTERED                    ,,18,1345,2745,,8-Sep-03,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-319,12458,WELCOME HOME ASSISTED LIVING INC,1121 INDUSTRIAL ROAD     ,ELMWOOD             ,WI,54740,7156393400,PIERCE              ,SCHOEDER,MELISSA/DAWN,WELCOME HOME ASSISTED LIVING INC                            ,SCHOEDER,MELISSA/DAWN,SCHOEDER,MELISSA/DAWN,1121 INDUSTRIAL ROAD        ,ELMWOOD             ,WI,54740,7156393400,CERTIFIED                     ,B,24,1925,2725,,19-Aug-08,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-320,13453,WELLHAVEN SENIOR APARTMENTS LLC,119 UNION ST                  ,RIVER FALLS         ,WI,54022,7154255353,ST CROIX            ,OLSON,TIFFANY,LUTHERAN HOME ASSOCIATION (THE)                             ,,,SCHULTZ,BETH ANN,119 UNION ST                  ,RIVER FALLS         ,WI,54022,9528736000,CERTIFIED                     ,B,60,3127,4126,,1-Jan-11,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-321,14694,WESLEY PARK,8621 WEST BELOIT ROAD         ,MILWAUKEE           ,WI,53227,4143717316,MILWAUKEE           ,SAVATSKI,PEGGY,METHODIST MANOR INC                                         ,,,SAVATSKI,PEGGY,8621 W BELOIT ROAD        ,MILWAUKEE           ,WI,53227,4146074100,REGISTERED                    ,B,100,815,5400,,26-Jun-13,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-322,10378,WILKINSON WOODS V LLC,999 EAST SUMMIT AVE           ,OCONOMOWOC          ,WI,53066,2625671166,WAUKESHA            ,WARNER,JEAN,WILKINSON WOODS V LLC                                       ,,,ANDERSON,BETH,1805 KENSINGTON DR            ,WAUKESHA            ,WI,53188,2625485965,CERTIFIED                     ,B,51,3740,4465,,1-Feb-03,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-323,15633,WILLOW BROOKE SENIOR LIVING RCAC,1801 LILAC LN,STEVENS POINT,WI,54481,7153439530,PORTAGE             ,MOORE,AMANDA,STEVENS POINT SENIOR LIVING INC,GURRIERI,JOHN,EDWARDS,TANGINA,"1600 W. BROADWAY RD., STE #100",TEMPE,AZ,85282,7153439530,CERTIFIED                     ,B,36,2107,4000,,1-Aug-15,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-324,14804,WILLOW POINTE ASSISTED LIVING,1125 N EDGE TRAIL             ,VERONA              ,WI,53593,6088485701,DANE                ,HOPKINS,MATTHEW,SNH SE TENANT TRS INC                                       ,,,NEWCOMB,LISA,400 CENTRE STREET -LICENSING  ,NEWTON              ,MA,2458,6177968350,CERTIFIED                     ,B,48,3162,5148,,1-Nov-13,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-325,13813,WILLOW VALLEY LLC,520 W ESTEY ST                ,SHULLSBURG          ,WI,53586,6087324013,LAFAYETTE           ,LEAHY,GINA,WILLOW VALLEY LLC                                           ,,,LEAHY,GINA,520 W ESTEY ST               ,SHULLSBURG          ,WI,535869587,6087324013,CERTIFIED                     ,B,16,3000,3000,,1-Oct-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-326,16335,WILLOWBROOK PLACE,205 GREEN BAY ROAD,THIENSVILLE,WI,53092,2622422728,OZAUKEE             ,SULLIVAN,TRINA,MID WEST SENIOR LIVING LLC,,,BARMISH,JOAN,5900 MONONA DRIVE,MADISON,WI,53716,6083161291,CERTIFIED                     ,B,64,1313.25,2812.66,,23-Aug-16,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-327,10267,WILLOWS (THE),2555 SOUTH 7TH STREET         ,LACROSSE            ,WI,54601,6084063978,LACROSSE            ,OLSON,ELIZABETH,BETHANY LUTHERAN HOMES INC                                  ,OLSON,ELIZABETH,OLSON,ELIZABETH,2555 S 7TH ST                 ,LACROSSE            ,WI,54601,6084063978,REGISTERED                    ,,28,1195,2195,,1-Dec-98,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-328,12819,WINTERGREEN,1312 WISCONSIN STREET         ,HUDSON              ,WI,54016,7153865088,ST CROIX            ,OCONNELL,KATHY,CHRISTIAN COMMUNITY HOME OF HUDSON INC                      ,GOODIER,DAN,GOODIER,DAN,1320 WISCONSIN STREET         ,HUDSON              ,WI,54016,7153869303,CERTIFIED                     ,B,40,1114,2500,,1-Jul-09,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-329,14672,WISSOTA PLACE,2801 COUNTY HWY 1             ,CHIPPEWA FALLS      ,WI,54729,7157209710,CHIPPEWA            ,KEARNS,ANDREW,WISSOTA SPRINGS AID OPCO LLC                                ,,,POC/LEGAL DEPT,ATTN:,330 N WABASH AVE STE 3700,CHICAGO,IL,60611,4157069715,REGISTERED                    ,B,70,7365,8324,,11-Jul-13,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-330,16011,WOODLAND HILL,441 STAGELINE ROAD ,HUDSON,WI,54016,7157165200,ST CROIX            ,COGNETTA,LAURA,HUDSON SENIOR HOUSING LLC,,,MEYER,MARK,2845 HAMLINE AVENUE NORTH,ROSEVILLE,MN,55113,6516316100,CERTIFIED                     ,,46,3150,4200,,13-Jun-16,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-331,10355,WOODLANDS SENIOR PARK,77 WISCONSIN AMERICAN DR      ,FOND DU LAC         ,WI,54935,9209228770,FOND DU LAC         ,HENDRICKSON,SUE,HENDRICKSON                                                 ,HENDRICKSON,SAM OR SUE,HENDRICKSON,SAM,77 WISCONSIN AMERICAN DR      ,FOND DU LAC         ,WI,54935,9209228770,CERTIFIED                     ,B,26,3100,3850,,17-Sep-03,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-332,12946,WOODSTONE SENIOR LIVING RCAC,950 BEAR PAW AVENUE           ,RICE LAKE           ,WI,54868,7157366060,BARRON              ,WORK,JACOB,WELCOME HOME HEALTH CARE INC                                ,,,BLOEMKE,ROMAN,PO BOX 172                    ,HUTCHINSON          ,MN,55350,3205870005,CERTIFIED                     ,B,43,2277,3085,,1-Sep-09,WESTERN REGION           ,,,0,Residential Care
