row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-310,310109,CAMILLUS COURT WEST,530 N 103RD ST                ,WAUWATOSA           ,WI,53226,4142593702,MILWAUKEE           ,DUGAN,SANDRA K,SAN CAMILLO INC                                             ,JOHNSON,RICK,DUGAN,SANDRA K,10101 W WISCONSIN AVE         ,WAUWATOSA           ,WI,53226,4142581814,CLASS CNA (NONAMBULATORY)     ,B,42,6110,7010,17-Aug-89,17-Dec-89,SOUTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-311,14785,CAMPBELL HOUSE LLC,7197 LOPER ROAD               ,SAUK CITY           ,WI,53583,6086433113,SAUK                ,TIMMERMAN,GRETCHEN,,CAMPBELL,GERALD,TIMMERMAN,GRETCHEN,7197 LOPER ROAD               ,SAUK CITY           ,WI,53583,6086433113,CLASS AA (AMBULATORY)         ,M,6,2555,6200,,31-Oct-13,SOUTHERN REGION          ,,6,,6,,,,6,6,6,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-312,310175,CANTERBURY COURT,1840 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4148316976,MILWAUKEE           ,GEORGE,JOHN W,ST JOHNS COMMUNITIES INC                                    ,EILERS,M KATHLEEN,GEORGE,JOHN W,1840 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4142722022,CLASS CNA (NONAMBULATORY)     ,B,24,5720,7410,9-Aug-93,9-Aug-94,SOUTHEASTERN REGION      ,,,,,,,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-313,110509,CAPITOL LAKES TERRACES,345 W MAIN ST                 ,MADISON             ,WI,53703,6082832083,DANE                ,SENZIG,PATRICK,CAPITOL LAKES INC                                           ,CONROY,TIM,SENZIG,PATRICK,345 WEST MAIN ST              ,MADISON             ,WI,53703,6082832083,CLASS CNA (NONAMBULATORY)     ,B,48,6255,7736,1-Apr-96,1-Oct-96,SOUTHERN REGION          ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-314,10029,CARDINAL RIDGE RESIDENTIAL CARE                   ,713 CARDINAL LANE             ,GREEN BAY           ,WI,54313,9204349600,BROWN               ,BAIN,KAREN,CARDINAL RIDGE RESIDENTIAL CARE                             ,ANDERSON,LARRY,BAIN,KAREN,PO BOX 11966                  ,GREEN BAY           ,WI,543071966,9204349600,CLASS CNA (NONAMBULATORY)     ,B,26,3550,4825,1-Apr-03,1-Oct-03,NORTHEASTERN REGION      ,,,,,,,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-315,10030,CARDINAL RIDGE RESIDENTIAL CARE                   ,817 CIRCLE RIDGE PLACE        ,STURGEON BAY        ,WI,54235,9207439289,DOOR                ,BAIN,KAREN,CARDINAL RIDGE RESIDENTIAL CARE                             ,ANDERSON,LARRY,BAIN,KAREN,PO BOX 11966                  ,GREEN BAY           ,WI,543071966,9204349600,CLASS CNA (NONAMBULATORY)     ,B,26,3550,4825,1-Apr-03,1-Oct-03,NORTHEASTERN REGION      ,,,,,,,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-316,13220,CARE CENTER,4647 MORMON COULEE RD         ,LACROSSE            ,WI,54601,6085193080,LACROSSE            ,BLUMENTRITT,TIM,,FLOREK,KEVIN,BLUMENTRITT,TIM,4647 MORMON COULEE RD         ,LACROSSE            ,WI,54601,6086632120,CLASS AS (SEMIAMBULATORY)     ,B,10,8220,13950,,18-May-10,WESTERN REGION           ,,,,,,,,6,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-317,9881,CARE PARTNERS ASSISTD LIVING LINDEMANN HOUSE,2320 FRANK STREET             ,EAU CLAIRE          ,WI,54703,7158583423,EAU CLAIRE          ,OLSON,LORNA,CARE PARTNERS ASSISTED LIVING LLC                           ,,,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,549033006,9202321672,CLASS CNA (NONAMBULATORY)     ,B,17,2550,4100,27-Nov-02,1-Dec-03,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-318,12671,CARE PARTNERS ASSISTED LIVING - LADYSMITH,1105 BAKER AVE                ,LADYSMITH           ,WI,54848,7155320818,RUSK                ,HENGST,JENNY,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,3200,4000,,1-Jan-09,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-319,16443,CARE PARTNERS ASSISTED LIVING - OCONTO,301 PINE AVE ,OCONTO,WI,54153,9202321672,OCONTO              ,BARTLETT,AMY,CARE PARTNERS ASSISTED LIVING LLC,LINDEMANN,JASON E,LINDEMANN,JASON E,PO BOX 3006,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,25,3900,4800,,27-Oct-16,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-320,16157,CARE PARTNERS ASSISTED LIVING ALTOONA I,887 BRIAR LANE,ALTOONA,WI,54720,9202321672,EAU CLAIRE          ,STELZLENI,KATHLEEN,CARE PARTNERS ASSISTED LLC,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006 ,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,20,4700,5600,,20-Jun-16,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-321,16158,CARE PARTNERS ASSISTED LIVING ALTOONA II,893 BRIAR LANE ,ALTOONA ,WI,54720,9202321672,EAU CLAIRE          ,STELZLENI,KATHLEEN,CARE PARTNERS ASSISTED LIVING LLC,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 306 ,OSHKOSH ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,20,4700,5600,,20-Jun-16,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-322,14921,CARE PARTNERS ASSISTED LIVING ANTIGO I,1417 10TH AVENUE              ,ANTIGO              ,WI,54409,7153504522,LANGLADE            ,WALTON,CHERYL,CARE PARTNERS ASSISTED LIVING                               ,,,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,3800,4650,,13-Feb-14,WESTERN REGION           ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-323,14663,CARE PARTNERS ASSISTED LIVING ANTIGO II,1415 10TH AVE                 ,ANTIGO              ,WI,54409,7156274698,LANGLADE            ,WALTON,CHERYL,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,0,0,,17-Sep-13,WESTERN REGION           ,,,6,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-324,12570,CARE PARTNERS ASSISTED LIVING BLOOMER II,406 B PRIDDY STREET           ,BLOOMER             ,WI,54724,7155684009,CHIPPEWA            ,MARQUARDT,TRACY,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,3200,4000,,9-Oct-08,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-325,14922,CARE PARTNERS ASSISTED LIVING EAU CLAIRE EAST,3325 BIRCH STREET             ,EAU CLAIRE          ,WI,54701,9202321472,EAU CLAIRE          ,WEBER,NICOLE,CARE PARTNERS ASSISTED LIVING                               ,,,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321472,CLASS CNA (NONAMBULATORY)     ,B,34,4500,4900,20-Dec-13,,WESTERN REGION           ,,,6,6,,6,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-326,15196,CARE PARTNERS ASSISTED LIVING EAU CLAIRE EAST II,3337 BIRCH STREET,EAU CLAIRE,WI,54703,9202321672,EAU CLAIRE          ,WEBER,NICOLE,CARE PARTNERS ASSISTED LIVING,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006,OSHKOSH,WI,54903,9202327672,CLASS CNA (NONAMBULATORY)     ,,20,4700,5600,,25-Aug-14,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-327,16352,CARE PARTNERS ASSISTED LIVING I,5031 N FRENCH RD,APPLETON,WI,54913,9202321672,OUTAGAMIE           ,DELZER,JANET,CARE PARTNERS ASSISTED LIVING LLC,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,20,4700,5600,,14-Sep-16,NORTHEASTERN REGION      ,,,6,,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-328,16353,CARE PARTNERS ASSISTED LIVING II,5101 N FRENCH RD,APPLETON,WI,54913,9202321672,OUTAGAMIE           ,DELZER,JANET,CARE PARTNERS ASSISTED LIVING LLC,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,38,4500,7000,,14-Sep-16,NORTHEASTERN REGION      ,,,6,,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-329,9047,CARE PARTNERS ASSISTED LIVING LLC,2306 FRANK STREET             ,EAU CLAIRE          ,WI,54703,7158356656,EAU CLAIRE          ,OLSON,LORNA,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON E,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,F,14,1945,3645,1-Jun-00,1-Jun-01,WESTERN REGION           ,,,6,,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-330,9048,CARE PARTNERS ASSISTED LIVING LLC,W7184 GREEN VALLEY RD         ,SPOONER             ,WI,54801,7156359211,WASHBURN            ,KESSINGER,TABITHA,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON E,LINDEMANN,JASON E,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,15,1945,3645,1-Jun-00,1-Jul-01,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-331,13863,CARE PARTNERS ASSISTED LIVING MEDFORD,955 E ALLMAN ST               ,MEDFORD             ,WI,54451,7157482114,TAYLOR              ,BENDER,SHELLY,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,18,3100,4800,,8-Sep-11,WESTERN REGION           ,,,6,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-332,11313,CARE PARTNERS ASSISTED LIVING WESTON,5855 DELIKOWSKI STREET        ,WESTON              ,WI,54476,7153550322,MARATHON            ,RITTER,THEODORE,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,3200,3800,15-Feb-06,1-Sep-06,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-333,13949,CARE PARTNERS ASSISTED LIVING WESTON II,5905 DELIKOWSKI ST            ,WESTON              ,WI,54476,7152981688,MARATHON            ,RITTER,THEODORE,CARE PARTNERS ASSISTED LIVING LLC                           ,,,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,20,3700,4500,,14-Nov-11,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-334,9028,CARE PARTNERS ASSISTED LVG HAYWARD,15497 PINEWOOD DRIVE          ,HAYWARD             ,WI,54843,7156345767,SAWYER              ,HENRY,REGINA,CARE PARTNERS ASSISTED LIVING LLC                           ,,,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,13,2022,3645,21-May-00,1-Dec-00,WESTERN REGION           ,,,6,,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-335,9882,CARE PARTNERS ASSTD LIVING MENOMONIE,1902 TALEN ST                 ,MENOMONIE           ,WI,54751,7152356333,DUNN                ,ASHLEY,DEBORAH,CARE PARTNERS ASSISTED LIVING LLC                           ,,,LINDEMANN,JASON,P O BOX 3006                  ,OSHKOSH             ,WI,549033006,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,2600,4050,1-Oct-02,1-May-03,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-336,15437,CARE PARTNERS CLINTONVILLE I,59 INDUSTRIAL AVE,CLINTONVILLE,WI,54929,7154603466,WAUPACA             ,URBAN,STACIE,CARE PARTNERS ASSISTED LIVING,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,18,3800,4650,,16-Feb-15,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-337,9052,CARE PARTNERS LITTLE CHUTE,425 MOASIS DR                 ,LITTLE CHUTE        ,WI,54140,9207887033,OUTAGAMIE           ,PINGEL,RHONDA,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,14,1945,3645,1-Jul-00,1-Jul-01,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-338,9054,CARE PARTNERS MANITOWOC,1858 MIRRO DR                 ,MANITOWOC           ,WI,54220,9206842077,MANITOWOC           ,SCHMATZ,SYDNEY,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,15,1995,3645,5-Jul-00,1-Aug-01,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-339,15820,CARE PARTNERS RICE LAKE II,1639 KERN AVENUE,RICE LAKE,WI,54868,7157190415,BARRON              ,SEVERSON,DEBE,CARE PARTNERS ASSISTED LIVING LLC,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006,OSHKOSH,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,20,4700,5600,,10-Sep-15,WESTERN REGION           ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-340,11953,CARE PARTNERS STEVENS POINT #1,3349 BLDG A WHITING AVENUE    ,STEVENS POINT       ,WI,54481,7153459904,PORTAGE             ,THORSTAD,ANDREA,CARE PROPERTIES LLC                                         ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,2702,3952,,2-Jul-07,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-341,11954,CARE PARTNERS STEVENS POINT #2,3349 BLDG B WHITING AVENUE    ,STEVENS POINT       ,WI,54481,7153411556,PORTAGE             ,THORSTAD,ANDREA,CARE PROPERTIES LLC                                         ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,16,3800,4650,,2-Jul-07,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-342,9034,CARE PARTNERS WINNECONNE I,234 S 5TH ST                  ,WINNECONNE          ,WI,54986,9205824662,WINNEBAGO           ,REESER,SANDRA,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,15,1995,3645,5-Sep-00,1-Oct-01,NORTHEASTERN REGION      ,,,6,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-343,9036,CARE PARTNERS WINNECONNE II,524 GRANT ST                  ,WINNECONNE          ,WI,54986,9205827977,WINNEBAGO           ,BEDARFF REESER,SANDRA,CARE PARTNERS ASSISTED LIVING LLC                           ,LINDEMANN,JASON,LINDEMANN,JASON,PO BOX 3006                   ,OSHKOSH             ,WI,54903,9202321672,CLASS CNA (NONAMBULATORY)     ,B,8,1945,3645,1-Jul-00,1-Jul-01,NORTHEASTERN REGION      ,,,6,,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-344,110338,CARING HANDS 2 INC,605 E 4TH AVE                 ,BRODHEAD            ,WI,53520,6088972451,GREEN               ,VANDLEN,STEVE,CARING HANDS 2 INC                                          ,LEUENBERGER,VICKI,VANDLEN,STEVE,605 E 4TH AVE            ,BRODHEAD            ,WI,53520,6085586580,CLASS CNA (NONAMBULATORY)     ,B,10,2800,3400,30-Apr-92,30-Apr-93,SOUTHERN REGION          ,,,,6,,,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-345,15920,CARING HANDS ASSISTED LIVING,2514 WISCONSIN AVE,NEW HOLSTEIN,WI,53061,9208272525,CALUMET             ,KLEIN,JEANNE,SEAN STEFFES,STEFFES,SEAN,KLEIN,JEANNE,2514 WISCONSIN AVE,NEW HOLSTEIN,WI,53061,9203750638,CLASS CNA (NONAMBULATORY)     ,B,24,3500,4800,22-Dec-15,12-Dec-16,NORTHEASTERN REGION      ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-346,15927,CAROLINA ASSISTED LIVING,3201 W 1ST AVE,APPLETON,WI,54914,9207380118,OUTAGAMIE           ,BRAY,JOSH,CSL APPLETON LLC,FORSYTH,WILLARD,FORSYTH,WILL,1580 VALLEY RIVER DR STE 260,EUGENE,OR,97401,5416363460,CLASS CNA (NONAMBULATORY)     ,B,45,3300,5300,2-Mar-16,1-Mar-17,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-347,13172,CARRIE LANE HOUSE,1707 CARRIE LN                ,WEST BEND           ,WI,53095,2623533278,WASHINGTON          ,SMITH,NOELLE,TOUCHSTONE LIVING CARE LLC                                  ,TURNER,ROBERT,TURNER,ROBERT,7945 31ST AVE                 ,KENOSHA             ,WI,53142,2624124002,CLASS CNA (NONAMBULATORY)     ,B,8,5500,7300,4-Mar-10,1-Mar-11,NORTHEASTERN REGION      ,,6,,6,,6,6,,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-348,15929,CARRINGTON ASSISTED LIVING,2626 FINGER RD,GREEN BAY,WI,54302,9204692606,BROWN               ,MULLEN,APRIL,CSL GREEN BAY II LLC,FORSYTH,WILL,FORSYTH,WILL,1580 VALLEY RIVER DR STE 260,EUGENE,OR,97401,5416363460,CLASS CNA (NONAMBULATORY)     ,B,22,3500,5000,,2-Mar-16,NORTHEASTERN REGION      ,,,6,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-349,11241,CASA CLARE A DIVISION OF MOORING PROGRAM INC      ,201 S GLENRIDGE CT            ,APPLETON            ,WI,54914,9207313981,OUTAGAMIE           ,LOEHNIS,JAMES,MOORING PROGRAMS INC                                        ,LOEHNIS,JAMES,LOEHNIS,JAMES,607 W SEVETH ST               ,APPLETON            ,WI,54911,9207393235,CLASS AA (AMBULATORY)         ,F,20,4200,4340,,3-Mar-06,NORTHEASTERN REGION      ,,,,6,,,,,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-350,8972,CASA DE OAKES,E6846 FAWN VALLEY DR          ,REEDSBURG           ,WI,53959,6085242283,SAUK                ,KNULL,REBECCA J,CASA DE OAKES INC                                           ,KNULL,REBECCA J,KNULL,REBECCA J,1130 BINDL DRIVE ,REEDSBURG           ,WI,53959,6085249876,CLASS CNA (NONAMBULATORY)     ,B,8,3430,12490,1-May-00,1-Nov-00,SOUTHERN REGION          ,,,,6,,6,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-351,15819,CASA DE OAKES ASSISTED LIVING,1130 BINDL DRIVE,REEDSBURG,WI,53959,6085249876,SAUK                ,KNULL,REBECCA J,CASA DE OAKES INC,KNULL,REBECCA,KNULL,REBECCA,1130 BINDL DRIVE,REEDSBURG,WI,53959,6085249876,CLASS CNA (NONAMBULATORY)     ,B,20,3500,4750,,1-Nov-15,SOUTHERN REGION          ,,6,,,,6,,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-352,12391,CASA DE OAKES INC BARABOO,717 JEFFERSON ST              ,BARABOO             ,WI,53913,6083569762,SAUK                ,KNULL,REBECCA J,CASA DE OAKES INC                                           ,KNULL,REBECCA J,KNULL,REBECCA J,1130 BINDL DRIVE     ,REEDSBURG           ,WI,53959,6085249876,CLASS AA (AMBULATORY)         ,B,8,2548,3531,1-Jul-08,1-Jul-09,SOUTHERN REGION          ,,,,6,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-353,12392,CASA DE OAKES INC REEDSBURG,201 SOUTH GROVE ST            ,REEDSBURG           ,WI,53959,6085246254,SAUK                ,KNULL,REBECCA J,CASA DE OAKES INC                                           ,KNULL,REBECCA J,KNULL,REBECCA,1130 BINDL DRIVE        ,REEDSBURG           ,WI,53959,6085249876,CLASS AA (AMBULATORY)         ,B,8,2672,3334,1-Jul-08,1-Jul-09,SOUTHERN REGION          ,,,,6,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-354,16006,CASA DE OAKES MEMORY CARE,1130 BINDL DRIVE ,REEDSBURG,WI,53959,6085249876,SAUK                ,KNULL,REBECCA,CASA DE OAKES INC ,KNULL,REBECCA,KNULL,REBECCA,1130 BINDL DRIVE ,REEDSBURG ,WI,53959,6085249876,CLASS CNA (NONAMBULATORY)     ,B,20,4500,6500,,15-Mar-16,SOUTHERN REGION          ,,,,,,6,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-355,14016,CASA DEL MARE,3508 7TH AVE                  ,KENOSHA             ,WI,53140,2626546080,KENOSHA             ,CASSELL,NICHOLAS,ST. CATHERINE COMMONS II LLC C/O JAMES A TARATINO           ,,,CHOBAN,GLEN,20875 CROSSROADS CIR SUITE 400,WAUKESHA            ,WI,53186,2627981224,CLASS CNA (NONAMBULATORY)     ,B,27,5200,6700,5-Mar-12,1-Mar-13,SOUTHEASTERN REGION      ,,,,,,,6,,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-356,310324,CASA MIA CARE CENTER                              ,BOX 292  W1043 ROSEWOOD RD    ,PELL LAKE           ,WI,53157,2622796505,WALWORTH            ,BROWN,RENEE,CASA MIA CARE CENTER INC                                    ,BROWN,RENEE,BROWN,RENEE,BOX 292  W1043 ROSEWOOD RD    ,PELL LAKE           ,WI,53157,2622796505,CLASS AS (SEMIAMBULATORY)     ,B,15,2265.12,4328.9,1-Jul-82,1-Nov-82,SOUTHERN REGION          ,,,,6,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-357,10138,CASEY HOUSE,36100 GENESEE LAKE RD         ,OCONOMOWOC          ,WI,53066,2625695532,WAUKESHA            ,GORALSKI,SARAH,OCONOMOWOC DEV TRNG CTR OF WIS LLC                          ,MACNALLY,RICHARD,RAY,KIM,36100 GENESEE LAKE RD         ,OCONOMOWOC          ,WI,53066,2625695515,CLASS AA (AMBULATORY)         ,B,8,11191.2,11191.2,9-Feb-04,1-Aug-04,SOUTHERN REGION          ,,,,6,,,,,6,,,,Residential Care
